customer_id,snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0379,2026-02-28,37,33.5,0,38.55,Basic,West,0
C0380,2026-02-28,28,74.44,1,44.9,Standard,South,0
C0381,2026-02-28,48,73.24,1,35.41,Standard,West,0
C0382,2026-02-28,44,,0,64.4,Premium,West,0
C0383,2026-02-28,20,57.79,2,50.56,Standard,East,0
C0384,2026-02-28,63,64.32,1,40.52,Standard,East,0
C0385,2026-02-28,25,35.61,1,34.88,Basic,South,0
C0386,2026-02-28,18,93.11,0,42.87,Premium,West,0
C0387,2026-02-28,61,64.82,0,43.34,Standard,East,0
C0388,2026-02-28,3,94.54,2,41.87,Premium,West,0
C0389,2026-02-28,44,29.67,2,36.47,Basic,South,0
C0390,2026-02-28,23,95.26,4,54.35,Premium,West,0
C0391,2026-02-28,17,75.69,0,69.91,Standard,South,0
C0392,2026-02-28,21,42.02,3,20.58,Basic,North,0
C0393,2026-02-28,56,58.26,1,39.18,Standard,North,0
C0394,2026-02-28,3,57.99,0,62.21,Standard,East,0
C0395,2026-02-28,32,34.04,3,44.98,Basic,South,0
C0396,2026-02-28,13,66.8,1,35.93,Standard,North,1
C0397,2026-02-28,22,98.83,1,61.93,Premium,South,0
C0398,2026-02-28,67,33.97,1,40.55,Basic,East,0
C0399,2026-02-28,69,53.22,1,46.58,Standard,South,0
C0400,2026-02-28,31,72.29,0,40.99,Standard,West,0
C0401,2026-02-28,30,42.13,2,37.24,Basic,West,0
C0402,2026-02-28,9,104.85,3,41.28,Premium,East,0
C0403,2026-02-28,61,58.89,0,43.98,Standard,West,0
C0404,2026-02-28,67,32.36,3,34.99,Basic,South,0
C0405,2026-02-28,34,89.78,2,49.4,Premium,North,1
C0406,2026-02-28,4,90.55,0,31.16,Premium,North,0
C0407,2026-02-28,33,27.1,1,37.87,Basic,West,0
C0408,2026-02-28,20,92.99,1,53.25,Premium,West,0
C0409,2026-02-28,35,30.96,1,32.91,Basic,East,0
C0410,2026-02-28,21,95.21,3,42.97,Premium,North,0
C0411,2026-02-28,62,64.1,1,34.03,Standard,South,0
C0412,2026-02-28,44,67.78,2,29.71,Standard,North,0
C0413,2026-02-28,64,24.24,1,37.91,Basic,North,0
C0414,2026-02-28,49,,1,66.91,Premium,North,0
C0415,2026-02-28,19,37.61,0,40.05,Basic,East,0
C0416,2026-02-28,24,48.06,0,33.73,Basic,North,0
C0417,2026-02-28,67,,4,40.05,Basic,West,1
C0418,2026-02-28,27,69.81,2,48.35,Standard,South,0
C0419,2026-02-28,37,30.44,2,34.06,Basic,South,0
C0420,2026-02-28,37,99.38,1,60.18,Premium,East,0
C0421,2026-02-28,17,64.79,1,44.38,Standard,West,0
C0422,2026-02-28,4,36.65,1,20.11,Basic,South,0
C0423,2026-02-28,60,41.2,1,26.46,Basic,North,0
C0424,2026-02-28,51,34.31,1,31.28,Basic,North,0
C0425,2026-02-28,15,69.95,1,28.85,Standard,West,0
C0426,2026-02-28,65,94.43,0,49.22,Premium,North,0
C0427,2026-02-28,45,35.83,1,35.84,Basic,East,0
C0428,2026-02-28,69,90.99,2,72.41,Premium,South,0
C0429,2026-02-28,58,34.05,0,22.1,Basic,West,0
C0430,2026-02-28,56,92.21,1,50.98,Premium,North,0
C0431,2026-02-28,4,99.55,1,38.3,Premium,West,0
C0432,2026-02-28,69,67.17,2,45.42,Standard,East,0
C0433,2026-02-28,46,74.01,0,46.95,Standard,South,0
C0434,2026-02-28,31,94.55,2,25.82,Premium,North,0
C0435,2026-02-28,11,38.87,0,39.24,Basic,West,0
C0436,2026-02-28,40,34.29,1,63.08,Basic,South,0
C0437,2026-02-28,8,41.93,0,40.64,Basic,South,0
C0438,2026-02-28,5,64.05,1,47.71,Standard,South,0
C0439,2026-02-28,41,60.47,3,57.77,Standard,North,0
C0440,2026-02-28,35,61.51,2,38.68,Standard,South,0
C0441,2026-02-28,23,99.16,0,42.71,Premium,North,0
C0442,2026-02-28,40,32.38,1,16.89,Basic,North,1
C0443,2026-02-28,38,59.36,2,49.27,Standard,South,0
C0444,2026-02-28,11,27.6,0,31.22,Basic,North,0
C0445,2026-02-28,68,34.67,1,31.14,Basic,South,0
C0446,2026-02-28,64,67.7,2,39.83,Standard,West,0
C0447,2026-02-28,38,96.9,2,44.36,Premium,North,0
C0448,2026-02-28,17,74.19,0,40.45,Standard,North,0
C0449,2026-02-28,13,23.29,0,44.56,Basic,North,0
C0450,2026-02-28,10,67.13,0,26.39,Standard,East,0
C0451,2026-02-28,70,33.47,3,46.94,Basic,South,0
C0452,2026-02-28,66,95.36,1,35.21,Premium,South,0
C0453,2026-02-28,61,67.11,0,41.81,Standard,North,0
C0454,2026-02-28,51,44.31,1,57.39,Basic,South,0
C0455,2026-02-28,21,32.05,2,42.06,Basic,South,0
C0456,2026-02-28,31,30.26,1,43.64,Basic,South,0
C0457,2026-02-28,42,97.72,0,36.73,Premium,East,0
C0458,2026-02-28,67,73.88,1,45.49,Standard,West,0
C0459,2026-02-28,28,63.77,2,44.53,Standard,South,0
C0460,2026-02-28,29,64.41,3,42.56,Standard,West,1
C0461,2026-02-28,34,61.35,0,35.11,Standard,East,0
C0462,2026-02-28,13,35.88,1,36.82,Basic,South,1
C0463,2026-02-28,8,93.61,1,46.39,Premium,North,0
C0464,2026-02-28,37,38.36,3,30.96,Basic,South,1
C0465,2026-02-28,48,74.86,2,38.53,Standard,East,0
C0466,2026-02-28,50,59.89,0,61.72,Standard,North,0
C0467,2026-02-28,22,64.02,0,36.02,Standard,West,0
C0468,2026-02-28,15,101.43,0,42.01,Premium,South,0
C0469,2026-02-28,50,24.38,1,29.1,Basic,West,0
C0470,2026-02-28,6,58.29,2,44.2,Standard,East,0
C0471,2026-02-28,64,34.8,1,39.68,Basic,South,0
C0472,2026-02-28,23,68.24,1,65.04,Standard,North,0
C0473,2026-02-28,4,31.37,1,40.53,Basic,East,0
C0474,2026-02-28,23,33.72,0,18.46,Basic,South,0
C0475,2026-02-28,66,34.55,5,36.03,Basic,North,0
C0476,2026-02-28,5,28.29,1,31.94,Basic,West,0
C0477,2026-02-28,49,61.18,0,44.35,Standard,South,0
C0478,2026-02-28,60,57.59,0,55.56,Standard,North,0
C0479,2026-02-28,5,62.65,5,36.02,Standard,South,0
C0480,2026-02-28,28,36.07,4,38.72,Basic,South,1
C0481,2026-02-28,29,40.24,4,29.2,Basic,West,0
C0482,2026-02-28,24,40.39,3,20.5,Basic,East,1
C0483,2026-02-28,70,,0,34.78,Standard,North,0
C0484,2026-02-28,31,41.24,2,32.96,Basic,North,1
C0485,2026-02-28,51,33.37,2,39.14,Basic,East,0
C0486,2026-02-28,3,31.78,0,39.78,Basic,North,0
C0487,2026-02-28,34,,1,56.39,Standard,South,0
C0488,2026-02-28,7,35.74,0,61.61,Basic,North,0
C0489,2026-02-28,70,61.85,0,32.56,Standard,North,0
C0490,2026-02-28,55,62.13,2,33.76,Standard,West,0
C0491,2026-02-28,31,67.33,2,36.11,Standard,North,0
C0492,2026-02-28,46,63.98,1,31.34,Standard,North,0
C0493,2026-02-28,28,56.05,3,36.76,Standard,West,0
C0494,2026-02-28,70,36.15,1,27.21,Basic,North,0
C0495,2026-02-28,29,69.85,1,31.67,Standard,West,0
C0496,2026-02-28,19,69.8,0,44.49,Standard,North,0
C0497,2026-02-28,5,51.81,1,26.53,Standard,North,0
C0498,2026-02-28,32,62.7,2,60.03,Standard,North,0
C0499,2026-02-28,4,42.76,2,21.25,Basic,East,1
C0500,2026-02-28,39,64.02,2,63.77,Standard,East,0
C0501,2026-02-28,27,66.49,2,48.9,Standard,South,0
C0502,2026-02-28,13,95.67,2,57.07,Premium,North,0
C0503,2026-02-28,43,97.07,3,43.3,Premium,North,0
C0504,2026-02-28,58,57.71,1,57.89,Standard,East,0
C0505,2026-02-28,6,52.0,0,57.85,Standard,North,0
C0506,2026-02-28,64,64.04,1,47.6,Standard,East,0
C0507,2026-02-28,22,26.07,3,28.21,Basic,East,1
C0508,2026-02-28,3,104.88,2,48.97,Premium,West,0
C0509,2026-02-28,38,64.93,2,28.4,Standard,South,0
C0510,2026-02-28,51,39.26,2,42.75,Basic,North,0
C0511,2026-02-28,61,34.91,2,53.52,Basic,South,0
C0512,2026-02-28,15,92.38,0,59.76,Premium,West,0
C0513,2026-02-28,50,33.72,0,19.23,Basic,East,0
C0514,2026-02-28,35,36.65,1,27.32,Basic,East,0
C0515,2026-02-28,44,33.48,1,42.24,Basic,South,0
C0516,2026-02-28,20,39.8,1,45.51,Basic,North,0
C0517,2026-02-28,41,36.2,0,44.93,Basic,West,0
C0518,2026-02-28,70,60.88,0,24.01,Standard,West,0
C0519,2026-02-28,31,25.58,1,39.01,Basic,West,0
C0520,2026-02-28,50,92.25,2,65.31,Premium,West,0
C0001,2026-03-31,4,69.51,1,55.89,Standard,East,0
C0002,2026-03-31,22,61.53,2,58.38,Standard,West,0
C0003,2026-03-31,23,88.59,3,50.76,Premium,South,1
C0004,2026-03-31,20,63.56,1,45.61,Standard,South,1
C0005,2026-03-31,71,27.4,0,28.66,Basic,East,0
C0006,2026-03-31,21,89.31,3,51.86,Premium,North,0
C0007,2026-03-31,9,62.53,1,46.5,Standard,North,0
C0008,2026-03-31,8,65.46,2,59.07,Standard,East,0
C0009,2026-03-31,35,30.48,0,38.46,Basic,East,0
C0010,2026-03-31,43,70.61,4,50.57,Standard,North,0
C0011,2026-03-31,14,24.67,1,51.49,Basic,East,0
C0012,2026-03-31,28,89.58,2,37.71,Premium,South,0
C0013,2026-03-31,49,62.82,3,33.27,Standard,East,1
C0014,2026-03-31,30,84.77,1,64.0,Premium,West,0
C0015,2026-03-31,21,58.51,1,49.66,Standard,North,0
C0016,2026-03-31,46,24.84,0,41.19,Basic,West,0
C0017,2026-03-31,54,62.29,1,35.18,Standard,South,0
C0018,2026-03-31,67,37.4,1,34.9,Basic,West,0
C0019,2026-03-31,32,96.23,0,64.81,Premium,South,0
C0020,2026-03-31,21,64.54,2,58.71,Standard,South,0
C0021,2026-03-31,59,66.73,0,47.2,Standard,West,0
C0022,2026-03-31,9,33.83,0,33.12,Basic,East,0
C0023,2026-03-31,38,92.72,2,48.68,Premium,North,0
C0024,2026-03-31,69,89.02,1,40.69,Premium,East,0
C0025,2026-03-31,36,67.81,2,43.97,Standard,West,0
C0026,2026-03-31,62,28.18,0,38.73,Basic,South,0
C0027,2026-03-31,71,67.36,1,33.71,Standard,West,0
C0028,2026-03-31,42,29.82,3,35.29,Basic,East,0
C0029,2026-03-31,10,35.77,0,32.56,Basic,South,0
C0030,2026-03-31,28,68.37,0,37.27,Standard,North,0
C0031,2026-03-31,22,66.41,1,57.09,Standard,East,0
C0032,2026-03-31,68,93.87,3,36.61,Premium,North,1
C0033,2026-03-31,51,37.88,2,48.5,Basic,West,0
C0034,2026-03-31,62,26.54,3,55.38,Basic,East,0
C0035,2026-03-31,37,70.14,1,42.57,Standard,South,0
C0036,2026-03-31,51,34.76,2,9.53,Basic,North,0
C0037,2026-03-31,14,32.19,3,28.91,Basic,East,1
C0038,2026-03-31,19,68.8,2,53.03,Standard,North,0
C0039,2026-03-31,10,29.23,0,20.6,Basic,South,0
C0040,2026-03-31,37,58.09,0,35.95,Standard,West,0
C0041,2026-03-31,56,61.32,2,43.63,Standard,West,0
C0042,2026-03-31,12,105.19,0,60.16,Premium,West,0
C0043,2026-03-31,4,61.29,0,37.32,Standard,West,0
C0044,2026-03-31,62,29.36,0,34.58,Basic,East,0
C0045,2026-03-31,19,86.54,0,58.28,Premium,North,0
C0046,2026-03-31,51,97.92,1,71.12,Premium,West,0
C0047,2026-03-31,67,27.01,2,34.41,Basic,West,0
C0048,2026-03-31,12,26.81,2,38.7,Basic,West,0
C0049,2026-03-31,56,67.97,2,34.36,Standard,East,0
C0050,2026-03-31,51,38.73,0,51.36,Basic,North,0
C0051,2026-03-31,33,35.21,0,34.15,Basic,East,0
C0052,2026-03-31,56,34.89,1,41.17,Basic,South,0
C0053,2026-03-31,13,66.67,0,45.1,Standard,West,0
C0054,2026-03-31,60,60.33,4,39.07,Standard,South,0
C0055,2026-03-31,42,67.3,1,48.44,Standard,South,0
C0056,2026-03-31,41,73.65,1,54.05,Standard,North,0
C0057,2026-03-31,19,65.04,1,49.71,Standard,West,0
C0058,2026-03-31,44,64.66,1,31.34,Standard,West,0
C0059,2026-03-31,19,27.95,2,38.47,Basic,North,0
C0060,2026-03-31,6,36.24,2,46.81,Basic,South,0
C0061,2026-03-31,53,62.75,0,35.18,Standard,South,0
C0062,2026-03-31,46,64.07,1,32.36,Standard,South,0
C0063,2026-03-31,52,60.75,1,47.76,Standard,West,0
C0064,2026-03-31,31,72.49,2,44.57,Standard,North,0
C0065,2026-03-31,12,69.72,1,52.78,Standard,South,0
C0066,2026-03-31,32,67.63,0,63.4,Standard,North,0
C0067,2026-03-31,5,64.34,1,42.08,Standard,North,0
C0068,2026-03-31,68,,1,41.55,Basic,West,0
C0069,2026-03-31,55,20.52,0,64.22,Basic,West,0
C0070,2026-03-31,29,69.41,1,45.95,Standard,North,0
C0071,2026-03-31,6,41.32,1,27.66,Basic,East,0
C0072,2026-03-31,7,30.23,0,39.81,Basic,North,0
C0073,2026-03-31,7,98.54,5,66.11,Premium,North,0
C0074,2026-03-31,9,30.66,0,43.96,Basic,South,0
C0075,2026-03-31,48,30.05,1,25.04,Basic,North,0
C0076,2026-03-31,29,40.18,1,58.46,Basic,South,0
C0077,2026-03-31,13,38.46,1,61.07,Basic,West,1
C0078,2026-03-31,31,62.33,1,38.34,Standard,East,1
C0079,2026-03-31,11,64.75,2,60.93,Standard,East,0
C0080,2026-03-31,27,64.45,2,40.89,Standard,South,0
C0081,2026-03-31,25,67.71,1,41.38,Standard,North,0
C0082,2026-03-31,6,39.61,1,44.32,Basic,North,1
C0083,2026-03-31,56,101.6,1,48.63,Premium,South,0
C0084,2026-03-31,67,28.52,1,40.12,Basic,North,0
C0085,2026-03-31,15,42.55,2,57.49,Basic,West,0
C0086,2026-03-31,18,34.39,2,35.76,Basic,West,0
C0087,2026-03-31,54,66.96,0,45.79,Standard,West,0
C0088,2026-03-31,13,59.91,1,43.18,Standard,East,0
C0089,2026-03-31,60,32.13,1,33.32,Basic,East,0
C0090,2026-03-31,11,70.39,1,54.65,Standard,East,0
C0091,2026-03-31,41,31.56,0,32.54,Basic,South,0
C0092,2026-03-31,26,58.81,1,56.67,Standard,East,0
C0093,2026-03-31,32,67.09,2,22.33,Standard,West,1
C0094,2026-03-31,31,38.3,2,40.41,Basic,West,0
C0095,2026-03-31,11,40.53,1,31.79,Basic,East,0
C0096,2026-03-31,33,67.49,4,40.88,Standard,North,0
C0097,2026-03-31,70,35.0,3,34.2,Basic,East,0
C0098,2026-03-31,60,37.04,1,43.51,Basic,South,0
C0099,2026-03-31,16,28.73,0,51.84,Basic,East,0
C0100,2026-03-31,26,97.88,2,60.53,Premium,East,0
C0101,2026-03-31,43,94.51,0,42.63,Premium,West,0
C0102,2026-03-31,44,66.16,2,51.33,Standard,South,0
C0103,2026-03-31,52,42.36,1,43.64,Basic,West,1
C0104,2026-03-31,55,101.54,1,33.87,Premium,West,0
C0105,2026-03-31,22,71.56,0,43.15,Standard,South,0
C0106,2026-03-31,70,57.23,3,50.65,Standard,South,0
C0107,2026-03-31,43,71.69,1,52.3,Standard,East,0
C0108,2026-03-31,38,48.77,2,41.89,Basic,West,0
C0109,2026-03-31,35,33.43,0,35.66,Basic,East,0
C0110,2026-03-31,34,89.97,5,71.47,Premium,West,0
C0111,2026-03-31,40,65.89,2,54.94,Standard,South,0
C0112,2026-03-31,67,32.43,1,10.86,Basic,East,0
C0113,2026-03-31,63,,1,36.72,Basic,South,0
C0114,2026-03-31,44,65.04,1,41.98,Standard,West,0
C0115,2026-03-31,42,37.4,2,24.5,Basic,South,0
C0116,2026-03-31,30,85.72,2,54.13,Premium,East,0
C0117,2026-03-31,20,66.19,1,56.14,Standard,North,0
C0118,2026-03-31,51,73.16,2,47.41,Standard,West,0
C0119,2026-03-31,13,57.23,0,48.55,Standard,South,0
C0120,2026-03-31,21,62.07,1,31.63,Standard,South,0
C0121,2026-03-31,54,63.33,3,41.14,Standard,East,0
C0122,2026-03-31,48,54.08,1,47.36,Standard,South,0
C0123,2026-03-31,15,39.37,1,31.62,Basic,West,0
C0124,2026-03-31,20,37.26,4,37.28,Basic,East,1
C0125,2026-03-31,47,26.04,1,25.76,Basic,East,0
C0126,2026-03-31,21,55.2,0,72.38,Standard,North,0
C0127,2026-03-31,20,35.92,1,45.08,Basic,North,0
C0128,2026-03-31,33,31.3,1,34.56,Basic,South,0
C0129,2026-03-31,48,37.49,1,39.82,Basic,West,0
C0130,2026-03-31,33,63.04,1,39.11,Standard,West,0
C0131,2026-03-31,21,34.56,2,53.69,Basic,East,0
C0132,2026-03-31,14,98.28,1,46.51,Premium,East,0
C0133,2026-03-31,12,66.44,1,46.28,Standard,South,0
C0134,2026-03-31,17,35.23,2,36.23,Basic,North,0
C0135,2026-03-31,35,61.49,1,41.85,Standard,North,1
C0136,2026-03-31,11,38.75,0,48.51,Basic,South,0
C0137,2026-03-31,17,96.32,2,63.62,Premium,South,0
C0138,2026-03-31,25,75.05,2,45.23,Standard,North,0
C0139,2026-03-31,48,66.65,1,44.53,Standard,South,0
C0140,2026-03-31,37,32.33,1,44.55,Basic,North,0
C0141,2026-03-31,23,61.06,1,45.26,Standard,East,0
C0142,2026-03-31,44,67.03,0,68.87,Standard,West,0
C0143,2026-03-31,59,96.02,1,31.72,Premium,East,0
C0144,2026-03-31,56,63.87,0,57.5,Standard,South,0
C0145,2026-03-31,15,63.25,2,57.72,Standard,South,0
C0146,2026-03-31,6,37.29,1,40.6,Basic,South,1
C0147,2026-03-31,32,42.44,1,68.11,Basic,North,0
C0148,2026-03-31,22,61.23,0,56.01,Standard,East,0
C0149,2026-03-31,45,57.65,0,53.28,Standard,East,1
C0150,2026-03-31,52,33.15,0,32.39,Basic,North,0
C0151,2026-03-31,71,95.48,2,52.06,Premium,South,0
C0152,2026-03-31,6,102.76,2,49.91,Premium,South,0
C0153,2026-03-31,44,38.66,2,44.75,Basic,North,0
C0154,2026-03-31,29,,1,55.73,Standard,East,0
C0155,2026-03-31,62,33.7,1,35.29,Basic,East,0
C0156,2026-03-31,42,66.03,4,46.91,Standard,East,1
C0157,2026-03-31,14,29.82,0,52.21,Basic,East,0
C0158,2026-03-31,30,70.05,1,51.82,Standard,West,0
C0159,2026-03-31,10,60.52,0,45.85,Standard,West,0
C0160,2026-03-31,42,67.28,2,47.38,Standard,East,0
C0161,2026-03-31,5,35.16,1,26.55,Basic,West,0
C0162,2026-03-31,20,96.49,0,36.61,Premium,South,0
C0163,2026-03-31,62,38.53,2,26.61,Basic,West,0
C0164,2026-03-31,59,33.99,1,23.67,Basic,West,0
C0165,2026-03-31,68,65.75,0,50.83,Standard,East,0
C0166,2026-03-31,23,32.22,0,41.38,Basic,West,0
C0167,2026-03-31,71,92.48,4,60.98,Premium,East,0
C0168,2026-03-31,59,77.35,2,26.73,Premium,East,0
C0169,2026-03-31,43,29.49,2,30.86,Basic,South,0
C0170,2026-03-31,63,94.07,0,58.16,Premium,West,0
C0171,2026-03-31,42,31.74,1,37.26,Basic,East,0
C0172,2026-03-31,48,66.25,0,52.55,Standard,West,0
C0173,2026-03-31,50,34.34,3,23.83,Basic,South,0
C0174,2026-03-31,59,102.35,1,66.45,Premium,West,0
C0175,2026-03-31,25,29.35,0,37.4,Basic,North,0
C0176,2026-03-31,18,33.16,0,44.03,Basic,North,0
C0177,2026-03-31,35,63.8,2,66.46,Standard,East,0
C0178,2026-03-31,31,95.4,1,71.4,Premium,East,0
C0179,2026-03-31,22,93.37,1,36.99,Premium,West,0
C0180,2026-03-31,67,71.98,1,44.14,Standard,South,0
C0181,2026-03-31,18,93.14,1,48.26,Premium,East,0
C0182,2026-03-31,20,94.19,0,57.1,Premium,East,0
C0183,2026-03-31,51,58.18,2,51.07,Standard,West,0
C0184,2026-03-31,27,31.99,1,40.45,Basic,East,0
C0185,2026-03-31,69,58.27,1,56.54,Standard,South,0
C0186,2026-03-31,21,71.18,1,41.27,Standard,West,0
C0187,2026-03-31,21,36.94,2,70.14,Basic,North,0
C0188,2026-03-31,54,29.07,3,40.41,Basic,West,0
C0189,2026-03-31,49,64.27,0,63.47,Standard,North,0
C0190,2026-03-31,13,32.22,1,48.66,Basic,South,0
C0191,2026-03-31,19,91.1,1,56.16,Premium,West,0
C0192,2026-03-31,24,25.88,2,20.53,Basic,East,1
C0193,2026-03-31,22,35.28,1,27.92,Basic,West,0
C0194,2026-03-31,52,91.57,3,63.59,Premium,East,0
C0195,2026-03-31,55,32.47,0,47.56,Basic,East,0
C0196,2026-03-31,9,27.52,1,37.35,Basic,South,0
C0197,2026-03-31,70,66.5,0,28.66,Standard,North,0
C0198,2026-03-31,54,81.45,1,42.55,Premium,North,0
C0199,2026-03-31,59,42.6,3,17.33,Basic,South,0
C0200,2026-03-31,67,41.9,0,22.92,Basic,North,0
C0201,2026-03-31,63,69.08,1,50.82,Standard,East,0
C0202,2026-03-31,41,93.68,2,60.38,Premium,West,0
C0203,2026-03-31,63,73.79,2,48.54,Standard,West,0
C0204,2026-03-31,59,38.74,2,10.21,Basic,South,0
C0205,2026-03-31,35,38.5,2,37.3,Basic,West,0
C0206,2026-03-31,31,34.41,0,28.16,Basic,West,0
C0207,2026-03-31,51,35.67,0,48.61,Basic,West,0
C0208,2026-03-31,45,62.12,2,27.7,Standard,South,0
C0209,2026-03-31,22,41.17,3,41.84,Basic,South,0
C0210,2026-03-31,60,59.26,2,54.27,Standard,West,0
C0211,2026-03-31,52,63.09,1,52.36,Standard,North,0
C0212,2026-03-31,49,69.47,1,58.06,Standard,South,0
C0213,2026-03-31,67,37.75,1,29.65,Basic,North,1
C0214,2026-03-31,26,88.25,0,58.28,Premium,West,0
C0215,2026-03-31,54,72.87,2,47.92,Standard,East,0
C0216,2026-03-31,32,73.79,1,35.97,Standard,North,0
C0217,2026-03-31,70,41.35,2,48.82,Basic,North,0
C0218,2026-03-31,39,45.55,1,21.33,Basic,East,0
C0219,2026-03-31,57,85.02,2,61.95,Premium,East,0
C0220,2026-03-31,36,40.31,3,42.18,Basic,West,0
C0221,2026-03-31,28,29.53,0,31.38,Basic,South,0
C0222,2026-03-31,45,59.16,1,47.36,Standard,West,0
C0223,2026-03-31,59,69.44,1,36.95,Standard,South,0
C0224,2026-03-31,46,100.27,1,52.42,Premium,West,0
C0225,2026-03-31,7,22.39,0,28.95,Basic,North,0
C0226,2026-03-31,29,93.16,3,32.92,Premium,North,0
C0227,2026-03-31,7,26.64,3,43.45,Basic,North,1
C0228,2026-03-31,26,64.1,0,40.84,Standard,South,0
C0229,2026-03-31,32,57.24,0,51.99,Standard,West,0
C0230,2026-03-31,5,29.35,2,29.16,Basic,North,0
C0231,2026-03-31,54,24.94,4,33.94,Basic,South,1
C0232,2026-03-31,70,36.04,1,21.61,Basic,North,0
C0233,2026-03-31,23,90.02,0,54.72,Premium,West,0
C0234,2026-03-31,20,72.13,1,46.73,Standard,East,0
C0235,2026-03-31,67,102.19,0,44.08,Premium,West,0
C0236,2026-03-31,32,95.5,0,52.9,Premium,East,0
C0237,2026-03-31,64,56.58,2,14.37,Standard,East,0
C0238,2026-03-31,70,72.41,1,48.89,Standard,West,0
C0239,2026-03-31,57,37.06,1,53.11,Basic,North,0
C0240,2026-03-31,57,40.76,0,41.39,Basic,West,0
C0241,2026-03-31,11,107.04,2,54.86,Premium,East,0
C0242,2026-03-31,57,57.82,1,59.75,Standard,East,0
C0243,2026-03-31,4,35.49,3,43.5,Basic,South,1
C0244,2026-03-31,27,58.52,2,24.35,Standard,West,1
C0245,2026-03-31,15,64.4,3,27.18,Standard,South,0
C0246,2026-03-31,52,91.67,2,61.15,Premium,North,0
C0247,2026-03-31,70,67.46,3,26.31,Standard,West,0
C0248,2026-03-31,66,32.39,1,44.44,Basic,North,0
C0249,2026-03-31,58,33.58,0,33.81,Basic,North,0
C0250,2026-03-31,51,56.48,2,25.64,Standard,East,0
C0251,2026-03-31,61,56.07,0,39.97,Standard,North,0
C0252,2026-03-31,42,92.77,1,34.63,Premium,West,0
C0253,2026-03-31,65,65.79,0,40.09,Standard,South,0
C0254,2026-03-31,42,35.88,1,29.47,Basic,North,0
C0255,2026-03-31,26,39.67,1,32.66,Basic,West,1
C0256,2026-03-31,50,60.89,2,55.36,Standard,East,0
C0257,2026-03-31,15,97.05,1,59.64,Premium,South,0
C0258,2026-03-31,60,39.76,0,39.44,Basic,East,0
C0259,2026-03-31,5,33.07,2,17.9,Basic,East,0
C0260,2026-03-31,43,69.82,1,54.16,Standard,North,0
C0261,2026-03-31,8,30.28,1,40.91,Basic,West,0
C0262,2026-03-31,48,97.11,2,51.37,Premium,South,0
C0263,2026-03-31,6,41.41,1,43.71,Basic,East,0
C0264,2026-03-31,56,33.53,0,33.68,Basic,West,0
C0265,2026-03-31,12,99.62,1,77.74,Premium,East,0
C0266,2026-03-31,15,34.69,3,30.53,Basic,East,0
C0267,2026-03-31,21,32.73,0,36.4,Basic,South,0
C0268,2026-03-31,41,33.66,3,19.7,Basic,North,0
C0269,2026-03-31,56,25.68,1,29.68,Basic,South,0
C0270,2026-03-31,52,,1,62.47,Basic,West,0
C0271,2026-03-31,34,30.29,2,34.22,Basic,East,0
C0272,2026-03-31,54,39.32,2,42.25,Basic,South,0
C0273,2026-03-31,22,41.44,0,33.02,Basic,West,0
C0274,2026-03-31,37,66.04,1,44.89,Standard,West,0
C0275,2026-03-31,16,62.9,2,52.52,Standard,West,0
C0276,2026-03-31,42,37.35,1,24.82,Basic,South,0
C0277,2026-03-31,45,38.07,2,18.25,Basic,East,0
C0278,2026-03-31,58,64.2,2,37.61,Standard,East,0
C0279,2026-03-31,17,98.15,0,56.13,Premium,South,0
C0280,2026-03-31,20,99.04,1,57.24,Premium,South,0
C0281,2026-03-31,23,46.76,2,16.84,Basic,North,1
C0282,2026-03-31,70,34.02,3,31.11,Basic,South,0
C0283,2026-03-31,55,26.56,2,27.94,Basic,East,0
C0284,2026-03-31,65,37.64,0,27.96,Basic,West,0
C0285,2026-03-31,34,64.99,2,37.44,Standard,West,0
C0286,2026-03-31,50,26.82,0,23.93,Basic,North,0
C0287,2026-03-31,20,37.87,1,26.84,Basic,East,0
C0288,2026-03-31,33,31.85,1,44.61,Basic,North,0
C0289,2026-03-31,62,65.37,1,46.76,Standard,East,0
C0290,2026-03-31,6,35.93,1,40.36,Basic,South,0
C0291,2026-03-31,24,85.63,1,54.46,Premium,South,0
C0292,2026-03-31,37,43.39,0,50.11,Basic,East,0
C0293,2026-03-31,37,90.92,1,43.9,Premium,South,0
C0294,2026-03-31,39,25.32,0,32.03,Basic,West,0
C0295,2026-03-31,6,89.41,0,47.06,Premium,East,0
C0296,2026-03-31,11,91.16,2,47.51,Premium,West,0
C0297,2026-03-31,59,93.09,1,45.6,Premium,East,0
C0298,2026-03-31,48,93.4,0,53.27,Premium,South,0
C0299,2026-03-31,54,79.8,1,49.72,Standard,West,0
C0300,2026-03-31,7,71.68,1,35.51,Standard,South,0
C0301,2026-03-31,27,63.7,0,45.28,Standard,East,0
C0302,2026-03-31,62,34.13,1,32.64,Basic,North,0
C0303,2026-03-31,18,67.7,0,53.42,Standard,North,0
C0304,2026-03-31,36,66.32,1,49.48,Standard,East,0
C0305,2026-03-31,42,87.3,1,54.31,Premium,North,0
C0306,2026-03-31,68,61.38,2,29.83,Standard,West,1
C0307,2026-03-31,51,28.35,2,41.53,Basic,West,0
C0308,2026-03-31,8,59.81,2,47.61,Standard,East,0
