customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,current_usage_hours,churned_next_month,next_month_usage_hours
C0077,2026-04-30,Basic,East,33,33.23,1,24.7,0,27.51
C0078,2026-04-30,Standard,West,58,73.07,2,47.21,0,41.77
C0079,2026-04-30,Standard,West,20,55.76,1,45.52,0,32.8
C0080,2026-04-30,Standard,West,28,66.7,1,27.0,0,24.53
C0081,2026-04-30,Standard,East,58,55.29,1,29.84,0,31.62
C0082,2026-04-30,Basic,North,52,34.14,3,48.0,0,30.7
C0083,2026-04-30,Premium,South,51,97.77,3,45.93,0,40.41
C0084,2026-04-30,Basic,North,48,34.03,1,12.94,0,5.24
C0085,2026-04-30,Basic,West,44,31.89,0,43.62,0,45.09
C0086,2026-04-30,Basic,North,32,33.56,1,41.58,0,32.43
C0087,2026-04-30,Standard,North,37,,3,39.27,0,30.38
C0088,2026-04-30,Standard,North,49,64.37,0,34.78,0,36.45
C0089,2026-04-30,Basic,East,28,28.42,2,42.07,1,31.76
C0090,2026-04-30,Standard,East,42,62.58,0,57.53,0,57.63
C0091,2026-04-30,Basic,West,12,36.21,1,61.39,0,54.77
C0092,2026-04-30,Standard,South,18,69.63,1,46.3,0,39.48
C0093,2026-04-30,Standard,South,12,61.76,2,52.03,0,36.45
C0094,2026-04-30,Basic,North,26,33.99,1,39.1,0,23.65
C0095,2026-04-30,Basic,North,37,38.72,1,55.29,0,51.3
C0096,2026-04-30,Standard,South,42,66.41,3,47.75,0,43.31
C0097,2026-04-30,Basic,West,27,42.43,1,51.93,0,41.01
C0098,2026-04-30,Basic,East,52,39.9,2,30.89,0,33.54
C0099,2026-04-30,Basic,West,49,26.91,2,45.03,0,27.92
C0100,2026-04-30,Premium,North,21,95.39,3,52.86,0,53.94
C0101,2026-04-30,Premium,North,48,92.48,5,64.21,0,63.4
C0102,2026-04-30,Standard,West,52,72.2,2,63.71,0,50.05
C0103,2026-04-30,Basic,North,16,41.28,2,34.46,1,27.26
C0104,2026-04-30,Premium,North,28,90.07,1,56.59,0,53.22
C0105,2026-04-30,Standard,South,54,60.92,1,61.39,0,48.29
C0106,2026-04-30,Standard,West,16,70.73,2,41.24,0,39.14
C0107,2026-04-30,Standard,East,16,65.17,0,54.8,0,46.01
C0108,2026-04-30,Basic,North,24,43.05,1,19.5,0,29.12
C0109,2026-04-30,Basic,West,7,38.42,2,32.25,0,26.47
C0110,2026-04-30,Premium,West,36,,0,41.22,0,43.71
C0111,2026-04-30,Standard,West,27,67.11,1,24.35,1,15.29
C0112,2026-04-30,Basic,West,20,33.73,1,35.1,0,24.35
C0113,2026-04-30,Basic,North,42,28.09,2,28.84,0,28.28
C0114,2026-04-30,Standard,West,32,73.79,2,46.25,0,32.67
C0115,2026-04-30,Basic,South,27,44.45,2,49.55,0,40.07
C0116,2026-04-30,Premium,West,56,102.43,2,57.27,0,44.6
C0117,2026-04-30,Standard,East,53,63.69,0,33.07,0,31.78
C0118,2026-04-30,Standard,West,26,66.7,0,48.36,0,47.22
C0119,2026-04-30,Standard,East,43,68.04,0,59.23,0,57.4
C0120,2026-04-30,Standard,East,59,73.11,1,38.1,0,30.75
C0121,2026-04-30,Standard,East,64,63.39,0,40.45,0,36.44
C0122,2026-04-30,Standard,West,20,66.33,0,51.61,0,49.77
C0123,2026-04-30,Basic,East,28,35.39,1,30.51,1,30.46
C0124,2026-04-30,Basic,North,49,42.29,0,48.93,0,44.41
C0125,2026-04-30,Basic,West,49,30.64,0,38.52,0,24.52
C0126,2026-04-30,Standard,East,56,63.92,0,51.61,0,43.55
C0127,2026-04-30,Basic,South,44,34.86,1,24.71,0,18.73
C0128,2026-04-30,Basic,East,47,34.78,1,39.37,0,24.14
C0129,2026-04-30,Basic,West,50,42.24,2,50.79,0,45.01
C0130,2026-04-30,Standard,West,50,65.54,1,32.5,1,30.64
C0131,2026-04-30,Basic,West,11,30.59,4,25.34,1,19.06
C0132,2026-04-30,Premium,South,33,98.04,1,62.81,0,61.79
C0133,2026-04-30,Standard,West,6,63.55,1,42.86,0,42.5
C0134,2026-04-30,Basic,South,22,29.14,1,22.97,1,20.05
C0135,2026-04-30,Standard,East,41,68.4,0,52.21,0,43.56
C0136,2026-04-30,Basic,East,43,33.71,5,49.55,1,31.86
C0137,2026-04-30,Premium,North,25,94.17,1,32.06,0,23.6
C0138,2026-04-30,Standard,South,31,59.94,3,31.08,0,17.93
C0139,2026-04-30,Standard,North,29,62.71,1,38.29,0,36.09
C0140,2026-04-30,Basic,North,25,25.25,1,51.28,0,44.11
C0141,2026-04-30,,South,6,61.76,2,50.91,0,43.23
C0142,2026-04-30,Standard,South,53,,0,52.52,0,43.34
C0143,2026-04-30,Premium,North,55,93.47,2,46.71,0,43.15
C0144,2026-04-30,Standard,South,45,68.12,2,33.56,0,15.28
C0145,2026-04-30,Standard,East,22,65.41,2,52.22,0,47.85
C0146,2026-04-30,Basic,North,28,47.05,2,41.45,0,30.39
C0147,2026-04-30,Basic,South,17,31.73,1,46.08,0,37.45
C0148,2026-04-30,Standard,South,39,64.09,1,44.42,0,38.94
C0149,2026-04-30,Standard,East,47,62.17,1,45.46,0,35.79
C0150,2026-04-30,Basic,South,31,35.48,0,35.65,0,24.51
C0151,2026-04-30,Premium,East,28,101.87,2,60.66,0,51.84
C0152,2026-04-30,Premium,South,46,81.47,2,62.48,0,50.74
C0153,2026-04-30,Basic,South,62,34.44,0,18.15,0,18.29
C0154,2026-04-30,Standard,South,15,61.79,2,24.74,0,18.91
C0155,2026-04-30,Basic,North,29,33.66,3,40.31,1,35.44
C0156,2026-04-30,Standard,East,65,74.1,0,58.54,0,52.85
C0157,2026-04-30,Basic,North,10,33.55,1,26.37,0,22.24
C0158,2026-04-30,Standard,South,25,73.08,2,24.22,1,20.49
C0159,2026-04-30,Standard,West,61,70.95,1,46.87,0,40.78
C0160,2026-04-30,Standard,West,25,55.44,3,56.98,0,51.92
C0161,2026-04-30,Basic,East,66,23.41,1,62.43,0,50.92
C0162,2026-04-30,Premium,West,9,93.34,2,53.21,0,50.09
C0163,2026-04-30,Basic,West,21,28.16,2,42.55,0,30.9
C0164,2026-04-30,Basic,South,51,36.65,2,28.43,0,27.08
C0165,2026-04-30,Standard,West,15,61.01,1,51.01,0,42.77
C0166,2026-04-30,Basic,South,54,28.95,0,44.58,0,47.51
C0167,2026-04-30,Premium,South,22,104.36,3,44.51,0,47.46
C0168,2026-04-30,Premium,East,48,95.15,1,74.07,0,59.23
C0169,2026-04-30,Basic,West,66,34.84,3,50.98,0,47.34
C0170,2026-04-30,Premium,West,50,91.77,1,58.99,0,50.2
C0171,2026-04-30,Basic,South,32,31.38,0,30.02,0,38.02
C0172,2026-04-30,Standard,East,29,72.6,1,54.06,0,50.72
C0173,2026-04-30,Basic,North,49,32.74,0,50.76,0,40.79
C0174,2026-04-30,Premium,West,56,95.25,2,53.95,1,48.92
C0175,2026-04-30,Basic,East,40,35.67,0,48.31,0,42.04
C0176,2026-04-30,,East,8,40.86,2,35.36,0,16.39
C0177,2026-04-30,Standard,West,37,67.0,3,55.37,1,44.83
C0178,2026-04-30,Premium,East,42,103.87,1,57.32,0,55.72
C0179,2026-04-30,Premium,North,38,93.5,0,45.0,0,28.78
C0180,2026-04-30,Standard,South,6,63.49,1,39.5,0,34.02
C0181,2026-04-30,Premium,North,66,89.96,0,63.98,0,70.1
C0182,2026-04-30,Premium,East,61,102.73,1,49.72,0,44.64
C0183,2026-04-30,Standard,North,6,68.26,0,27.89,0,32.19
C0184,2026-04-30,Basic,North,17,34.32,1,49.66,0,45.83
C0185,2026-04-30,Standard,East,67,65.61,0,56.66,0,48.04
C0186,2026-04-30,Standard,East,32,65.81,1,60.86,0,45.62
C0187,2026-04-30,Basic,East,12,39.71,2,40.99,0,29.32
C0188,2026-04-30,,West,56,27.7,2,47.07,0,45.1
C0189,2026-04-30,Standard,West,52,65.2,2,48.28,0,50.9
C0190,2026-04-30,Basic,North,55,38.43,0,51.62,0,37.11
C0191,2026-04-30,Premium,West,36,88.48,1,50.99,1,39.96
C0192,2026-04-30,Basic,East,53,30.1,1,36.13,1,30.33
C0193,2026-04-30,Basic,East,65,35.58,1,40.45,0,42.06
C0194,2026-04-30,Premium,North,45,90.85,3,31.76,0,25.87
C0195,2026-04-30,Basic,East,45,41.91,2,42.22,0,43.08
C0196,2026-04-30,Basic,East,5,38.53,0,37.08,0,33.71
C0197,2026-04-30,Standard,East,6,53.22,1,74.49,0,60.3
C0198,2026-04-30,Premium,North,24,88.79,2,75.83,0,70.18
C0199,2026-04-30,Basic,East,27,25.66,2,41.82,0,36.88
C0200,2026-04-30,Basic,West,50,32.76,2,35.28,0,23.68
C0201,2026-04-30,Standard,East,31,62.36,2,50.03,0,39.23
C0202,2026-04-30,Premium,North,55,89.78,2,53.25,0,49.49
C0203,2026-04-30,Standard,West,66,61.19,1,40.61,0,26.95
C0204,2026-04-30,Basic,West,63,27.73,1,34.36,0,28.09
C0205,2026-04-30,Basic,North,34,37.44,1,27.4,0,25.15
C0206,2026-04-30,Basic,West,22,27.49,2,26.61,0,29.81
C0207,2026-04-30,Basic,South,67,34.1,1,52.41,0,44.58
C0208,2026-04-30,Standard,East,30,70.49,3,45.35,1,35.91
C0209,2026-04-30,Basic,South,20,32.87,0,21.74,1,24.81
C0210,2026-04-30,Standard,West,18,69.99,0,49.27,0,52.23
C0211,2026-04-30,Standard,West,11,55.97,0,70.91,0,57.44
C0212,2026-04-30,Standard,West,18,61.56,1,61.62,0,50.1
C0213,2026-04-30,Basic,West,47,36.12,3,53.96,0,40.16
C0214,2026-04-30,Premium,West,56,93.33,2,50.73,0,46.85
C0215,2026-04-30,Standard,North,27,61.53,3,36.27,0,32.38
C0216,2026-04-30,Standard,South,8,62.27,2,38.71,0,38.0
C0217,2026-04-30,Basic,East,19,41.2,1,35.7,1,33.99
C0218,2026-04-30,Basic,East,52,34.31,0,44.79,0,41.66
C0219,2026-04-30,Premium,North,64,100.83,1,68.7,0,53.42
C0220,2026-04-30,Basic,North,12,38.04,3,50.73,0,31.24
C0221,2026-04-30,Basic,East,12,30.99,1,33.72,1,26.91
C0222,2026-04-30,Standard,East,60,62.88,1,33.7,0,42.13
C0223,2026-04-30,Standard,North,41,60.45,3,49.25,0,37.26
C0224,2026-04-30,Premium,North,15,99.86,1,59.25,0,51.29
C0225,2026-04-30,Basic,North,41,39.25,1,37.94,0,34.15
C0226,2026-04-30,Premium,East,18,96.11,1,47.04,0,45.68
C0227,2026-04-30,Basic,North,20,28.16,1,50.38,0,41.89
C0228,2026-04-30,Standard,East,8,62.56,0,50.58,0,51.38
C0229,2026-04-30,Standard,South,61,64.05,1,43.31,0,34.88
C0230,2026-04-30,Basic,South,29,38.55,2,37.48,0,27.97
C0231,2026-04-30,Basic,East,62,41.28,2,32.03,1,25.64
C0232,2026-04-30,Basic,East,63,37.69,2,41.71,1,31.51
C0233,2026-04-30,Premium,East,38,93.5,2,51.99,1,47.04
C0234,2026-04-30,Standard,West,12,57.6,0,28.69,0,25.52
C0235,2026-04-30,Premium,West,45,97.88,3,49.17,1,38.32
C0236,2026-04-30,Premium,West,25,99.59,2,67.59,0,63.63
C0237,2026-04-30,Standard,East,15,65.21,2,45.47,0,35.62
C0238,2026-04-30,Standard,South,42,67.1,0,15.02,0,11.11
C0239,2026-04-30,Basic,North,48,39.53,0,17.77,0,14.02
C0240,2026-04-30,Basic,East,67,35.51,1,37.66,0,41.05
