customer_id,snapshot_date,plan,region,tenure_months,monthly_charge,support_contacts,current_usage_hours,churned_next_month,next_month_usage_hours
C0077,2026-03-31,Basic,West,21,34.78,0,50.92,0,35.37
C0078,2026-03-31,Standard,South,32,71.26,2,48.89,0,54.42
C0079,2026-03-31,Standard,South,47,61.76,2,68.18,0,52.4
C0080,2026-03-31,Standard,South,38,59.26,3,41.57,0,35.11
C0081,2026-03-31,Standard,North,28,68.04,1,50.72,0,48.97
C0082,2026-03-31,Basic,South,41,41.36,0,40.82,0,35.8
C0083,2026-03-31,Premium,East,66,89.14,2,49.47,0,43.71
C0084,2026-03-31,Basic,West,19,38.4,1,34.25,0,28.29
C0085,2026-03-31,Basic,East,6,29.57,3,35.72,0,27.79
C0086,2026-03-31,Basic,West,46,38.14,0,36.5,0,31.57
C0087,2026-03-31,Standard,East,13,71.31,2,36.67,0,36.62
C0088,2026-03-31,Standard,North,55,58.79,0,40.17,0,43.0
C0089,2026-03-31,Basic,South,13,34.62,0,34.25,0,23.26
C0090,2026-03-31,Standard,West,28,62.77,1,55.13,0,49.03
C0091,2026-03-31,Basic,North,44,31.76,1,38.5,0,35.73
C0092,2026-03-31,Standard,West,65,71.07,0,40.4,0,34.3
C0093,2026-03-31,Standard,East,58,68.21,3,46.16,0,40.26
C0094,2026-03-31,Basic,South,47,38.12,1,36.87,0,20.02
C0095,2026-03-31,Basic,West,22,37.91,1,43.96,0,37.97
C0096,2026-03-31,Standard,West,29,77.05,3,38.97,0,27.44
C0097,2026-03-31,Basic,North,17,31.73,1,30.32,0,25.56
C0098,2026-03-31,Basic,North,41,34.09,1,46.33,0,41.0
C0099,2026-03-31,Basic,East,50,32.17,1,29.07,0,23.4
C0100,2026-03-31,Premium,West,32,95.48,0,36.42,0,29.47
C0101,2026-03-31,Premium,North,29,101.87,2,55.98,0,48.95
C0102,2026-03-31,Standard,East,48,51.47,2,49.68,0,37.45
C0103,2026-03-31,Basic,North,66,34.44,0,19.67,0,19.68
C0104,2026-03-31,Premium,East,15,91.79,2,55.38,0,47.56
C0105,2026-03-31,Standard,East,30,63.01,2,51.28,0,33.7
C0106,2026-03-31,Standard,North,68,74.1,1,48.13,0,43.62
C0107,2026-03-31,Standard,East,9,63.55,1,49.36,0,40.77
C0108,2026-03-31,Basic,West,26,43.08,2,20.28,1,17.82
C0109,2026-03-31,Basic,West,65,40.95,1,38.96,0,35.1
C0110,2026-03-31,Premium,North,26,85.44,3,51.04,0,52.11
C0111,2026-03-31,Standard,North,70,67.3,0,30.07,0,34.3
C0112,2026-03-31,Basic,North,8,33.34,3,38.99,0,33.98
C0113,2026-03-31,Basic,South,22,31.11,4,58.71,0,47.61
C0114,2026-03-31,Standard,North,54,68.3,0,62.07,0,52.19
C0115,2026-03-31,Basic,West,35,34.68,1,52.28,0,42.43
C0116,2026-03-31,Premium,West,38,102.73,0,57.43,0,52.43
C0117,2026-03-31,Standard,West,7,64.76,2,58.02,0,40.64
C0118,2026-03-31,Standard,North,52,63.68,1,47.06,0,45.99
C0119,2026-03-31,Standard,North,60,64.84,2,41.32,0,42.12
C0120,2026-03-31,Standard,West,64,61.77,1,39.9,0,31.81
C0121,2026-03-31,Standard,South,33,61.38,0,53.74,0,57.06
C0122,2026-03-31,Standard,East,30,72.6,1,43.08,0,42.69
C0123,2026-03-31,Basic,West,51,32.74,0,36.9,0,30.35
C0124,2026-03-31,Basic,North,59,35.25,2,28.9,1,25.87
C0125,2026-03-31,Basic,North,42,35.67,0,40.62,0,36.45
C0126,2026-03-31,Standard,North,7,70.86,2,36.13,0,17.55
C0127,2026-03-31,Basic,North,39,29.31,2,43.06,0,35.89
C0128,2026-03-31,Basic,North,44,41.92,0,43.51,0,48.25
C0129,2026-03-31,Basic,West,59,38.16,1,33.13,0,16.26
C0130,2026-03-31,Standard,East,69,74.44,1,52.72,0,38.58
C0131,2026-03-31,Basic,West,59,43.24,0,52.61,0,48.95
C0132,2026-03-31,Premium,West,4,102.73,0,43.27,0,41.74
C0133,2026-03-31,Standard,West,5,68.26,0,51.77,0,51.33
C0134,2026-03-31,Basic,North,17,34.32,1,27.43,1,28.87
C0135,2026-03-31,Standard,South,71,65.61,0,22.57,0,21.68
C0136,2026-03-31,Basic,West,33,35.81,1,27.96,0,20.34
C0137,2026-03-31,Premium,North,12,99.71,2,44.35,0,36.58
C0138,2026-03-31,Standard,North,59,57.7,2,41.14,0,41.08
C0139,2026-03-31,Standard,East,55,65.2,2,43.8,0,48.04
C0140,2026-03-31,Basic,West,59,38.43,0,45.66,0,32.92
C0141,2026-03-31,Standard,West,37,58.48,1,58.6,1,42.58
C0142,2026-03-31,Standard,West,56,60.1,1,42.32,0,35.68
C0143,2026-03-31,Premium,North,68,95.58,1,57.79,0,60.26
C0144,2026-03-31,Standard,West,47,60.85,3,39.57,0,28.66
C0145,2026-03-31,Standard,West,47,71.91,2,55.38,0,54.1
C0146,2026-03-31,,East,4,38.53,0,18.0,0,19.02
C0147,2026-03-31,Basic,West,5,23.22,1,43.34,0,36.53
C0148,2026-03-31,Standard,West,25,,2,38.36,0,37.54
C0149,2026-03-31,Standard,South,27,55.66,2,49.13,0,43.27
C0150,2026-03-31,Basic,North,53,32.76,2,31.85,0,21.52
C0151,2026-03-31,Premium,South,32,92.36,2,65.09,0,55.84
C0152,2026-03-31,Premium,North,58,,3,67.04,0,49.86
C0153,2026-03-31,Basic,North,43,31.19,0,43.36,0,31.23
C0154,2026-03-31,Standard,North,26,57.73,1,38.46,0,31.78
C0155,2026-03-31,Basic,East,36,37.44,1,38.33,0,34.15
C0156,2026-03-31,Standard,East,22,57.49,2,41.46,0,42.01
C0157,2026-03-31,Basic,East,71,34.1,1,46.39,0,40.44
C0158,2026-03-31,Standard,East,31,70.49,3,48.41,1,39.08
C0159,2026-03-31,Standard,East,21,62.87,0,41.69,0,40.79
C0160,2026-03-31,Standard,East,18,69.99,0,55.85,0,57.92
C0161,2026-03-31,Basic,North,10,25.97,0,57.15,0,47.28
C0162,2026-03-31,Premium,West,19,93.73,3,53.3,0,48.5
C0163,2026-03-31,Basic,South,51,36.12,1,51.57,0,42.31
C0164,2026-03-31,Basic,North,71,30.44,3,45.97,1,42.65
C0165,2026-03-31,Standard,West,55,61.53,2,43.74,0,40.54
C0166,2026-03-31,Basic,East,64,39.16,1,28.41,0,27.49
C0167,2026-03-31,Premium,North,61,96.9,1,52.46,0,42.2
C0168,2026-03-31,Premium,North,52,94.07,0,48.47,0,49.39
C0169,2026-03-31,Basic,North,27,30.09,0,47.83,0,48.62
C0170,2026-03-31,Premium,South,58,95.97,1,39.68,0,36.94
C0171,2026-03-31,Basic,North,46,36.76,1,41.66,0,38.89
C0172,2026-03-31,Standard,East,65,62.31,1,34.92,0,31.73
C0173,2026-03-31,Basic,East,41,31.15,1,33.37,0,46.23
C0174,2026-03-31,Premium,West,23,90.45,1,59.53,0,53.38
C0175,2026-03-31,Basic,East,59,32.78,2,63.06,0,57.67
C0176,2026-03-31,Basic,East,53,36.06,1,26.86,0,25.31
C0177,2026-03-31,Standard,East,6,65.11,2,63.12,0,54.98
C0178,2026-03-31,Premium,North,12,94.29,1,54.94,0,49.09
C0179,2026-03-31,Premium,North,43,94.46,1,60.8,0,55.8
C0180,2026-03-31,Standard,East,68,66.26,1,48.09,0,44.4
C0181,2026-03-31,Premium,North,13,,0,55.36,0,47.37
C0182,2026-03-31,Premium,North,10,94.06,3,47.56,0,45.93
C0183,2026-03-31,Standard,North,31,62.38,1,55.01,0,53.31
C0184,2026-03-31,Basic,West,27,33.5,1,28.25,1,26.61
C0185,2026-03-31,Standard,South,13,60.62,3,59.44,0,46.83
C0186,2026-03-31,Standard,East,18,58.69,2,42.9,0,31.0
C0187,2026-03-31,Basic,South,59,31.61,1,39.36,0,40.35
C0188,2026-03-31,Basic,North,56,40.49,2,23.64,0,22.58
C0189,2026-03-31,Standard,South,14,58.44,0,52.23,0,50.79
C0190,2026-03-31,Basic,North,54,35.51,3,49.48,0,47.66
C0191,2026-03-31,Premium,West,10,97.78,4,55.41,0,43.67
C0192,2026-03-31,Basic,North,19,44.31,1,38.59,0,36.72
C0193,2026-03-31,Basic,South,53,33.73,3,24.27,1,25.13
C0194,2026-03-31,Premium,West,68,87.19,2,54.66,0,47.0
C0195,2026-03-31,Basic,East,27,30.75,1,22.7,0,23.28
C0196,2026-03-31,Basic,South,16,33.88,0,28.56,0,27.81
C0197,2026-03-31,Standard,East,5,62.22,1,47.45,0,40.66
C0198,2026-03-31,Premium,West,41,85.93,0,62.22,0,56.75
C0199,2026-03-31,Basic,South,67,34.92,2,57.21,0,46.14
C0200,2026-03-31,Basic,East,26,39.15,3,39.32,0,38.2
C0201,2026-03-31,Standard,West,24,77.47,2,57.09,1,56.77
C0202,2026-03-31,Premium,East,8,103.48,0,51.08,0,46.93
C0203,2026-03-31,Standard,South,12,55.71,3,51.07,1,38.8
C0204,2026-03-31,Basic,North,19,,1,31.28,0,28.39
C0205,2026-03-31,Basic,North,35,28.29,1,41.91,0,33.69
C0206,2026-03-31,Basic,West,68,41.18,0,38.79,0,36.04
C0207,2026-03-31,Basic,East,49,38.43,1,37.36,0,26.01
C0208,2026-03-31,Standard,South,24,55.64,2,26.68,0,21.6
C0209,2026-03-31,Basic,South,67,27.99,5,23.65,0,9.51
C0210,2026-03-31,Standard,East,6,66.91,0,45.17,0,40.76
C0211,2026-03-31,Standard,East,65,65.92,1,51.25,0,36.48
C0212,2026-03-31,Standard,East,57,62.09,2,26.79,0,24.17
C0213,2026-03-31,Basic,South,39,26.25,1,31.47,0,27.12
C0214,2026-03-31,Premium,East,51,97.75,3,62.16,0,54.34
C0215,2026-03-31,Standard,South,10,70.24,1,44.03,0,44.94
C0216,2026-03-31,Standard,West,49,54.07,1,45.49,0,39.89
C0217,2026-03-31,Basic,North,27,,2,48.49,0,45.55
C0218,2026-03-31,Basic,North,7,35.04,1,40.53,0,29.89
C0219,2026-03-31,Premium,South,37,96.69,0,65.8,0,58.11
C0220,2026-03-31,Basic,East,29,36.75,0,45.99,0,46.58
C0221,2026-03-31,Basic,East,51,37.23,0,47.18,0,46.47
C0222,2026-03-31,Standard,South,59,61.84,2,53.02,0,49.81
C0223,2026-03-31,Standard,West,51,53.13,0,48.66,0,48.24
C0224,2026-03-31,Premium,South,67,96.69,2,61.71,0,59.36
C0225,2026-03-31,Basic,North,22,33.65,5,43.78,0,29.02
C0226,2026-03-31,Premium,North,22,92.23,1,43.85,0,43.19
C0227,2026-03-31,Basic,West,30,31.13,1,49.16,0,36.17
C0228,2026-03-31,Standard,North,20,64.14,3,35.97,1,21.1
C0229,2026-03-31,Standard,West,27,72.45,2,36.55,0,32.78
C0230,2026-03-31,Basic,South,49,27.51,2,57.49,0,49.33
C0231,2026-03-31,Basic,North,58,34.02,1,40.69,0,33.56
C0232,2026-03-31,Basic,South,62,42.96,1,52.88,0,44.05
C0233,2026-03-31,Premium,East,4,98.42,0,52.22,0,53.61
C0234,2026-03-31,Standard,South,33,66.96,3,37.7,0,26.93
C0235,2026-03-31,Premium,West,58,97.77,4,38.84,1,36.49
C0236,2026-03-31,Premium,East,22,94.49,2,54.81,0,55.82
C0237,2026-03-31,Standard,South,21,56.07,1,52.29,0,42.42
C0238,2026-03-31,Standard,East,70,74.88,1,51.42,0,49.75
C0239,2026-03-31,Basic,West,17,34.93,1,29.33,0,24.6
C0240,2026-03-31,Basic,South,24,39.26,1,41.13,0,33.18
C0241,2026-03-31,Premium,North,62,94.91,1,44.7,0,40.68
C0242,2026-03-31,Standard,South,47,71.63,2,54.21,0,43.35
C0243,2026-03-31,Basic,West,23,34.17,0,39.67,0,32.18
C0244,2026-03-31,Standard,North,68,64.05,1,37.74,0,38.35
C0245,2026-03-31,Standard,West,52,64.78,1,52.86,0,48.47
C0246,2026-03-31,Premium,East,48,93.23,0,56.64,0,47.08
C0247,2026-03-31,Standard,East,28,64.3,2,34.15,0,13.77
C0248,2026-03-31,Basic,South,10,38.17,1,51.19,0,38.3
C0249,2026-03-31,Basic,West,12,31.05,0,41.62,0,34.77
C0250,2026-03-31,Standard,North,38,64.34,1,40.33,0,39.89
C0251,2026-03-31,Standard,South,54,65.13,2,20.71,1,17.14
C0252,2026-03-31,Premium,South,61,97.66,2,45.35,0,32.31
C0253,2026-03-31,Standard,South,68,62.65,4,37.94,1,32.28
C0254,2026-03-31,Basic,South,12,40.9,1,29.36,0,29.86
C0255,2026-03-31,Basic,North,35,33.49,0,50.89,0,43.15
C0256,2026-03-31,Standard,North,65,62.18,0,39.99,0,33.77
C0257,2026-03-31,Premium,North,58,101.53,2,71.2,0,61.52
C0258,2026-03-31,Basic,East,68,37.75,1,28.22,0,24.09
C0259,2026-03-31,Basic,South,52,38.25,0,32.91,0,29.54
C0260,2026-03-31,Standard,East,64,70.39,3,43.02,0,34.06
C0261,2026-03-31,Basic,East,58,37.2,1,25.69,0,22.56
C0262,2026-03-31,Premium,East,24,88.51,0,63.62,0,55.82
C0263,2026-03-31,Basic,East,8,34.93,1,18.68,0,16.74
C0264,2026-03-31,Basic,East,50,32.11,4,22.38,1,23.37
C0265,2026-03-31,Premium,East,32,94.7,1,55.26,0,48.35
C0266,2026-03-31,Basic,East,11,29.61,3,37.81,0,31.8
C0267,2026-03-31,Basic,East,52,33.33,5,42.44,0,28.25
C0268,2026-03-31,Basic,South,4,40.86,1,36.27,0,29.17
C0269,2026-03-31,Basic,North,16,30.65,1,37.35,0,37.76
C0270,2026-03-31,Basic,West,42,39.3,1,40.87,0,37.65
C0271,2026-03-31,Basic,South,31,38.57,2,44.13,0,22.91
C0272,2026-03-31,Basic,East,5,35.08,2,44.64,0,37.83
C0273,2026-03-31,Basic,North,24,34.05,1,52.43,0,42.66
C0274,2026-03-31,Standard,South,26,67.76,1,54.41,0,40.45
C0275,2026-03-31,Standard,East,50,65.06,1,29.02,0,25.37
C0276,2026-03-31,Basic,East,28,39.98,0,47.16,0,44.24
C0277,2026-03-31,Basic,East,64,45.59,1,30.53,0,25.58
C0278,2026-03-31,Standard,South,35,59.49,3,40.81,0,27.32
C0279,2026-03-31,Premium,West,64,99.37,2,66.96,0,64.01
C0280,2026-03-31,Premium,East,52,92.19,0,31.91,0,37.77
C0281,2026-03-31,Basic,West,17,38.8,0,22.34,1,26.91
C0282,2026-03-31,Basic,East,40,29.23,0,19.94,0,17.67
C0283,2026-03-31,Basic,East,25,32.6,1,32.8,0,26.32
C0284,2026-03-31,Basic,West,9,28.39,0,39.69,0,35.28
C0285,2026-03-31,Standard,North,33,62.39,1,28.72,0,29.8
C0286,2026-03-31,Basic,West,7,,0,16.45,1,20.97
C0287,2026-03-31,Basic,West,55,35.59,3,33.17,1,37.75
C0288,2026-03-31,Basic,East,21,33.24,2,52.13,0,43.05
C0289,2026-03-31,Standard,East,67,62.31,0,54.03,0,52.17
C0290,2026-03-31,Basic,East,52,32.3,1,36.02,0,34.82
C0291,2026-03-31,Premium,South,58,96.0,1,50.01,0,39.68
C0292,2026-03-31,Basic,West,21,32.93,0,34.05,0,24.76
C0293,2026-03-31,Premium,North,66,93.02,0,28.49,0,30.81
C0294,2026-03-31,Basic,South,21,29.54,4,44.08,0,28.76
C0295,2026-03-31,Premium,East,42,102.96,0,45.4,0,47.17
C0296,2026-03-31,Premium,West,41,94.34,1,61.88,0,53.23
C0297,2026-03-31,Premium,South,16,96.07,0,39.63,0,36.05
C0298,2026-03-31,Premium,South,40,94.66,1,46.69,0,42.45
C0299,2026-03-31,Standard,North,11,57.95,1,44.41,0,35.96
C0300,2026-03-31,Standard,North,67,67.13,0,50.54,0,46.59
C0301,2026-03-31,Standard,North,56,65.97,1,40.44,0,35.84
C0302,2026-03-31,Basic,North,18,26.57,0,28.14,0,18.75
C0303,2026-03-31,Standard,West,23,72.8,3,49.83,0,47.06
C0304,2026-03-31,Standard,West,69,68.07,2,43.52,0,40.76
C0305,2026-03-31,Premium,West,32,97.71,1,60.72,0,59.58
C0306,2026-03-31,Standard,North,13,62.63,3,46.54,0,40.75
C0307,2026-03-31,Basic,North,64,40.01,3,27.48,0,26.32
C0308,2026-03-31,Standard,South,8,63.42,0,43.73,0,36.39
C0309,2026-03-31,Basic,East,8,32.96,0,36.52,0,40.24
C0310,2026-03-31,Basic,South,50,43.16,5,47.06,1,27.27
C0311,2026-03-31,Standard,South,25,72.07,1,47.82,0,53.58
C0312,2026-03-31,Basic,North,70,29.02,1,50.8,0,43.21
C0313,2026-03-31,Basic,East,47,55.13,2,50.52,0,42.21
C0314,2026-03-31,Basic,South,15,32.33,1,35.61,0,40.42
C0315,2026-03-31,Basic,North,14,41.69,0,44.51,0,31.53
C0316,2026-03-31,Basic,East,30,30.88,1,54.85,0,50.41
C0317,2026-03-31,Basic,West,15,32.66,0,58.35,0,45.54
C0318,2026-03-31,Standard,North,24,69.61,1,32.29,0,24.93
C0319,2026-03-31,Basic,South,55,30.92,3,28.61,0,16.33
C0320,2026-03-31,Premium,West,18,89.75,1,70.74,0,65.56
C0321,2026-03-31,Premium,East,36,88.56,2,43.87,0,40.26
C0322,2026-03-31,Standard,West,15,68.17,0,36.06,0,32.6
C0323,2026-03-31,Basic,South,54,26.28,2,33.8,0,27.51
C0324,2026-03-31,Standard,South,17,68.53,1,60.72,0,56.75
C0325,2026-03-31,Premium,East,41,92.94,0,49.64,0,44.62
C0326,2026-03-31,Standard,North,26,61.59,2,39.35,0,31.91
C0327,2026-03-31,Premium,North,12,97.09,0,50.66,0,48.4
C0328,2026-03-31,Standard,East,42,68.0,3,48.12,1,41.03
C0329,2026-03-31,Standard,East,4,66.84,4,29.57,0,24.45
C0330,2026-03-31,Basic,North,40,29.38,1,58.91,0,45.36
C0331,2026-03-31,Standard,East,13,59.98,1,42.23,0,38.8
C0332,2026-03-31,Basic,South,38,37.63,1,39.71,0,31.68
C0333,2026-03-31,Standard,East,14,58.22,2,38.24,1,32.53
C0334,2026-03-31,Premium,West,27,92.87,4,53.49,0,46.91
C0335,2026-03-31,Basic,North,50,36.99,0,38.94,0,36.52
C0336,2026-03-31,Standard,West,24,60.28,1,16.45,1,22.94
C0337,2026-03-31,,South,22,32.36,0,32.16,0,29.39
C0338,2026-03-31,Standard,West,70,57.23,3,30.97,0,24.44
C0339,2026-03-31,Basic,South,7,29.1,1,16.04,1,19.41
C0340,2026-03-31,Premium,South,38,,0,46.31,0,51.24
C0341,2026-03-31,Basic,West,58,38.56,0,51.96,0,48.06
C0342,2026-03-31,Premium,East,59,99.2,2,48.57,0,47.98
C0343,2026-03-31,Premium,North,65,95.89,2,68.65,0,55.66
C0344,2026-03-31,Standard,East,31,62.43,0,47.5,0,48.09
C0345,2026-03-31,Standard,West,27,67.6,1,45.98,0,42.86
C0346,2026-03-31,Standard,South,22,69.63,2,33.86,0,25.51
C0347,2026-03-31,Premium,West,5,97.64,1,62.2,0,55.82
C0348,2026-03-31,Basic,East,11,33.91,3,45.75,0,32.47
C0349,2026-03-31,Standard,South,5,76.19,0,48.97,0,50.07
C0350,2026-03-31,Basic,North,54,34.52,0,35.27,0,40.38
C0351,2026-03-31,Standard,East,39,69.73,2,43.08,0,37.27
C0352,2026-03-31,Basic,North,38,39.19,2,26.72,0,19.12
C0353,2026-03-31,Standard,West,64,73.99,0,46.31,0,42.05
C0354,2026-03-31,Standard,East,24,64.94,3,32.5,0,23.24
C0355,2026-03-31,Standard,South,34,65.64,1,53.7,0,44.98
C0356,2026-03-31,Standard,North,68,65.14,1,58.56,0,39.86
C0357,2026-03-31,Standard,East,20,66.66,1,39.79,0,42.66
C0358,2026-03-31,Standard,North,33,63.2,0,42.54,0,37.48
C0359,2026-03-31,,South,8,67.49,1,45.42,0,43.13
C0360,2026-03-31,Standard,West,31,63.04,0,54.72,0,49.13
C0001,2026-04-30,Standard,North,52,70.04,0,46.31,0,45.53
C0002,2026-04-30,Standard,West,48,60.43,0,52.31,0,44.81
C0003,2026-04-30,Premium,West,48,96.44,1,61.66,0,57.27
C0004,2026-04-30,Standard,North,51,65.62,2,45.62,0,43.85
C0005,2026-04-30,Basic,West,55,36.55,1,32.71,0,32.98
C0006,2026-04-30,Premium,North,31,90.07,1,51.84,0,55.67
C0007,2026-04-30,Standard,East,25,58.36,2,59.65,0,54.25
C0008,2026-04-30,Standard,North,26,66.65,2,61.92,1,47.89
C0009,2026-04-30,Basic,South,38,28.28,1,33.86,0,33.72
C0010,2026-04-30,Standard,East,49,65.08,1,27.29,0,26.98
C0011,2026-04-30,Basic,East,60,26.83,1,24.68,0,33.12
C0012,2026-04-30,Premium,South,57,93.87,0,47.98,0,47.88
C0013,2026-04-30,Standard,West,58,64.41,0,40.23,0,33.44
C0014,2026-04-30,Premium,West,39,105.27,0,53.62,0,54.79
C0015,2026-04-30,Standard,North,20,75.04,0,54.79,0,52.31
C0016,2026-04-30,Basic,East,42,31.23,0,28.95,0,22.24
C0017,2026-04-30,Standard,East,31,63.41,1,50.58,0,41.51
C0018,2026-04-30,Basic,South,58,39.63,0,23.4,0,13.56
C0019,2026-04-30,Premium,East,50,,3,54.99,0,46.02
C0020,2026-04-30,Standard,West,39,68.23,2,54.97,0,46.67
C0021,2026-04-30,Standard,West,32,75.14,1,39.23,0,35.91
C0022,2026-04-30,Basic,West,5,31.15,3,40.09,0,42.78
C0023,2026-04-30,Premium,East,64,96.23,0,54.4,0,56.69
C0024,2026-04-30,Premium,South,21,93.24,0,58.25,0,54.37
C0025,2026-04-30,Standard,West,12,58.96,2,56.82,0,47.31
C0026,2026-04-30,Basic,South,59,29.67,1,35.68,0,21.75
C0027,2026-04-30,Standard,East,25,55.99,0,65.7,0,65.1
C0028,2026-04-30,Basic,South,45,29.03,2,36.4,0,36.7
C0029,2026-04-30,Basic,South,42,31.24,1,23.39,0,22.27
C0030,2026-04-30,Standard,North,55,64.13,0,47.74,0,45.42
C0031,2026-04-30,Standard,West,18,69.13,0,34.53,0,31.98
C0032,2026-04-30,Premium,North,42,105.94,4,45.72,0,36.21
C0033,2026-04-30,Basic,North,8,17.35,1,42.86,0,37.35
C0034,2026-04-30,Basic,West,31,39.08,1,38.49,1,37.65
C0035,2026-04-30,Standard,East,43,65.91,1,48.88,0,38.27
C0036,2026-04-30,Basic,South,43,36.13,0,48.97,0,46.99
C0037,2026-04-30,Basic,East,6,33.34,4,48.76,0,39.9
C0038,2026-04-30,Standard,South,45,64.5,0,67.28,0,58.3
C0039,2026-04-30,Basic,North,43,27.19,1,46.94,0,43.91
C0040,2026-04-30,Standard,East,19,68.01,1,62.29,0,39.58
C0041,2026-04-30,Standard,North,31,65.18,0,33.83,0,32.13
C0042,2026-04-30,Premium,East,6,80.75,2,50.51,0,38.93
C0043,2026-04-30,Standard,West,41,66.16,3,32.65,0,23.18
C0044,2026-04-30,Basic,West,7,30.26,0,38.58,0,34.68
C0045,2026-04-30,Premium,South,52,93.34,1,55.87,0,44.72
C0046,2026-04-30,Premium,West,28,101.01,1,50.49,0,44.91
C0047,2026-04-30,Basic,East,52,32.33,0,49.21,0,41.02
C0048,2026-04-30,Basic,South,41,31.3,0,43.65,0,36.56
C0049,2026-04-30,Standard,North,54,76.45,1,52.66,0,43.38
C0050,2026-04-30,Basic,South,70,36.59,2,30.98,0,29.61
C0051,2026-04-30,Basic,East,14,34.27,0,38.43,1,31.02
C0052,2026-04-30,Basic,West,12,37.77,1,41.22,0,36.0
C0053,2026-04-30,Standard,North,16,72.04,1,52.87,0,45.02
C0054,2026-04-30,Standard,East,70,64.99,0,67.34,0,54.71
C0055,2026-04-30,Standard,West,15,63.27,1,58.38,0,56.61
C0056,2026-04-30,Standard,West,16,72.03,1,51.15,0,45.99
C0057,2026-04-30,Standard,South,54,69.8,1,51.29,0,36.44
C0058,2026-04-30,Standard,North,53,,1,38.14,0,34.22
C0059,2026-04-30,Basic,South,67,,0,36.59,0,36.03
C0060,2026-04-30,Basic,West,17,27.17,2,55.06,1,50.36
C0061,2026-04-30,Standard,West,49,70.79,1,57.08,0,46.74
C0062,2026-04-30,Standard,East,5,70.67,2,57.23,0,43.26
C0063,2026-04-30,Standard,North,47,74.42,1,57.09,0,51.16
C0064,2026-04-30,Standard,North,53,64.14,2,43.97,0,40.28
C0065,2026-04-30,Standard,South,36,66.02,2,61.3,0,41.32
C0066,2026-04-30,Standard,East,32,64.41,0,43.79,0,46.75
C0067,2026-04-30,Standard,North,5,57.48,1,46.43,0,30.12
C0068,2026-04-30,Basic,East,9,42.35,6,48.19,0,35.79
C0069,2026-04-30,Basic,East,17,27.92,0,6.89,0,15.15
C0070,2026-04-30,Standard,North,58,67.31,1,48.54,0,36.02
C0071,2026-04-30,Basic,North,43,32.44,2,13.4,1,19.7
C0072,2026-04-30,Basic,South,13,34.39,0,18.32,0,20.78
C0073,2026-04-30,Premium,East,6,94.64,1,53.99,0,57.92
C0074,2026-04-30,Basic,West,40,32.26,1,52.09,0,41.66
C0075,2026-04-30,Basic,South,16,39.45,3,35.04,0,27.33
C0076,2026-04-30,Basic,South,37,27.87,1,35.42,0,39.5
C0077,2026-04-30,Basic,West,14,38.9,2,43.6,0,29.85
C0078,2026-04-30,Standard,South,43,67.85,1,45.33,0,38.14
C0079,2026-04-30,Standard,South,7,66.56,1,61.34,0,55.31
C0080,2026-04-30,Standard,South,54,61.55,1,51.43,0,36.94
C0081,2026-04-30,Standard,North,42,56.8,1,57.43,0,55.52
C0082,2026-04-30,Basic,South,8,40.61,1,61.51,0,47.64
C0083,2026-04-30,Premium,East,15,92.91,0,61.94,0,64.42
C0084,2026-04-30,Basic,West,12,26.64,2,19.64,1,22.51
C0085,2026-04-30,Basic,East,30,36.82,0,37.6,0,26.94
C0086,2026-04-30,Basic,West,51,36.8,2,33.03,0,29.51
C0087,2026-04-30,Standard,East,20,54.94,4,31.73,1,25.97
C0088,2026-04-30,Standard,North,56,66.83,1,51.12,0,40.51
C0089,2026-04-30,Basic,South,36,32.76,2,39.45,0,33.0
C0090,2026-04-30,Standard,West,16,56.99,0,62.51,0,54.89
C0091,2026-04-30,Basic,North,34,29.27,0,45.25,0,54.38
C0092,2026-04-30,Standard,West,12,52.33,0,36.03,0,41.24
C0093,2026-04-30,Standard,East,30,61.86,4,43.18,0,34.77
C0094,2026-04-30,Basic,South,8,37.19,0,46.76,0,36.59
C0095,2026-04-30,Basic,West,49,35.25,1,56.59,0,55.24
C0096,2026-04-30,Standard,West,70,57.82,1,44.85,0,33.88
C0097,2026-04-30,Basic,North,66,32.44,1,30.11,0,26.26
C0098,2026-04-30,Basic,North,57,31.32,1,42.46,0,35.32
C0099,2026-04-30,Basic,East,19,34.4,3,38.48,0,35.06
C0100,2026-04-30,Premium,West,36,100.25,0,38.92,0,44.34
C0101,2026-04-30,Premium,North,42,81.74,2,61.45,0,59.65
C0102,2026-04-30,Standard,East,69,62.39,1,48.71,0,38.46
C0103,2026-04-30,Basic,North,19,33.03,1,26.94,0,21.8
C0104,2026-04-30,Premium,East,15,88.97,1,57.98,0,58.59
C0105,2026-04-30,Standard,East,43,70.38,1,51.39,0,43.76
C0106,2026-04-30,Standard,North,68,61.2,0,51.16,0,41.28
C0107,2026-04-30,Standard,East,13,64.41,1,55.41,0,51.33
C0108,2026-04-30,Basic,West,11,30.63,1,19.76,0,3.03
C0109,2026-04-30,Basic,West,6,,3,44.03,1,32.2
C0110,2026-04-30,Premium,North,46,95.46,1,48.21,0,43.19
C0111,2026-04-30,Standard,North,71,63.07,0,42.14,0,33.24
C0112,2026-04-30,Basic,North,52,40.42,3,49.81,0,37.47
C0113,2026-04-30,Basic,South,6,29.59,2,54.43,0,47.15
C0114,2026-04-30,Standard,North,47,61.88,1,69.56,0,54.68
C0115,2026-04-30,Basic,West,42,43.3,0,53.18,0,42.62
