customer_id,snapshot_date,access_group,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C00266,2026-04-30,Group A,24,101.92,3,57.66,Premium,East,0
C00260,2026-04-30,Group A,20,63.36,3,53.56,Standard,South,0
C01068,2026-04-30,Group A,38,38.91,5,26.72,Basic,North,1
C01074,2026-04-30,Group B,64,94.4,0,74.52,Premium,West,0
C01497,2026-04-30,Group A,40,40.79,0,34.25,Basic,North,0
C00237,2026-04-30,Group A,40,70.18,0,31.86,Standard,North,0
C00240,2026-04-30,Group B,37,73.83,1,37.98,Standard,South,0
C01084,2026-04-30,Group A,12,40.55,2,28.82,Basic,North,1
C00242,2026-04-30,Group B,17,33.77,3,34.84,Basic,South,0
C00003,2026-04-30,Group A,49,33.72,4,25.32,Basic,East,0
C01053,2026-04-30,Group A,57,34.12,1,38.01,Basic,East,0
C01051,2026-04-30,Group B,24,94.18,0,22.7,Premium,West,0
C00245,2026-04-30,Group C,54,94.18,2,45.67,Premium,North,0
C01048,2026-04-30,Group A,46,60.71,2,60.23,Standard,West,0
C01089,2026-04-30,Group B,31,40.62,1,32.34,Basic,East,1
C00255,2026-04-30,Group B,62,35.81,0,37.56,Basic,North,0
C01091,2026-04-30,Group A,12,43.87,0,42.89,Basic,South,0
C01490,2026-04-30,Group B,34,71.07,1,16.27,Standard,South,0
C00244,2026-04-30,Group A,67,94.29,2,46.22,Premium,North,0
C00308,2026-04-30,Group A,10,32.34,0,34.97,Basic,East,0
C00992,2026-04-30,Group A,17,65.23,3,39.77,Standard,South,0
C00311,2026-04-30,Group C,57,71.86,1,26.73,Standard,East,0
C00341,2026-04-30,Group A,49,68.97,1,60.64,Standard,South,0
C01129,2026-04-30,Group B,16,57.13,1,43.71,Standard,South,0
C00958,2026-04-30,Group A,58,33.36,2,34.73,Basic,East,0
C00343,2026-04-30,Group A,33,62.85,0,41.37,Standard,West,0
C00956,2026-04-30,Group C,16,38.67,2,28.73,Basic,North,0
C01130,2026-04-30,Group B,66,92.3,0,46.93,Premium,North,0
C00344,2026-04-30,Group A,23,27.94,3,40.51,Basic,West,1
C01128,2026-04-30,Group A,12,94.68,2,55.74,Premium,West,1
C00953,2026-04-30,Group A,6,101.1,1,48.91,Premium,East,0
C01135,2026-04-30,Group A,4,42.56,0,19.93,Basic,West,0
C00017,2026-04-30,Group A,28,71.11,0,44.96,Standard,North,0
C00940,2026-04-30,Group A,45,38.54,2,23.71,Basic,East,1
C01442,2026-04-30,Group B,9,56.71,2,43.42,Standard,West,0
C00934,2026-04-30,Group A,27,35.06,0,29.76,Basic,East,0
C01438,2026-04-30,Group B,22,94.43,1,61.76,Premium,West,0
C00931,2026-04-30,Group B,25,100.47,0,52.31,Premium,North,0
C00351,2026-04-30,Group A,49,30.79,1,32.51,Basic,South,0
C01455,2026-04-30,Group A,5,42.89,0,55.38,Basic,West,0
C00966,2026-04-30,Group B,23,67.0,1,35.26,Standard,East,0
C00967,2026-04-30,Group A,57,38.67,1,27.29,Basic,South,1
C01118,2026-04-30,Group A,44,62.88,1,51.53,Standard,West,0
C00316,2026-04-30,Group C,9,33.29,2,36.35,Basic,West,0
C00987,2026-04-30,Group C,36,93.82,2,48.12,Premium,South,0
C00986,2026-04-30,Group B,51,39.23,3,41.6,Basic,South,0
C00985,2026-04-30,Group C,20,35.37,1,28.14,Basic,North,0
C00984,2026-04-30,Group A,61,25.31,1,28.75,Basic,West,1
C00983,2026-04-30,Group B,25,64.69,1,38.36,Standard,West,0
C00981,2026-04-30,Group C,33,69.98,2,49.31,Standard,East,1
C00980,2026-04-30,Group A,9,57.93,0,57.07,Standard,East,0
C00978,2026-04-30,Group C,66,33.83,2,25.57,Basic,East,0
C01467,2026-04-30,Group A,24,66.67,2,50.45,Standard,East,0
C00011,2026-04-30,Group B,34,61.21,2,27.67,Standard,South,0
C00323,2026-04-30,Group A,59,67.47,1,60.86,Standard,North,0
C01460,2026-04-30,Group A,18,66.33,1,52.71,Standard,West,0
C00330,2026-04-30,Group A,42,95.88,1,52.66,Premium,South,0
C00331,2026-04-30,Group A,9,37.92,0,50.81,Basic,North,0
C00085,2026-04-30,Group B,30,37.6,1,55.23,Basic,North,0
C00366,2026-04-30,Group A,55,69.16,0,27.26,Standard,East,0
C00108,2026-04-30,Group C,49,66.79,2,24.32,Standard,North,0
C01397,2026-04-30,Group A,54,37.63,1,18.11,Basic,South,0
C01181,2026-04-30,Group B,59,61.21,2,32.69,Standard,West,0
C00549,2026-04-30,Group B,68,60.92,1,50.55,Standard,East,0
C00717,2026-04-30,Group A,44,44.93,2,32.46,Basic,East,0
C01344,2026-04-30,Group A,45,29.48,0,39.27,Basic,North,0
C01258,2026-04-30,Group A,66,88.56,0,30.51,Premium,West,0
C01259,2026-04-30,Group A,37,55.17,2,52.1,Standard,North,0
C00712,2026-04-30,Group B,68,95.5,0,50.38,Premium,North,0
C00708,2026-04-30,Group A,10,,1,39.04,Basic,South,0
C01341,2026-04-30,Group A,46,97.32,2,36.31,Premium,South,0
C00706,2026-04-30,Group A,58,31.57,1,26.42,Basic,East,0
C00556,2026-04-30,Group C,7,35.76,1,41.12,Basic,East,0
C00702,2026-04-30,Group B,16,61.05,0,35.23,Standard,South,0
C00701,2026-04-30,Group B,4,35.11,2,41.69,Basic,South,0
C01337,2026-04-30,Group A,19,41.76,1,23.59,Basic,South,0
C00561,2026-04-30,Group A,40,38.35,2,26.29,Basic,South,0
C00698,2026-04-30,Group B,11,69.78,2,56.33,Standard,East,0
C00548,2026-04-30,Group A,33,37.5,1,33.29,Basic,West,0
C00720,2026-04-30,Group A,21,32.3,1,29.27,Basic,East,0
C01255,2026-04-30,Group A,10,,3,44.52,Standard,East,0
C00137,2026-04-30,Group A,46,89.87,2,59.26,Premium,North,0
C00762,2026-04-30,Group A,12,95.95,4,38.85,Premium,East,0
C00507,2026-04-30,Group B,15,97.61,1,37.69,Premium,South,0
C00026,2026-04-30,Group C,63,37.13,1,39.76,Basic,North,0
C00755,2026-04-30,Group B,42,36.87,1,31.96,Basic,West,0
C00134,2026-04-30,Group A,54,50.23,0,38.49,Basic,South,0
C01235,2026-04-30,Group B,58,65.49,1,61.19,Standard,West,0
C00747,2026-04-30,Group C,19,62.38,1,37.39,Standard,South,0
C00162,2026-04-30,Group C,49,92.04,1,45.28,Premium,South,0
C00520,2026-04-30,Group A,67,90.16,2,54.67,Premium,East,0
C00437,2026-04-30,Group A,6,29.68,1,21.73,Basic,North,1
C00029,2026-04-30,Group B,43,98.48,0,57.87,Premium,West,0
C01350,2026-04-30,Group A,14,58.31,3,49.6,Standard,East,0
C00531,2026-04-30,Group A,49,32.5,3,45.96,Basic,South,0
C00535,2026-04-30,Group C,7,25.83,1,38.01,Basic,West,0
C00539,2026-04-30,Group A,40,93.61,2,39.54,Premium,South,0
C00730,2026-04-30,Group A,48,94.86,1,32.37,Premium,West,0
C00743,2026-04-30,Group B,39,31.63,1,48.46,Basic,East,0
C00502,2026-04-30,Group A,15,68.49,2,40.65,Standard,East,0
C01335,2026-04-30,Group B,22,100.66,3,38.54,Premium,West,1
C00570,2026-04-30,Group C,69,95.67,2,58.64,Premium,North,0
C00597,2026-04-30,Group A,49,40.05,0,49.78,Basic,South,0
C00648,2026-04-30,Group C,51,41.7,2,41.77,Basic,North,0
C01318,2026-04-30,Group C,33,64.35,1,46.72,Standard,West,0
C00599,2026-04-30,Group A,41,69.07,0,54.51,Standard,North,0
C01296,2026-04-30,Group A,35,62.47,0,54.32,Standard,West,0
C00600,2026-04-30,Group A,55,23.34,0,30.35,Basic,East,0
C00601,2026-04-30,Group B,41,32.2,0,46.18,Basic,South,0
C01299,2026-04-30,Group A,55,40.79,1,48.02,Basic,West,0
C00034,2026-04-30,Group B,32,70.62,1,58.88,Standard,East,0
C00606,2026-04-30,Group A,5,100.28,1,59.23,Premium,East,0
C00608,2026-04-30,Group A,34,63.13,1,48.92,Standard,South,0
C01311,2026-04-30,Group C,26,72.22,3,46.42,Standard,West,0
C00629,2026-04-30,Group B,48,67.88,1,26.13,Standard,North,0
C00616,2026-04-30,Group B,43,37.9,3,29.62,Basic,West,0
C00625,2026-04-30,Group C,62,35.3,2,21.29,Basic,West,0
C00652,2026-04-30,Group A,30,88.77,2,37.79,Premium,South,0
C01323,2026-04-30,Group A,36,37.72,5,38.97,Basic,East,0
C01290,2026-04-30,Group B,25,36.65,2,24.71,Basic,South,0
C00655,2026-04-30,Group A,70,36.45,1,28.78,Basic,South,0
C00040,2026-04-30,Group B,19,39.15,2,25.73,Basic,East,1
C00688,2026-04-30,Group A,32,33.13,1,26.17,Basic,North,0
C01277,2026-04-30,Group B,61,28.12,1,48.26,Basic,West,1
C00679,2026-04-30,Group B,59,35.81,1,40.69,Basic,East,0
C00677,2026-04-30,Group A,59,71.27,1,53.64,Standard,North,0
C00675,2026-04-30,Group A,30,42.04,1,18.48,Basic,North,1
C00673,2026-04-30,Group A,63,43.86,2,35.97,Basic,South,0
C00569,2026-04-30,Group B,29,54.38,0,55.77,Standard,West,0
C00672,2026-04-30,Group A,59,29.96,3,33.14,Basic,West,1
C00667,2026-04-30,Group B,44,27.71,1,28.86,Basic,North,0
C00665,2026-04-30,Group A,4,70.27,0,53.53,Standard,South,0
C00159,2026-04-30,Group A,43,39.0,3,45.16,Basic,East,0
C00158,2026-04-30,Group A,36,30.99,1,35.12,Basic,West,0
C00156,2026-04-30,Group B,7,29.95,3,47.39,Basic,South,1
C00658,2026-04-30,Group A,57,40.43,2,30.53,Basic,North,0
C00656,2026-04-30,Group A,30,62.1,0,47.98,Standard,East,0
C00578,2026-04-30,Group B,11,34.45,1,25.46,Basic,South,0
C00767,2026-04-30,Group A,26,79.4,0,52.21,Premium,North,0
C01241,2026-04-30,Group A,50,66.53,0,46.61,Standard,North,0
C00123,2026-04-30,Group C,71,34.65,2,29.85,Basic,West,0
C00824,2026-04-30,Group C,34,63.36,1,51.64,Standard,South,0
C00822,2026-04-30,Group B,10,93.0,3,50.56,Premium,East,1
C01196,2026-04-30,Group C,47,34.36,4,36.61,Basic,West,1
C00819,2026-04-30,Group A,33,56.85,0,26.22,Standard,North,0
C00475,2026-04-30,Group A,15,32.69,2,25.26,Basic,North,1
C01200,2026-04-30,Group C,62,87.34,1,45.53,Premium,West,0
C01380,2026-04-30,Group A,42,36.85,2,30.04,Basic,South,0
C00825,2026-04-30,Group A,4,95.45,1,50.97,Premium,East,0
C01205,2026-04-30,Group C,49,93.46,1,61.99,Premium,East,0
C00132,2026-04-30,Group B,48,40.31,1,37.22,Basic,South,0
C00807,2026-04-30,Group C,63,68.44,1,42.04,Standard,South,0
C01207,2026-04-30,Group B,63,92.16,4,34.01,Premium,East,1
C00479,2026-04-30,Group C,22,28.56,2,52.91,Basic,South,0
C00803,2026-04-30,Group A,46,69.6,2,43.41,Standard,South,0
C01211,2026-04-30,Group B,17,61.26,1,38.46,Standard,North,0
C00488,2026-04-30,Group A,22,66.35,0,30.49,Standard,South,0
C01379,2026-04-30,Group A,23,65.5,1,49.4,Standard,South,0
C00468,2026-04-30,Group B,18,100.1,3,41.07,Premium,North,0
C01195,2026-04-30,Group B,65,99.66,2,63.4,Premium,South,0
C01387,2026-04-30,Group A,13,104.52,0,47.84,Premium,East,0
C00445,2026-04-30,Group C,54,96.51,1,32.26,Premium,West,0
C00850,2026-04-30,Group A,35,45.6,2,44.34,Basic,West,0
C00446,2026-04-30,Group A,20,32.32,0,44.8,Basic,East,0
C01398,2026-04-30,Group C,54,29.61,1,37.81,Basic,East,0
C00449,2026-04-30,Group A,56,40.97,1,42.14,Basic,East,0
C01396,2026-04-30,Group C,26,61.92,2,45.51,Standard,South,0
C00113,2026-04-30,Group B,62,72.64,0,44.32,Standard,South,0
C01188,2026-04-30,Group B,27,32.46,1,44.38,Basic,North,0
C00842,2026-04-30,Group A,29,93.71,1,49.7,Premium,West,0
C01189,2026-04-30,Group A,10,36.98,0,44.09,Basic,East,0
C00455,2026-04-30,Group A,19,73.98,0,33.05,Standard,East,0
C00456,2026-04-30,Group A,20,67.98,1,49.65,Standard,North,1
C00458,2026-04-30,Group A,44,29.45,1,45.94,Basic,South,0
C00115,2026-04-30,Group A,38,65.68,0,60.73,Standard,West,0
C01392,2026-04-30,Group A,70,38.54,1,20.46,Basic,South,1
C00180,2026-04-30,Group B,63,65.54,2,48.99,Standard,South,0
C00116,2026-04-30,Group C,52,57.24,2,25.94,Standard,East,0
C00490,2026-04-30,Group A,7,63.79,4,49.09,Standard,North,1
C00126,2026-04-30,Group C,21,28.61,4,29.47,Basic,East,1
C00229,2026-04-30,Group B,58,37.25,3,32.52,Basic,North,1
C00789,2026-04-30,Group B,49,28.76,0,43.73,Basic,East,0
C01365,2026-04-30,Group A,43,61.71,0,40.12,Standard,West,0
C00771,2026-04-30,Group A,10,30.11,2,37.06,Basic,South,0
C01224,2026-04-30,Group A,44,,1,33.99,Basic,East,0
C00131,2026-04-30,Group A,41,95.39,3,49.25,Premium,South,0
C01222,2026-04-30,Group C,14,67.76,2,47.23,Standard,North,0
C01221,2026-04-30,Group A,26,64.53,1,26.93,Standard,East,0
C00130,2026-04-30,Group B,13,68.89,0,42.59,Standard,South,0
C00782,2026-04-30,Group A,17,29.53,2,34.67,Basic,South,0
C00129,2026-04-30,Group B,8,32.48,1,34.97,Basic,East,0
C01217,2026-04-30,Group B,42,60.64,1,43.09,Standard,East,0
C00786,2026-04-30,Group A,32,63.31,0,56.2,Standard,North,0
C01370,2026-04-30,Group A,5,93.93,1,46.7,Premium,East,0
C00494,2026-04-30,Group A,33,70.18,2,42.2,Standard,North,0
C01149,2026-05-31,Group A,43,60.71,3,59.7,Standard,West,0
C01132,2026-05-31,Group B,37,,1,66.95,Premium,East,0
C00002,2026-05-31,Group A,3,67.61,0,36.12,Standard,North,0
C01231,2026-05-31,Group C,3,62.2,2,47.98,Standard,East,0
C01139,2026-05-31,Group C,18,65.09,2,45.08,Standard,West,1
C01414,2026-05-31,Group A,5,61.19,2,35.03,Standard,North,1
C00016,2026-05-31,Group A,15,28.6,2,34.74,Basic,South,0
C01394,2026-05-31,Group B,33,28.91,0,29.33,Basic,South,0
C01087,2026-05-31,Group A,40,62.19,3,55.43,Standard,West,0
C00015,2026-05-31,Group C,62,59.8,3,44.3,Standard,South,0
C01348,2026-05-31,Group A,5,91.83,1,34.05,Premium,North,0
C01232,2026-05-31,Group A,66,64.76,1,39.62,Standard,North,0
C01119,2026-05-31,Group B,37,28.85,2,21.95,Basic,North,0
C01327,2026-05-31,Group C,62,87.14,1,58.36,Premium,North,0
C01194,2026-05-31,Group A,50,46.06,2,33.63,Basic,West,0
C01329,2026-05-31,Group A,44,61.9,1,26.13,Standard,East,0
C01098,2026-05-31,Group B,13,80.15,1,56.71,Standard,East,0
C00014,2026-05-31,Group A,30,34.9,1,24.13,Basic,South,0
C01234,2026-05-31,Group A,44,62.99,4,43.38,Standard,South,0
C01133,2026-05-31,Group A,70,100.79,3,46.57,Premium,South,0
C01298,2026-05-31,Group B,64,96.13,1,49.05,Premium,North,0
C01183,2026-05-31,Group B,3,95.52,0,60.55,Premium,North,0
C01306,2026-05-31,Group A,35,68.37,1,55.3,Standard,North,0
C01498,2026-05-31,Group B,9,95.08,2,57.54,Premium,West,0
C01073,2026-05-31,Group B,27,58.79,1,50.44,Standard,West,0
C01441,2026-05-31,Group A,36,34.62,0,22.52,Basic,North,0
C00043,2026-05-31,Group A,40,57.12,3,29.31,Standard,South,0
C01303,2026-05-31,Group A,12,26.93,0,11.64,Basic,West,1
C01134,2026-05-31,Group B,45,74.2,2,39.28,Standard,West,0
C00049,2026-05-31,Group B,30,38.73,1,30.83,Basic,South,1
C00025,2026-05-31,Group A,62,101.87,1,32.83,Premium,South,0
C01077,2026-05-31,Group A,41,36.56,1,30.72,Basic,East,0
C01313,2026-05-31,Group A,31,98.97,0,57.22,Premium,East,0
C01317,2026-05-31,Group A,23,93.05,1,48.89,Premium,South,0
C01301,2026-05-31,Group C,5,99.14,4,38.8,Premium,East,1
C00051,2026-05-31,Group B,4,91.47,1,31.97,Premium,South,0
C01449,2026-05-31,Group A,32,30.63,0,41.43,Basic,West,0
C00059,2026-05-31,Group A,71,62.27,0,39.58,Standard,North,0
C01378,2026-05-31,Group A,64,58.14,1,26.79,Standard,South,0
C01212,2026-05-31,Group A,33,65.27,1,48.25,Standard,East,0
C01284,2026-05-31,Group A,41,35.32,1,36.97,Basic,West,1
C01242,2026-05-31,Group B,45,27.86,2,40.56,Basic,South,0
C01204,2026-05-31,Group C,22,35.28,1,43.53,Basic,North,0
C00050,2026-05-31,Group B,53,,0,53.27,Standard,West,0
C00042,2026-05-31,Group A,7,72.34,3,41.08,Standard,West,1
C01430,2026-05-31,Group C,30,36.13,1,43.08,Basic,North,0
C01260,2026-05-31,Group B,70,45.84,2,31.63,Basic,North,0
C01264,2026-05-31,Group A,14,97.33,2,38.37,Premium,South,0
C00062,2026-05-31,Group A,55,33.54,1,36.47,Basic,North,0
C01424,2026-05-31,Group A,19,39.88,2,26.54,Basic,South,1
C01469,2026-05-31,Group C,55,100.75,1,55.65,Premium,South,0
C01208,2026-05-31,Group A,45,96.63,4,50.96,Premium,North,0
C01349,2026-05-31,Group A,54,95.88,2,52.18,Premium,South,0
C01339,2026-05-31,Group B,63,51.79,1,25.22,Standard,East,0
C01426,2026-05-31,Group B,69,95.71,2,51.13,Premium,South,0
C01472,2026-05-31,Group A,45,67.54,0,43.54,Standard,South,0
C01427,2026-05-31,Group A,55,28.07,1,39.83,Basic,North,0
C00060,2026-05-31,Group C,40,101.24,3,66.51,Premium,West,0
C01461,2026-05-31,Group C,70,97.44,2,58.58,Premium,South,0
C01334,2026-05-31,Group A,27,58.12,0,49.82,Standard,East,0
C01332,2026-05-31,Group A,53,,0,49.8,Standard,West,0
C00028,2026-05-31,Group A,10,32.36,2,41.58,Basic,North,0
C01282,2026-05-31,Group A,45,38.41,1,20.65,Basic,North,0
C01148,2026-05-31,Group A,37,30.83,0,44.81,Basic,North,0
C01281,2026-05-31,Group A,51,24.22,1,46.02,Basic,East,0
C01254,2026-05-31,Group B,32,60.38,0,48.6,Standard,East,0
C01219,2026-05-31,Group A,50,33.51,0,48.45,Basic,East,0
C01416,2026-05-31,Group A,67,30.72,0,57.58,Basic,East,0
C01218,2026-05-31,Group C,37,36.65,0,37.24,Basic,South,0
C00038,2026-05-31,Group A,55,57.64,3,36.46,Standard,East,0
C01197,2026-05-31,Group A,44,80.99,2,45.32,Standard,East,0
C01278,2026-05-31,Group A,17,35.31,4,24.99,Basic,East,1
C01199,2026-05-31,Group A,70,40.83,1,31.77,Basic,South,1
C00013,2026-05-31,Group A,57,61.64,2,64.44,Standard,South,0
C01276,2026-05-31,Group A,4,63.5,1,62.14,Standard,North,0
C01275,2026-05-31,Group A,18,65.72,0,53.69,Standard,East,0
C01274,2026-05-31,Group A,5,25.89,1,32.06,Basic,South,0
C00008,2026-05-31,Group C,34,64.16,6,46.98,Standard,West,1
C01137,2026-05-31,Group A,29,64.26,1,50.57,Standard,North,0
C00864,2026-05-31,Group A,46,71.7,2,25.38,Standard,North,0
C00553,2026-05-31,Group B,36,36.49,1,37.72,Basic,South,0
C00639,2026-05-31,Group C,65,33.18,3,38.59,Basic,West,1
C00827,2026-05-31,Group B,65,,2,39.0,Basic,South,0
C00493,2026-05-31,Group A,38,36.25,1,47.38,Basic,East,0
C00641,2026-05-31,Group C,27,39.32,0,41.2,Basic,West,0
C00815,2026-05-31,Group B,37,33.97,0,35.28,Basic,North,1
C00813,2026-05-31,Group C,25,28.32,1,27.35,Basic,South,0
C00388,2026-05-31,Group A,61,26.39,1,25.1,Basic,East,0
C00391,2026-05-31,Group A,28,63.88,1,29.83,Standard,North,0
C00122,2026-05-31,Group A,71,41.9,0,43.0,Basic,East,0
C00395,2026-05-31,Group A,13,43.11,1,25.18,Basic,East,0
C00557,2026-05-31,Group B,54,41.75,2,38.85,Basic,East,1
C00806,2026-05-31,Group B,14,68.21,2,43.26,Standard,South,0
C00805,2026-05-31,Group A,64,66.74,1,43.61,Standard,South,0
C00645,2026-05-31,Group C,35,94.45,2,49.82,Premium,East,0
C00794,2026-05-31,Group A,17,60.23,1,27.88,Standard,North,0
C00793,2026-05-31,Group A,6,70.44,1,52.08,Standard,North,0
C00489,2026-05-31,Group A,40,63.83,3,52.63,Standard,North,0
C00484,2026-05-31,Group B,17,38.58,2,32.83,Basic,South,0
C00788,2026-05-31,Group B,20,34.68,4,43.3,Basic,South,1
C00378,2026-05-31,Group B,61,42.96,1,31.25,Basic,South,0
C00377,2026-05-31,Group A,31,62.6,2,33.64,Standard,South,0
C00836,2026-05-31,Group C,48,35.13,1,35.86,Basic,South,0
C00837,2026-05-31,Group A,43,32.22,2,27.57,Basic,South,0
C00105,2026-05-31,Group A,18,46.79,1,29.84,Basic,North,0
C00106,2026-05-31,Group A,2,68.75,1,33.35,Standard,South,0
C00204,2026-05-31,Group A,66,65.2,2,39.9,Standard,South,0
C00690,2026-05-31,Group C,29,39.15,1,41.71,Basic,North,0
C00867,2026-05-31,Group A,20,29.56,0,28.83,Basic,South,0
C00866,2026-05-31,Group A,57,62.61,2,38.51,Standard,East,0
C00360,2026-05-31,Group A,63,40.42,0,44.61,Basic,West,0
C00107,2026-05-31,Group B,35,65.68,0,48.55,Standard,East,0
C00613,2026-05-31,Group B,7,37.61,1,31.78,Basic,North,0
C00128,2026-05-31,Group A,58,66.04,1,44.78,Standard,North,0
C00615,2026-05-31,Group A,53,35.57,2,30.17,Basic,South,0
C00859,2026-05-31,Group A,27,38.53,3,31.86,Basic,East,0
C00175,2026-05-31,Group A,31,96.24,1,43.61,Premium,West,0
C00852,2026-05-31,Group A,25,30.43,1,31.69,Basic,East,0
C00631,2026-05-31,Group A,4,31.03,2,23.33,Basic,North,0
C00849,2026-05-31,Group B,48,45.79,0,34.59,Basic,East,0
C00110,2026-05-31,Group A,19,29.39,0,18.37,Basic,North,0
C00112,2026-05-31,Group B,54,43.65,2,18.97,Basic,North,0
C00370,2026-05-31,Group C,71,,0,39.43,Premium,South,0
C00636,2026-05-31,Group A,37,40.46,2,51.55,Basic,East,0
C00860,2026-05-31,Group A,22,,1,72.7,Premium,West,0
C00875,2026-05-31,Group A,63,31.46,0,40.05,Basic,West,0
C00402,2026-05-31,Group C,70,35.22,3,50.97,Basic,South,0
C00191,2026-05-31,Group A,11,100.17,2,52.39,Premium,West,0
C00736,2026-05-31,Group A,18,31.81,3,39.57,Basic,West,0
C00734,2026-05-31,Group A,22,68.75,2,65.65,Standard,East,0
C00177,2026-05-31,Group A,7,39.16,1,54.32,Basic,West,1
C00731,2026-05-31,Group A,65,69.97,2,41.03,Standard,South,0
C00727,2026-05-31,Group A,67,61.94,0,24.35,Standard,East,0
C00725,2026-05-31,Group A,21,61.98,2,52.76,Standard,West,0
C00676,2026-05-31,Group A,2,66.24,2,49.21,Standard,East,0
C00716,2026-05-31,Group B,46,63.14,0,27.32,Standard,East,0
C00476,2026-05-31,Group C,5,68.1,2,18.79,Standard,South,1
C00714,2026-05-31,Group A,34,69.82,1,40.35,Standard,East,1
C00713,2026-05-31,Group A,38,37.19,1,48.91,Basic,West,0
C00711,2026-05-31,Group B,11,55.17,0,46.34,Standard,East,0
C00461,2026-05-31,Group B,13,89.91,1,57.9,Premium,South,0
C00463,2026-05-31,Group B,30,35.57,1,32.17,Basic,East,0
C00697,2026-05-31,Group C,31,28.57,0,48.09,Basic,South,0
C00681,2026-05-31,Group C,3,71.91,2,49.96,Standard,South,0
C00472,2026-05-31,Group A,54,90.97,1,34.59,Premium,North,0
C00692,2026-05-31,Group A,23,37.67,1,38.11,Basic,South,0
C00471,2026-05-31,Group A,28,61.64,0,54.54,Standard,North,0
C00482,2026-05-31,Group B,16,33.98,0,14.72,Basic,West,0
C00184,2026-05-31,Group B,36,35.91,2,32.44,Basic,East,0
C00737,2026-05-31,Group C,16,30.2,1,27.4,Basic,West,0
C00666,2026-05-31,Group B,49,37.38,2,37.92,Basic,East,0
C00774,2026-05-31,Group B,9,58.44,1,42.35,Standard,East,0
C00416,2026-05-31,Group C,31,87.16,0,46.0,Premium,West,0
C00657,2026-05-31,Group C,60,94.37,1,31.29,Premium,North,0
C00766,2026-05-31,Group A,44,54.51,0,48.32,Standard,South,0
C00662,2026-05-31,Group C,43,39.83,2,31.43,Basic,South,0
C00422,2026-05-31,Group B,57,56.8,2,42.4,Standard,South,0
C00423,2026-05-31,Group A,34,35.39,1,31.51,Basic,East,0
C01071,2026-05-31,Group C,18,42.16,1,53.1,Basic,West,0
C00760,2026-05-31,Group B,27,60.94,2,41.66,Standard,West,0
C00654,2026-05-31,Group A,14,102.74,1,50.3,Premium,East,0
C00757,2026-05-31,Group B,24,70.78,2,43.66,Standard,East,0
C00430,2026-05-31,Group A,41,37.69,1,42.83,Basic,South,0
C00135,2026-05-31,Group A,16,32.18,0,34.16,Basic,North,0
C00432,2026-05-31,Group A,15,97.3,0,59.9,Premium,North,0
C00745,2026-05-31,Group A,38,64.67,3,39.57,Standard,East,0
C00433,2026-05-31,Group A,61,36.89,2,50.0,Basic,South,0
C00742,2026-05-31,Group B,32,84.32,1,41.57,Premium,West,0
C00741,2026-05-31,Group A,26,62.31,0,41.14,Standard,East,0
C00149,2026-05-31,Group A,32,31.38,4,33.29,Basic,East,0
C00739,2026-05-31,Group C,66,39.97,1,55.03,Basic,East,0
C00428,2026-05-31,Group A,65,97.78,0,38.62,Premium,South,0
C00878,2026-05-31,Group A,46,42.43,1,34.88,Basic,North,0
C00174,2026-05-31,Group B,37,35.6,1,39.51,Basic,East,0
C00990,2026-05-31,Group B,43,31.79,0,50.09,Basic,East,0
C00545,2026-05-31,Group A,47,99.08,1,34.16,Premium,South,0
C01033,2026-05-31,Group A,61,45.18,2,55.51,Basic,South,0
C01025,2026-05-31,Group B,7,60.1,1,32.31,Standard,South,0
C00541,2026-05-31,Group A,5,98.62,3,78.28,Premium,West,0
C00278,2026-05-31,Group A,14,94.41,1,35.73,Premium,West,0
C00080,2026-05-31,Group A,27,63.22,1,58.87,Standard,East,0
C00283,2026-05-31,Group A,10,64.6,1,47.68,Standard,West,0
C00160,2026-05-31,Group A,7,86.81,0,39.98,Premium,East,0
C01012,2026-05-31,Group A,32,71.01,2,30.97,Standard,North,0
C00075,2026-05-31,Group C,31,35.47,2,40.04,Basic,East,0
C00291,2026-05-31,Group A,41,66.9,4,39.2,Standard,West,0
C01009,2026-05-31,Group C,67,72.5,0,55.34,Standard,North,0
C00215,2026-05-31,Group C,64,27.73,3,39.21,Basic,North,1
C01002,2026-05-31,Group A,17,63.81,0,42.14,Standard,South,0
C01001,2026-05-31,Group B,25,99.26,0,69.38,Premium,South,0
C00302,2026-05-31,Group A,61,67.65,1,48.35,Standard,North,0
C00103,2026-05-31,Group C,35,30.06,3,37.31,Basic,South,0
C00982,2026-05-31,Group A,2,35.21,1,28.38,Basic,West,0
C00084,2026-05-31,Group B,4,31.22,1,37.96,Basic,South,0
C00213,2026-05-31,Group A,67,32.66,1,33.73,Basic,South,0
C00166,2026-05-31,Group C,61,37.65,1,38.81,Basic,South,0
C00587,2026-05-31,Group A,67,67.73,2,40.75,Standard,East,0
C01036,2026-05-31,Group C,36,65.42,4,23.79,Standard,West,1
C00559,2026-05-31,Group A,55,29.67,0,41.39,Basic,East,1
C01065,2026-05-31,Group B,6,42.39,3,23.41,Basic,North,0
C01064,2026-05-31,Group A,61,72.05,2,45.98,Standard,South,0
C01062,2026-05-31,Group A,2,102.12,1,50.21,Premium,North,0
C01061,2026-05-31,Group A,9,92.72,3,60.49,Premium,West,1
C01058,2026-05-31,Group A,43,30.64,2,41.63,Basic,South,0
