customer_id,snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
C0060,2026-03-31,40,44.45,4,38.52,Basic,East,1
C0061,2026-03-31,6,72.43,2,47.15,Standard,North,0
C0062,2026-03-31,69,63.69,2,28.89,Standard,North,0
C0063,2026-03-31,41,66.7,0,33.14,Standard,North,0
C0064,2026-03-31,5,68.92,0,58.98,Standard,West,0
C0065,2026-03-31,24,65.17,1,52.12,Standard,South,0
C0066,2026-03-31,4,62.73,0,47.95,Standard,East,0
C0067,2026-03-31,5,64.89,1,42.75,Standard,South,1
C0068,2026-03-31,22,39.85,3,43.77,Basic,North,1
C0069,2026-03-31,46,47.97,2,46.91,Basic,South,0
C0070,2026-03-31,63,59.98,1,31.4,Standard,North,0
C0071,2026-03-31,54,32.28,0,47.8,Basic,West,0
C0072,2026-03-31,46,32.2,3,51.87,Basic,North,0
C0073,2026-03-31,13,94.78,3,59.04,Premium,South,0
C0074,2026-03-31,44,39.34,0,49.02,Basic,West,0
C0075,2026-03-31,9,38.79,1,49.99,Basic,East,0
C0076,2026-03-31,17,31.76,1,50.16,Basic,South,1
C0077,2026-03-31,10,30.59,4,45.6,Basic,East,0
C0078,2026-03-31,35,68.04,2,52.43,Standard,West,0
C0079,2026-03-31,29,71.36,0,38.95,Standard,South,0
C0080,2026-03-31,35,72.86,1,28.87,Standard,East,0
C0081,2026-03-31,27,63.41,1,44.51,Standard,West,0
C0082,2026-03-31,35,40.27,0,23.63,Basic,East,0
C0083,2026-03-31,6,93.71,4,46.22,Premium,South,1
C0084,2026-03-31,46,38.14,0,48.55,Basic,North,0
C0085,2026-03-31,21,41.31,3,48.52,Basic,North,1
C0086,2026-03-31,22,28.79,1,47.86,Basic,West,0
C0087,2026-03-31,23,64.62,1,46.48,Standard,East,0
C0088,2026-03-31,44,62.77,2,36.44,Standard,South,0
C0089,2026-03-31,5,,2,36.02,Basic,South,0
C0090,2026-03-31,56,68.93,0,52.99,Standard,East,0
C0091,2026-03-31,69,34.28,0,33.67,Basic,East,0
C0092,2026-03-31,50,68.21,1,57.32,Standard,East,0
C0093,2026-03-31,66,68.12,1,39.61,Standard,South,0
C0094,2026-03-31,70,35.32,1,49.59,Basic,East,0
C0095,2026-03-31,43,32.05,1,28.4,Basic,South,0
C0096,2026-03-31,48,66.96,1,46.52,Standard,West,0
C0097,2026-03-31,17,31.73,1,39.72,Basic,North,0
C0098,2026-03-31,41,35.39,1,30.35,Basic,North,0
C0099,2026-03-31,55,33.8,2,33.04,Basic,South,0
C0100,2026-03-31,39,95.1,0,48.41,Premium,East,0
C0101,2026-03-31,43,99.1,0,49.2,Premium,East,0
C0102,2026-03-31,16,71.87,1,59.93,Standard,South,0
C0103,2026-03-31,47,21.47,2,36.63,Basic,West,0
C0104,2026-03-31,62,99.06,1,51.24,Premium,South,0
C0105,2026-03-31,64,61.79,3,26.44,Standard,North,0
C0106,2026-03-31,64,73.86,0,40.85,Standard,North,0
C0107,2026-03-31,43,56.39,1,47.73,Standard,West,0
C0108,2026-03-31,52,44.1,0,30.59,Basic,North,0
C0109,2026-03-31,29,32.51,0,45.0,Basic,West,0
C0110,2026-03-31,9,93.37,0,57.26,Premium,South,0
C0111,2026-03-31,29,59.92,1,57.59,Standard,North,0
C0112,2026-03-31,42,,0,46.05,Basic,South,0
C0113,2026-03-31,63,36.25,4,28.78,Basic,East,0
C0114,2026-03-31,48,62.07,1,38.22,Standard,South,0
C0115,2026-03-31,10,44.16,1,29.4,Basic,West,0
C0116,2026-03-31,12,97.98,2,72.85,Premium,East,0
C0117,2026-03-31,60,61.11,3,32.52,Standard,South,0
C0118,2026-03-31,58,66.65,1,26.45,Standard,East,0
C0119,2026-03-31,45,64.28,1,37.12,Standard,West,0
C0120,2026-03-31,55,67.44,0,43.86,Standard,South,0
C0121,2026-03-31,51,71.91,3,50.44,Standard,North,0
C0122,2026-03-31,20,64.76,0,59.1,Standard,South,0
C0123,2026-03-31,38,33.68,1,28.7,Basic,West,0
C0124,2026-03-31,41,34.84,4,41.4,Basic,North,0
C0125,2026-03-31,22,31.77,1,40.0,Basic,West,0
C0126,2026-03-31,23,66.78,1,44.04,Standard,East,0
C0127,2026-03-31,61,27.17,2,54.26,Basic,East,0
C0128,2026-03-31,15,38.06,1,43.81,Basic,South,0
C0129,2026-03-31,4,36.75,2,30.64,Basic,West,0
C0130,2026-03-31,51,65.22,1,49.58,Standard,North,0
C0131,2026-03-31,8,40.3,3,40.36,Basic,South,0
C0132,2026-03-31,21,96.03,4,58.61,Premium,South,0
C0133,2026-03-31,12,66.74,0,56.66,Standard,South,0
C0134,2026-03-31,7,43.87,0,11.99,Basic,South,0
C0135,2026-03-31,38,68.16,0,31.74,Standard,North,0
C0136,2026-03-31,29,44.44,2,27.23,Basic,North,0
C0137,2026-03-31,70,89.96,0,58.97,Premium,North,0
C0138,2026-03-31,65,64.95,0,37.23,Standard,East,0
C0139,2026-03-31,21,65.73,2,25.22,Standard,South,0
C0140,2026-03-31,64,33.99,1,28.45,Basic,East,0
C0141,2026-03-31,26,65.01,1,38.86,Standard,East,0
C0142,2026-03-31,19,68.98,0,66.23,Standard,East,0
C0143,2026-03-31,62,89.85,0,70.03,Premium,East,0
C0144,2026-03-31,4,69.71,2,41.83,Standard,East,0
C0145,2026-03-31,45,57.7,2,37.39,Standard,East,0
C0146,2026-03-31,24,35.2,4,27.92,Basic,East,0
C0147,2026-03-31,18,38.43,0,31.52,Basic,East,0
C0148,2026-03-31,22,58.48,3,51.97,Standard,South,0
C0149,2026-03-31,57,60.1,1,30.28,Standard,North,0
C0150,2026-03-31,4,36.03,0,30.23,Basic,West,0
C0151,2026-03-31,33,92.26,3,38.64,Premium,South,0
C0152,2026-03-31,14,92.2,1,48.94,Premium,East,1
C0153,2026-03-31,23,43.55,3,48.59,Basic,North,0
C0154,2026-03-31,68,63.31,2,52.4,Standard,South,0
C0155,2026-03-31,42,43.62,0,40.65,Basic,East,0
C0156,2026-03-31,13,58.79,2,46.1,Standard,East,0
C0157,2026-03-31,27,42.22,2,36.36,Basic,East,0
C0158,2026-03-31,55,62.76,4,32.69,Standard,South,0
C0159,2026-03-31,15,62.36,3,53.38,Standard,West,1
C0160,2026-03-31,42,70.41,1,44.35,Standard,East,0
C0161,2026-03-31,13,27.7,0,21.16,Basic,West,0
C0162,2026-03-31,4,91.19,0,54.69,Premium,East,0
C0163,2026-03-31,19,27.73,1,38.25,Basic,East,0
C0164,2026-03-31,8,31.69,1,50.91,Basic,West,0
C0165,2026-03-31,24,65.62,0,50.8,Standard,North,0
C0166,2026-03-31,69,35.21,1,59.24,Basic,West,0
C0167,2026-03-31,71,94.1,1,71.47,Premium,West,0
C0168,2026-03-31,31,90.9,3,57.18,Premium,East,0
C0169,2026-03-31,67,24.24,0,54.84,Basic,East,0
C0170,2026-03-31,22,97.86,0,75.03,Premium,East,0
C0171,2026-03-31,20,43.8,0,58.26,Basic,South,0
C0172,2026-03-31,25,55.97,0,48.0,Standard,West,0
C0173,2026-03-31,68,38.13,2,28.4,Basic,North,0
C0174,2026-03-31,28,96.12,4,72.17,Premium,South,0
C0175,2026-03-31,38,33.33,2,23.91,Basic,East,0
C0176,2026-03-31,38,34.32,1,30.48,Basic,West,0
C0177,2026-03-31,18,69.19,1,41.41,Standard,South,0
C0178,2026-03-31,5,101.2,3,51.24,Premium,South,0
C0179,2026-03-31,9,100.16,3,52.15,Premium,North,1
C0180,2026-03-31,30,60.09,3,45.1,Standard,North,0
C0181,2026-03-31,17,95.97,1,42.21,Premium,North,0
C0182,2026-03-31,22,98.04,0,48.42,Premium,North,0
C0183,2026-03-31,55,60.99,2,34.23,Standard,West,0
C0184,2026-03-31,48,35.74,0,57.58,Basic,West,0
C0185,2026-03-31,12,62.21,1,65.15,Standard,West,0
C0186,2026-03-31,31,60.45,1,58.53,Standard,North,0
C0187,2026-03-31,69,39.86,1,35.77,Basic,North,0
C0188,2026-03-31,67,35.67,1,45.33,Basic,South,0
C0189,2026-03-31,42,64.55,2,40.68,Standard,East,0
C0190,2026-03-31,30,35.11,0,18.0,Basic,South,0
C0191,2026-03-31,53,94.29,1,41.19,Premium,South,0
C0192,2026-03-31,40,42.72,0,28.63,Basic,North,0
C0193,2026-03-31,64,34.05,1,19.44,Basic,East,0
C0194,2026-03-31,30,98.55,3,38.71,Premium,South,0
C0195,2026-03-31,33,30.15,1,46.43,Basic,North,0
C0196,2026-03-31,66,29.94,1,41.76,Basic,East,0
C0197,2026-03-31,31,62.38,1,53.54,Standard,West,0
C0198,2026-03-31,27,93.5,2,52.06,Premium,North,0
C0199,2026-03-31,17,27.6,0,37.22,Basic,South,0
C0200,2026-03-31,4,38.25,1,29.56,Basic,West,1
C0201,2026-03-31,54,58.69,1,53.41,Standard,East,0
C0202,2026-03-31,39,93.31,0,65.87,Premium,West,0
C0203,2026-03-31,14,65.21,2,50.0,Standard,South,0
C0204,2026-03-31,44,30.29,0,45.14,Basic,South,0
C0205,2026-03-31,14,28.44,0,45.23,Basic,East,0
C0206,2026-03-31,54,35.51,4,31.52,Basic,North,1
C0207,2026-03-31,36,29.79,0,28.26,Basic,North,0
C0208,2026-03-31,28,67.78,1,37.45,Standard,East,0
C0209,2026-03-31,29,44.31,1,41.14,Basic,East,0
C0210,2026-03-31,29,59.92,2,45.99,Standard,North,0
C0211,2026-03-31,28,60.26,1,36.63,Standard,East,0
C0212,2026-03-31,48,57.19,0,48.96,Standard,South,0
C0213,2026-03-31,22,40.26,0,52.01,Basic,East,0
C0214,2026-03-31,44,90.71,1,60.92,Premium,West,0
C0215,2026-03-31,28,65.82,2,56.97,Standard,North,0
C0216,2026-03-31,65,64.78,0,55.3,Standard,West,0
C0217,2026-03-31,16,33.6,2,24.71,Basic,South,1
C0218,2026-03-31,68,32.58,1,53.07,Basic,West,0
C0219,2026-03-31,42,82.2,1,43.58,Premium,South,0
C0220,2026-03-31,16,38.36,2,45.14,Basic,South,0
C0221,2026-03-31,36,44.86,2,37.83,Basic,West,1
C0222,2026-03-31,52,62.58,1,37.13,Standard,East,0
C0223,2026-03-31,42,67.78,1,20.44,Standard,North,0
C0224,2026-03-31,57,98.1,1,59.31,Premium,East,0
C0225,2026-03-31,26,36.0,0,18.79,Basic,West,0
C0226,2026-03-31,59,92.97,3,60.39,Premium,South,0
C0227,2026-03-31,49,41.75,2,54.89,Basic,West,0
C0228,2026-03-31,4,58.1,0,34.45,Standard,East,0
C0229,2026-03-31,63,55.64,0,41.99,Standard,South,0
C0230,2026-03-31,66,35.39,1,29.3,Basic,North,0
C0231,2026-03-31,11,27.99,1,31.89,Basic,East,0
C0232,2026-03-31,48,36.91,1,38.26,Basic,North,0
C0233,2026-03-31,50,99.54,0,49.83,Premium,West,0
C0234,2026-03-31,61,,0,54.25,Standard,East,0
C0235,2026-03-31,6,99.05,4,45.1,Premium,South,0
C0236,2026-03-31,29,93.53,4,56.68,Premium,North,0
C0237,2026-03-31,13,66.0,0,47.91,Standard,East,0
C0238,2026-03-31,8,,2,49.56,Standard,North,0
C0239,2026-03-31,16,24.07,1,39.37,Basic,South,0
C0240,2026-03-31,53,30.69,1,35.43,Basic,West,1
C0241,2026-03-31,29,100.67,3,53.0,Premium,West,0
C0242,2026-03-31,61,66.69,3,45.82,Standard,West,0
C0243,2026-03-31,53,34.23,1,49.21,Basic,West,0
C0244,2026-03-31,51,67.23,1,49.85,Standard,East,0
C0245,2026-03-31,18,61.84,2,48.19,Standard,North,0
C0246,2026-03-31,55,83.13,2,64.96,Premium,West,0
C0247,2026-03-31,32,66.69,2,61.37,Standard,West,0
C0248,2026-03-31,47,28.34,1,33.6,Basic,West,0
C0249,2026-03-31,29,33.65,1,42.46,Basic,East,0
C0250,2026-03-31,71,62.23,2,40.11,Standard,North,0
C0251,2026-03-31,68,,0,42.47,Standard,East,0
C0252,2026-03-31,19,88.93,0,50.11,Premium,South,0
C0253,2026-03-31,71,64.14,1,62.75,Standard,West,0
C0254,2026-03-31,41,37.16,1,43.65,Basic,South,0
C0255,2026-03-31,21,37.97,1,44.63,Basic,South,0
C0256,2026-03-31,20,72.76,1,58.85,Standard,North,0
C0257,2026-03-31,58,94.02,1,29.59,Premium,West,0
C0258,2026-03-31,62,28.03,1,27.84,Basic,West,0
C0259,2026-03-31,40,38.42,2,45.83,Basic,North,0
C0260,2026-03-31,30,66.96,4,48.61,Standard,South,0
C0261,2026-03-31,34,27.71,1,37.0,Basic,South,0
C0262,2026-03-31,62,97.77,0,29.06,Premium,South,0
C0263,2026-03-31,61,34.04,1,37.28,Basic,West,1
C0264,2026-03-31,27,40.43,1,60.73,Basic,North,0
C0265,2026-03-31,20,92.71,0,65.0,Premium,South,0
C0266,2026-03-31,10,44.88,0,34.74,Basic,North,0
C0267,2026-03-31,9,34.78,0,27.54,Basic,North,0
C0268,2026-03-31,55,39.26,4,34.41,Basic,West,1
C0269,2026-03-31,58,34.91,2,18.43,Basic,West,0
C0270,2026-03-31,32,32.38,0,32.59,Basic,North,0
C0271,2026-03-31,11,38.74,2,44.28,Basic,East,0
C0272,2026-03-31,19,36.54,2,15.38,Basic,North,0
C0273,2026-03-31,27,32.59,2,36.85,Basic,North,0
C0274,2026-03-31,48,62.95,1,36.78,Standard,South,0
C0275,2026-03-31,43,71.13,2,26.3,Standard,North,0
C0276,2026-03-31,16,25.58,0,23.47,Basic,South,0
C0277,2026-03-31,66,32.25,1,13.7,Basic,West,0
C0278,2026-03-31,63,61.05,1,56.04,Standard,East,0
C0279,2026-03-31,50,94.34,1,57.31,Premium,East,0
C0280,2026-03-31,61,96.05,0,57.91,Premium,South,0
C0281,2026-03-31,63,28.59,0,14.65,Basic,North,0
C0282,2026-03-31,6,37.66,2,28.43,Basic,North,1
C0283,2026-03-31,35,36.22,0,51.61,Basic,South,0
C0284,2026-03-31,40,32.65,1,7.31,Basic,North,0
C0285,2026-03-31,9,70.9,1,40.4,Standard,West,0
C0286,2026-03-31,8,33.49,2,27.84,Basic,West,0
C0287,2026-03-31,35,32.18,0,40.72,Basic,West,0
C0288,2026-03-31,43,41.53,4,37.53,Basic,East,0
C0289,2026-03-31,14,67.75,1,39.3,Standard,East,0
C0290,2026-03-31,28,38.25,2,37.67,Basic,East,0
C0291,2026-03-31,49,100.39,3,68.34,Premium,South,1
C0292,2026-03-31,30,37.84,1,25.94,Basic,East,0
C0293,2026-03-31,21,99.27,0,60.5,Premium,West,0
C0294,2026-03-31,46,35.93,1,14.47,Basic,West,0
C0295,2026-03-31,54,96.12,1,62.01,Premium,East,0
C0296,2026-03-31,67,92.11,1,49.55,Premium,North,0
C0297,2026-03-31,32,87.78,0,50.18,Premium,East,0
C0298,2026-03-31,21,100.29,2,53.34,Premium,South,0
C0299,2026-03-31,59,64.68,0,33.67,Standard,East,0
C0300,2026-03-31,9,64.08,0,46.88,Standard,East,0
C0301,2026-03-31,38,63.23,2,52.43,Standard,West,0
C0302,2026-03-31,69,40.86,1,34.65,Basic,South,0
C0303,2026-03-31,36,60.65,2,34.51,Standard,West,0
C0304,2026-03-31,62,58.12,0,38.06,Standard,West,0
C0305,2026-03-31,71,96.89,1,63.04,Premium,South,0
C0306,2026-03-31,42,68.24,3,23.92,Standard,South,0
C0307,2026-03-31,10,39.98,0,29.1,Basic,East,0
C0308,2026-03-31,28,68.37,1,52.94,Standard,West,0
C0309,2026-03-31,10,45.61,0,41.84,Basic,East,0
C0310,2026-03-31,32,36.37,3,40.58,Basic,West,1
C0311,2026-03-31,51,69.59,1,67.71,Standard,South,0
C0312,2026-03-31,62,38.15,2,48.44,Basic,East,0
C0313,2026-03-31,19,35.07,2,42.75,Basic,South,0
C0314,2026-03-31,70,28.86,3,62.15,Basic,West,0
C0315,2026-03-31,14,34.88,3,33.26,Basic,South,0
C0316,2026-03-31,19,30.94,2,34.61,Basic,East,0
C0317,2026-03-31,10,42.6,0,36.08,Basic,North,0
C0318,2026-03-31,37,58.08,0,43.04,Standard,West,0
C0319,2026-03-31,56,43.25,2,29.58,Basic,South,0
C0320,2026-03-31,12,93.92,0,54.9,Premium,South,0
C0321,2026-03-31,4,92.39,0,71.07,Premium,East,0
C0322,2026-03-31,62,57.95,0,43.3,Standard,South,0
C0323,2026-03-31,19,34.19,0,22.95,Basic,West,0
C0324,2026-03-31,51,65.59,1,57.16,Standard,East,0
C0325,2026-03-31,67,93.24,2,45.03,Premium,East,0
C0326,2026-03-31,12,62.31,2,35.54,Standard,North,0
C0327,2026-03-31,56,92.3,1,60.78,Premium,North,0
C0328,2026-03-31,51,67.64,1,38.1,Standard,South,1
C0329,2026-03-31,33,65.21,1,47.11,Standard,West,0
C0330,2026-03-31,56,36.59,2,53.24,Basic,West,0
C0331,2026-03-31,44,54.04,2,42.49,Standard,East,0
C0332,2026-03-31,38,42.14,0,29.94,Basic,East,0
C0333,2026-03-31,42,72.96,0,41.81,Standard,South,0
C0334,2026-03-31,41,94.34,2,58.96,Premium,North,0
C0335,2026-03-31,19,36.07,1,35.75,Basic,North,0
C0336,2026-03-31,44,64.64,1,42.26,Standard,South,0
C0337,2026-03-31,19,36.58,2,39.2,Basic,South,0
C0338,2026-03-31,6,67.13,2,31.64,Standard,North,0
C0339,2026-03-31,53,41.08,0,43.5,Basic,South,1
C0340,2026-03-31,46,91.03,1,49.65,Premium,North,0
C0341,2026-03-31,52,28.87,1,37.14,Basic,East,0
C0342,2026-03-31,31,91.14,2,51.35,Premium,West,0
C0343,2026-03-31,12,98.07,1,70.68,Premium,East,0
C0344,2026-03-31,32,65.66,0,59.85,Standard,South,0
C0345,2026-03-31,5,56.86,1,53.98,Standard,South,0
C0346,2026-03-31,68,62.63,1,33.0,Standard,South,0
C0347,2026-03-31,55,96.82,0,46.98,Premium,North,0
C0348,2026-03-31,29,36.87,1,46.05,Basic,East,0
C0349,2026-03-31,6,61.84,1,37.87,Standard,East,0
C0350,2026-03-31,7,32.96,0,33.01,Basic,North,0
C0351,2026-03-31,7,,5,52.82,Standard,South,1
C0352,2026-03-31,9,45.7,0,38.66,Basic,South,0
C0353,2026-03-31,48,71.12,3,41.62,Standard,North,0
C0354,2026-03-31,29,68.07,1,50.91,Standard,East,0
C0355,2026-03-31,8,70.17,0,62.66,Standard,East,0
C0356,2026-03-31,27,58.51,0,53.85,Standard,East,0
C0357,2026-03-31,7,73.89,0,26.43,Standard,East,0
C0358,2026-03-31,22,71.69,0,42.9,Standard,West,0
C0359,2026-03-31,34,60.88,1,43.97,Standard,West,0
C0360,2026-03-31,51,60.84,0,33.87,Standard,East,0
C0361,2026-03-31,28,98.78,1,56.11,Premium,West,0
C0362,2026-03-31,66,31.02,0,56.04,Basic,South,0
C0363,2026-03-31,62,30.92,2,27.17,Basic,West,0
C0364,2026-03-31,51,38.25,1,35.78,Basic,West,0
C0365,2026-03-31,10,70.29,1,40.14,Standard,East,0
C0366,2026-03-31,31,33.78,2,34.17,Basic,West,1
C0367,2026-03-31,52,66.75,2,54.2,Standard,East,0
C0368,2026-03-31,65,65.18,0,40.13,Standard,East,0
C0369,2026-03-31,37,45.93,1,47.55,Basic,South,0
C0370,2026-03-31,36,92.94,1,33.72,Premium,West,0
C0371,2026-03-31,64,61.59,2,61.96,Standard,East,0
C0372,2026-03-31,31,37.09,2,46.15,Basic,West,0
C0373,2026-03-31,13,38.3,1,37.36,Basic,South,0
C0374,2026-03-31,70,32.21,1,48.71,Basic,West,0
C0375,2026-03-31,52,26.49,3,27.8,Basic,North,0
C0376,2026-03-31,55,29.38,1,49.02,Basic,North,0
C0377,2026-03-31,68,97.96,1,46.06,Premium,East,0
C0378,2026-03-31,50,69.18,2,46.79,Standard,East,0
C0379,2026-03-31,39,32.9,2,36.46,Basic,West,0
C0380,2026-03-31,48,67.26,1,40.29,Standard,South,0
C0381,2026-03-31,62,66.16,2,54.31,Standard,East,0
C0382,2026-03-31,55,90.01,0,58.3,Premium,East,0
C0383,2026-03-31,56,59.32,1,58.41,Standard,West,0
C0384,2026-03-31,5,62.36,1,52.48,Standard,East,0
C0385,2026-03-31,40,36.37,2,34.85,Basic,South,0
C0386,2026-03-31,48,95.18,1,51.53,Premium,West,0
C0387,2026-03-31,24,67.3,2,79.84,Standard,North,0
C0388,2026-03-31,34,90.04,1,38.32,Premium,West,0
C0389,2026-03-31,43,39.2,4,44.32,Basic,North,1
C0390,2026-03-31,60,92.91,3,67.2,Premium,South,0
C0391,2026-03-31,7,63.67,0,35.76,Standard,West,0
C0392,2026-03-31,41,36.57,2,51.08,Basic,East,0
C0393,2026-03-31,39,62.46,0,55.0,Standard,West,0
C0394,2026-03-31,62,60.97,1,51.7,Standard,East,0
C0395,2026-03-31,5,37.64,1,41.74,Basic,East,1
C0396,2026-03-31,11,63.91,4,45.24,Standard,South,1
C0397,2026-03-31,70,106.19,1,60.28,Premium,North,0
C0398,2026-03-31,67,40.83,0,41.03,Basic,North,0
C0399,2026-03-31,70,58.87,1,55.68,Standard,South,0
C0400,2026-03-31,70,60.78,2,40.5,Standard,North,0
C0401,2026-03-31,58,23.06,2,18.88,Basic,East,0
C0402,2026-03-31,13,95.46,0,57.3,Premium,West,0
C0403,2026-03-31,66,62.37,3,55.76,Standard,West,0
C0404,2026-03-31,34,35.64,1,50.81,Basic,South,0
C0405,2026-03-31,34,95.14,1,70.33,Premium,West,0
C0406,2026-03-31,43,,0,47.64,Premium,West,0
C0407,2026-03-31,5,42.83,0,31.88,Basic,West,1
C0408,2026-03-31,39,89.2,2,48.6,Premium,South,0
C0409,2026-03-31,55,29.28,0,27.13,Basic,South,0
C0410,2026-03-31,7,93.04,0,59.29,Premium,West,0
C0411,2026-03-31,16,70.04,1,44.81,Standard,North,0
C0412,2026-03-31,53,60.43,1,45.32,Standard,South,0
C0413,2026-03-31,12,37.12,1,12.84,Basic,North,0
C0414,2026-03-31,17,97.66,2,43.01,Premium,West,0
C0415,2026-03-31,35,36.07,1,44.58,Basic,East,1
C0416,2026-03-31,11,39.25,0,35.76,Basic,North,0
C0417,2026-03-31,17,41.68,1,48.56,Basic,North,0
C0418,2026-03-31,25,58.36,3,43.53,Standard,East,0
C0419,2026-03-31,48,33.61,1,52.6,Basic,East,0
C0420,2026-03-31,37,96.93,1,50.04,Premium,West,0
C0001,2026-04-30,24,68.03,1,39.78,Standard,South,0
C0002,2026-04-30,45,67.81,0,29.4,Standard,East,0
C0003,2026-04-30,60,86.83,1,56.34,Premium,West,0
C0004,2026-04-30,57,65.15,0,45.83,Standard,North,0
C0005,2026-04-30,16,34.41,2,46.66,Basic,North,0
C0006,2026-04-30,7,105.27,1,67.98,Premium,North,0
C0007,2026-04-30,33,75.04,1,56.26,Standard,North,0
C0008,2026-04-30,23,66.05,0,38.73,Standard,North,0
C0009,2026-04-30,46,33.54,0,36.02,Basic,West,1
C0010,2026-04-30,53,59.14,0,40.4,Standard,East,0
C0011,2026-04-30,72,35.02,2,39.47,Basic,West,0
C0012,2026-04-30,7,92.79,2,71.63,Premium,West,0
C0013,2026-04-30,45,68.23,2,45.64,Standard,West,0
C0014,2026-04-30,30,92.12,1,63.88,Premium,North,0
C0015,2026-04-30,63,69.74,3,60.53,Standard,South,0
C0016,2026-04-30,43,44.12,2,31.44,Basic,West,0
C0017,2026-04-30,15,71.79,0,50.59,Standard,North,0
C0018,2026-04-30,31,32.53,1,50.33,Basic,North,0
C0019,2026-04-30,11,88.96,0,51.44,Premium,East,0
C0020,2026-04-30,43,59.67,2,42.41,Standard,West,0
C0021,2026-04-30,6,55.99,1,39.43,Standard,West,0
C0022,2026-04-30,21,25.97,0,35.65,Basic,West,0
C0023,2026-04-30,63,98.53,3,48.66,Premium,North,0
C0024,2026-04-30,60,93.99,1,45.69,Premium,West,0
C0025,2026-04-30,55,65.75,0,49.52,Standard,West,0
C0026,2026-04-30,13,45.94,8,25.31,Basic,East,1
C0027,2026-04-30,54,47.35,2,45.45,Standard,West,0
C0028,2026-04-30,65,39.08,2,34.48,Basic,West,0
C0029,2026-04-30,42,42.0,1,61.91,Basic,South,0
C0030,2026-04-30,11,70.24,0,31.34,Standard,North,0
C0031,2026-04-30,29,69.4,2,68.91,Standard,South,0
C0032,2026-04-30,15,94.34,2,59.13,Premium,North,0
C0033,2026-04-30,46,28.82,2,36.72,Basic,North,0
C0034,2026-04-30,17,38.42,2,38.22,Basic,North,0
C0035,2026-04-30,36,63.8,3,53.59,Standard,East,0
C0036,2026-04-30,32,28.51,2,45.16,Basic,East,0
C0037,2026-04-30,59,20.75,0,50.45,Basic,East,0
C0038,2026-04-30,48,68.48,1,49.88,Standard,East,0
C0039,2026-04-30,19,32.19,1,47.33,Basic,East,0
C0040,2026-04-30,21,63.51,0,40.4,Standard,East,0
C0041,2026-04-30,52,63.34,1,52.47,Standard,North,0
C0042,2026-04-30,28,88.93,0,45.4,Premium,West,0
C0043,2026-04-30,55,67.86,1,48.71,Standard,South,0
C0044,2026-04-30,32,40.89,1,52.46,Basic,North,0
C0045,2026-04-30,51,87.51,3,65.75,Premium,West,0
C0046,2026-04-30,34,99.78,0,56.74,Premium,East,0
C0047,2026-04-30,68,29.07,0,32.3,Basic,North,0
C0048,2026-04-30,19,36.41,0,36.2,Basic,North,0
C0049,2026-04-30,38,72.45,0,29.88,Standard,North,0
C0050,2026-04-30,52,27.37,1,24.28,Basic,South,0
C0051,2026-04-30,54,24.05,2,31.92,Basic,North,0
C0052,2026-04-30,30,32.6,2,51.15,Basic,East,0
C0053,2026-04-30,54,70.46,2,68.86,Standard,East,0
C0054,2026-04-30,67,67.17,0,42.38,Standard,West,0
C0055,2026-04-30,24,63.98,1,52.44,Standard,East,0
C0056,2026-04-30,47,59.24,1,50.69,Standard,East,0
C0057,2026-04-30,15,65.79,0,32.09,Standard,East,0
C0058,2026-04-30,64,57.17,4,58.49,Standard,North,0
C0059,2026-04-30,38,41.9,0,45.61,Basic,North,0
C0060,2026-04-30,7,38.84,1,44.07,Basic,East,0
C0061,2026-04-30,9,66.75,3,45.76,Standard,North,0
C0062,2026-04-30,25,62.75,3,33.97,Standard,North,0
C0063,2026-04-30,68,68.74,0,35.21,Standard,North,0
C0064,2026-04-30,6,66.02,2,56.38,Standard,West,0
C0065,2026-04-30,25,64.41,0,38.69,Standard,South,0
C0066,2026-04-30,8,65.67,1,39.57,Standard,East,0
C0067,2026-04-30,49,59.82,0,44.2,Standard,South,0
C0068,2026-04-30,31,42.35,4,52.32,Basic,North,0
C0069,2026-04-30,38,27.92,1,34.88,Basic,South,0
C0070,2026-04-30,37,72.64,1,43.4,Standard,North,0
C0071,2026-04-30,13,41.99,1,54.5,Basic,West,1
C0072,2026-04-30,51,25.62,2,55.96,Basic,North,1
C0073,2026-04-30,5,88.25,0,57.12,Premium,South,0
C0074,2026-04-30,11,29.92,2,55.63,Basic,West,0
C0075,2026-04-30,60,43.79,1,47.29,Basic,East,0
C0076,2026-04-30,36,37.92,2,55.52,Basic,South,0
C0077,2026-04-30,26,27.37,2,37.39,Basic,East,0
C0078,2026-04-30,60,70.0,1,42.41,Standard,West,0
C0079,2026-04-30,45,67.57,2,56.99,Standard,South,0
C0080,2026-04-30,46,63.92,1,31.65,Standard,East,0
C0081,2026-04-30,6,59.16,1,56.76,Standard,West,0
C0082,2026-04-30,33,31.55,1,31.24,Basic,East,0
C0083,2026-04-30,8,103.07,0,53.12,Premium,South,0
C0084,2026-04-30,50,29.13,1,38.12,Basic,North,0
C0085,2026-04-30,18,23.86,2,44.72,Basic,North,0
C0086,2026-04-30,71,39.77,1,45.63,Basic,West,0
C0087,2026-04-30,19,61.97,1,49.74,Standard,East,0
C0088,2026-04-30,32,66.82,1,36.22,Standard,South,0
C0089,2026-04-30,12,36.8,2,31.19,Basic,South,0
