snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
2026-02-28,66,39.3,1,42.44,Basic,West,0.0
2026-02-28,25,58.7,0,40.04,Standard,North,0.0
2026-02-28,44,36.96,0,52.4,Basic,West,0.0
2026-02-28,21,65.57,1,37.94,Standard,South,0.0
2026-02-28,46,96.89,3,61.51,Premium,South,0.0
2026-02-28,41,67.36,1,61.76,Standard,East,0.0
2026-02-28,13,30.33,1,28.49,Basic,West,0.0
2026-02-28,34,90.12,1,49.07,Premium,North,0.0
2026-02-28,10,38.57,0,40.89,Basic,East,0.0
2026-02-28,63,91.85,0,42.43,Premium,West,0.0
2026-02-28,50,51.25,1,46.7,Standard,East,0.0
2026-02-28,67,68.24,1,41.75,Standard,South,0.0
2026-02-28,62,89.82,1,48.55,Premium,North,0.0
2026-02-28,17,67.34,0,44.49,Standard,East,0.0
2026-02-28,51,71.96,2,44.71,Standard,East,0.0
2026-02-28,9,35.08,1,38.64,Basic,East,0.0
2026-02-28,68,69.98,1,38.01,Standard,West,0.0
2026-02-28,56,65.77,1,38.45,Standard,East,0.0
2026-02-28,49,42.94,1,35.81,Basic,East,0.0
2026-02-28,70,59.69,0,43.55,Standard,North,0.0
2026-02-28,60,64.96,0,39.61,Standard,East,0.0
2026-02-28,61,38.37,1,40.24,Basic,North,0.0
2026-02-28,9,34.05,3,18.85,Basic,East,1.0
2026-02-28,4,70.76,0,36.7,Standard,North,0.0
2026-02-28,68,32.84,2,34.2,Basic,West,0.0
2026-02-28,20,45.35,0,28.44,Basic,South,0.0
2026-02-28,31,75.61,0,60.29,Standard,South,0.0
2026-02-28,5,36.41,0,37.19,Basic,North,0.0
2026-02-28,45,37.76,0,38.77,Basic,North,0.0
2026-02-28,58,70.96,0,39.17,Standard,West,0.0
2026-02-28,60,29.06,1,36.84,Basic,South,0.0
2026-02-28,42,88.44,2,38.85,Premium,East,0.0
2026-02-28,47,101.28,2,49.3,Premium,West,0.0
2026-02-28,37,66.37,3,34.63,Standard,East,0.0
2026-02-28,33,93.87,2,48.23,Premium,North,0.0
2026-02-28,40,95.06,3,25.4,Premium,South,0.0
2026-02-28,66,23.07,1,25.72,Basic,South,0.0
2026-02-28,20,64.05,1,58.64,Standard,South,0.0
2026-02-28,34,31.23,3,45.3,Basic,North,0.0
2026-02-28,43,69.59,1,57.19,Standard,East,0.0
2026-02-28,41,69.98,0,57.88,Standard,South,0.0
2026-02-28,5,37.88,0,43.73,Basic,South,0.0
2026-02-28,22,36.98,1,32.47,Basic,South,0.0
2026-02-28,46,87.51,2,40.63,Premium,South,0.0
2026-02-28,50,37.95,2,48.47,Basic,North,0.0
2026-02-28,52,38.15,3,37.65,Basic,South,0.0
2026-02-28,70,41.23,0,61.94,Basic,West,0.0
2026-02-28,48,75.59,2,40.35,Standard,East,0.0
2026-02-28,42,86.54,1,70.73,Premium,East,0.0
2026-02-28,25,63.06,4,42.43,Standard,West,0.0
2026-02-28,28,61.29,2,57.36,Standard,East,0.0
2026-02-28,59,35.86,2,53.97,Basic,North,0.0
2026-02-28,34,35.07,0,26.77,Basic,South,0.0
2026-02-28,51,63.83,1,39.15,Standard,South,0.0
2026-02-28,11,100.14,1,40.67,Premium,South,0.0
2026-02-28,11,59.49,0,31.7,Standard,North,0.0
2026-02-28,17,29.79,1,43.67,Basic,North,0.0
2026-02-28,16,59.88,0,42.03,Standard,South,1.0
2026-02-28,44,63.2,2,44.52,Standard,West,0.0
2026-02-28,46,58.86,2,49.56,Standard,East,0.0
2026-02-28,40,64.76,1,25.43,Standard,West,0.0
2026-02-28,22,64.17,2,56.87,Standard,North,0.0
2026-02-28,42,61.07,1,40.51,Standard,South,0.0
2026-02-28,11,99.37,4,56.32,Premium,East,0.0
2026-02-28,35,64.7,1,50.21,Standard,South,1.0
2026-02-28,13,40.31,2,50.71,Basic,South,0.0
2026-02-28,8,34.02,0,35.95,Basic,South,0.0
2026-02-28,14,64.88,0,22.76,Standard,North,0.0
2026-02-28,10,62.19,0,44.57,Standard,West,0.0
2026-02-28,35,64.96,0,46.01,Standard,West,0.0
2026-02-28,40,68.56,3,33.66,Standard,North,0.0
2026-02-28,44,32.94,2,38.47,Basic,South,0.0
2026-02-28,32,67.59,3,40.39,Standard,East,1.0
2026-02-28,14,60.94,2,30.57,Standard,West,0.0
2026-02-28,4,38.8,1,43.71,Basic,West,0.0
2026-02-28,51,32.1,0,31.36,Basic,South,0.0
2026-02-28,69,39.26,1,32.94,Basic,East,0.0
2026-02-28,22,35.3,1,32.37,Basic,West,0.0
2026-02-28,16,72.6,1,56.35,Standard,West,0.0
2026-02-28,24,89.23,2,50.59,Premium,South,0.0
2026-03-31,30,39.98,0,40.07,Basic,West,0.0
2026-03-31,42,59.49,1,13.17,Standard,West,0.0
2026-03-31,23,28.95,3,61.21,Basic,East,0.0
2026-03-31,32,28.63,0,38.83,Basic,East,0.0
2026-03-31,27,99.88,0,54.43,Premium,North,0.0
2026-03-31,11,64.71,0,54.87,Standard,West,0.0
2026-03-31,57,35.5,1,41.65,Basic,West,0.0
2026-03-31,64,34.92,0,44.47,Basic,West,0.0
2026-03-31,37,59.37,0,39.76,Standard,West,0.0
2026-03-31,17,31.65,1,24.7,Basic,South,0.0
2026-03-31,47,31.9,0,39.8,Basic,North,0.0
2026-03-31,40,27.97,1,51.32,Basic,West,0.0
2026-03-31,41,62.48,1,37.52,Standard,South,0.0
2026-03-31,44,59.59,3,36.72,Standard,West,0.0
2026-03-31,52,37.89,2,49.21,Basic,East,1.0
2026-03-31,6,38.3,2,32.43,Basic,South,0.0
2026-03-31,10,58.53,0,39.89,Standard,South,0.0
2026-03-31,10,63.52,1,40.27,Standard,East,0.0
2026-03-31,14,74.28,0,43.35,Standard,South,0.0
2026-03-31,70,30.1,1,21.26,Basic,South,0.0
2026-03-31,53,67.13,2,38.61,Standard,North,1.0
2026-03-31,49,95.53,1,53.3,Premium,East,0.0
2026-03-31,51,70.46,0,46.23,Standard,North,0.0
2026-03-31,6,36.48,3,48.58,Basic,North,0.0
2026-03-31,18,62.84,4,62.39,Standard,North,0.0
2026-03-31,58,35.33,0,52.12,Basic,East,0.0
2026-03-31,35,35.41,1,46.15,Basic,North,0.0
2026-03-31,38,34.54,1,35.51,Basic,South,0.0
2026-03-31,55,88.4,0,44.77,Premium,North,0.0
2026-03-31,9,41.22,1,37.18,Basic,East,0.0
2026-03-31,58,100.33,1,56.86,Premium,North,0.0
2026-03-31,50,59.78,1,52.22,Standard,North,0.0
2026-03-31,31,63.5,1,50.23,Standard,South,0.0
2026-03-31,37,33.87,1,35.79,Basic,East,1.0
2026-03-31,9,59.22,0,51.87,Standard,North,0.0
2026-03-31,17,25.67,1,49.61,Basic,South,0.0
2026-03-31,20,61.65,1,52.8,Standard,West,0.0
2026-03-31,63,33.22,4,36.68,Basic,East,0.0
2026-03-31,11,27.79,2,28.66,Basic,West,0.0
2026-03-31,23,65.88,1,35.42,Standard,South,0.0
2026-03-31,12,40.81,3,30.19,Basic,West,0.0
2026-03-31,23,39.21,0,39.57,Basic,North,0.0
2026-03-31,4,94.37,1,56.2,Premium,East,0.0
2026-03-31,22,25.8,1,22.85,Basic,South,0.0
2026-03-31,53,38.58,1,31.96,Basic,North,0.0
2026-03-31,56,35.73,3,39.43,Basic,West,0.0
2026-03-31,29,37.12,0,28.0,Basic,East,0.0
2026-03-31,52,74.68,0,48.34,Standard,North,0.0
2026-03-31,46,30.88,2,33.93,Basic,North,0.0
2026-03-31,65,50.63,3,36.77,Standard,East,0.0
2026-03-31,58,59.73,1,44.53,Standard,East,0.0
2026-03-31,19,37.43,0,40.92,Basic,North,0.0
2026-03-31,44,95.13,3,42.51,Premium,West,0.0
2026-03-31,57,88.92,0,48.57,Premium,East,0.0
2026-03-31,24,27.9,2,41.68,Basic,South,0.0
2026-03-31,42,33.23,0,29.38,Basic,North,0.0
2026-03-31,31,28.77,2,20.42,Basic,South,1.0
2026-03-31,24,37.6,2,21.63,Basic,South,0.0
2026-03-31,17,62.94,2,39.82,Standard,North,0.0
2026-03-31,6,61.86,2,30.82,Standard,South,0.0
2026-03-31,54,61.21,0,40.52,Standard,North,0.0
2026-03-31,59,36.32,1,53.65,Basic,North,0.0
2026-03-31,48,35.21,0,23.21,Basic,North,0.0
2026-03-31,20,96.01,1,48.17,Premium,South,0.0
2026-03-31,5,95.9,3,72.32,Premium,South,0.0
2026-03-31,46,34.64,2,41.08,Basic,South,0.0
2026-03-31,17,59.83,2,40.32,Standard,East,0.0
2026-03-31,41,61.35,1,42.43,Standard,East,0.0
2026-03-31,69,63.03,0,48.29,Standard,North,0.0
2026-03-31,4,75.33,0,60.96,Standard,West,0.0
2026-03-31,43,88.26,0,45.69,Premium,East,0.0
2026-03-31,71,32.91,2,29.42,Basic,South,0.0
2026-03-31,26,35.49,2,23.21,Basic,North,0.0
2026-03-31,59,93.48,0,52.03,Premium,West,0.0
2026-03-31,60,40.37,3,22.94,Basic,East,0.0
2026-03-31,37,33.46,3,32.36,Basic,South,0.0
2026-03-31,24,63.83,3,34.91,Standard,North,0.0
2026-03-31,50,69.07,1,54.74,Standard,North,0.0
2026-03-31,46,74.05,1,38.92,Standard,South,0.0
2026-03-31,36,72.04,1,47.97,Standard,North,0.0
2026-03-31,17,64.32,2,27.96,Standard,North,0.0
2026-03-31,54,34.75,1,38.32,Basic,South,0.0
2026-03-31,18,65.23,3,31.97,Standard,North,0.0
2026-03-31,13,65.73,0,39.74,Standard,South,0.0
2026-03-31,8,90.76,1,73.11,Premium,West,0.0
2026-03-31,34,39.68,0,46.32,Basic,West,0.0
2026-03-31,12,36.03,2,35.72,Basic,North,0.0
2026-03-31,26,64.78,1,75.99,Standard,East,1.0
2026-03-31,20,28.64,0,27.85,Basic,West,0.0
2026-03-31,35,35.31,0,48.65,Basic,East,0.0
2026-03-31,56,85.53,0,35.67,Premium,South,0.0
2026-03-31,34,62.09,2,41.56,Standard,South,0.0
2026-03-31,41,32.18,0,23.52,Basic,North,0.0
2026-03-31,13,36.43,1,39.57,Basic,South,0.0
2026-03-31,11,44.4,2,37.56,Basic,West,0.0
2026-03-31,70,67.86,2,40.92,Standard,East,0.0
2026-03-31,46,72.24,2,54.92,Standard,South,0.0
2026-03-31,5,38.23,0,31.33,Basic,North,0.0
2026-03-31,42,40.63,3,40.27,Basic,West,0.0
2026-03-31,4,44.29,2,45.21,Basic,North,1.0
2026-03-31,9,31.34,2,22.17,Basic,East,0.0
2026-03-31,29,31.01,1,29.52,Basic,South,0.0
2026-03-31,48,68.34,1,44.54,Standard,South,0.0
2026-03-31,46,34.98,0,43.3,Basic,North,0.0
2026-03-31,57,36.1,0,51.21,Basic,South,0.0
2026-03-31,16,63.76,3,41.84,Standard,East,0.0
2026-03-31,17,62.02,1,40.84,Standard,South,0.0
2026-03-31,40,43.1,0,28.27,Basic,North,1.0
2026-03-31,63,29.5,1,40.3,Basic,South,0.0
2026-03-31,53,38.43,2,34.03,Basic,North,0.0
2026-03-31,49,37.62,0,34.26,Basic,South,0.0
2026-03-31,10,57.1,1,43.06,Standard,West,0.0
2026-03-31,63,30.85,0,42.52,Basic,West,0.0
2026-03-31,70,61.69,1,38.36,Standard,West,0.0
2026-03-31,43,67.82,1,36.28,Standard,North,0.0
2026-03-31,26,33.16,0,41.32,Basic,South,0.0
2026-03-31,49,34.57,2,6.74,Basic,North,0.0
2026-03-31,47,27.71,0,30.96,Basic,South,0.0
2026-03-31,67,46.63,1,25.49,Basic,East,0.0
2026-03-31,11,65.36,1,56.03,Standard,West,0.0
2026-03-31,39,37.5,1,32.59,Basic,South,0.0
2026-03-31,52,92.3,3,45.39,Premium,North,0.0
2026-03-31,27,61.74,2,43.51,Standard,South,0.0
2026-03-31,61,74.56,1,38.05,Standard,South,0.0
2026-03-31,8,55.42,1,39.97,Standard,East,1.0
2026-03-31,11,66.39,0,44.97,Standard,North,0.0
2026-03-31,57,88.94,0,46.78,Premium,East,0.0
2026-03-31,12,92.97,3,46.71,Premium,South,0.0
2026-03-31,32,31.81,1,26.9,Basic,East,0.0
2026-03-31,23,30.07,1,25.46,Basic,West,0.0
2026-03-31,50,35.18,1,37.61,Basic,North,0.0
2026-03-31,4,22.16,2,40.07,Basic,West,0.0
2026-03-31,28,63.42,1,29.72,Standard,North,0.0
2026-03-31,71,34.55,1,44.6,Basic,West,0.0
2026-03-31,29,58.2,0,51.64,Standard,South,0.0
2026-03-31,44,72.57,1,53.75,Standard,East,0.0
2026-03-31,71,32.03,0,40.0,Basic,West,0.0
2026-03-31,45,63.81,3,50.37,Standard,East,0.0
2026-03-31,55,32.04,0,58.85,Basic,South,0.0
2026-03-31,69,64.59,1,40.98,Standard,West,0.0
2026-03-31,45,71.54,0,33.54,Standard,South,0.0
2026-03-31,60,47.37,2,21.66,Basic,East,0.0
2026-03-31,38,68.73,2,61.56,Standard,East,0.0
2026-03-31,59,40.44,1,54.69,Basic,South,0.0
2026-03-31,47,73.58,0,34.75,Standard,North,0.0
2026-03-31,27,66.24,2,36.73,Standard,South,1.0
2026-03-31,41,42.85,2,33.76,Basic,West,0.0
2026-03-31,26,68.96,2,56.24,Standard,East,0.0
2026-03-31,31,95.72,3,38.13,Premium,East,0.0
2026-03-31,23,66.75,0,24.33,Standard,South,0.0
2026-03-31,37,55.89,0,65.68,Standard,East,0.0
2026-03-31,27,66.46,3,47.12,Standard,South,0.0
2026-03-31,46,27.28,0,41.54,Basic,North,0.0
2026-03-31,29,56.87,0,41.95,Standard,North,0.0
2026-03-31,37,95.96,3,55.66,Premium,South,0.0
2026-03-31,13,29.43,2,21.86,Basic,East,0.0
2026-03-31,30,34.96,0,28.59,Basic,South,0.0
2026-03-31,28,35.69,4,38.05,Basic,North,0.0
2026-03-31,69,35.92,0,14.29,Basic,South,0.0
2026-03-31,34,30.48,2,33.97,Basic,South,0.0
2026-03-31,5,39.49,2,33.36,Basic,East,0.0
2026-03-31,25,64.55,2,40.97,Standard,South,0.0
2026-03-31,53,37.21,1,31.49,Basic,South,0.0
2026-03-31,15,29.02,0,27.04,Basic,North,0.0
2026-03-31,15,64.11,1,25.78,Standard,East,0.0
2026-03-31,29,40.49,4,38.45,Basic,West,0.0
2026-03-31,28,69.85,0,41.0,Standard,East,0.0
2026-03-31,36,61.01,1,30.25,Standard,South,0.0
2026-03-31,6,92.27,2,51.63,Premium,South,0.0
2026-03-31,53,60.06,3,41.05,Standard,South,0.0
2026-03-31,18,31.72,1,32.39,Basic,North,0.0
2026-03-31,52,28.0,2,15.43,Basic,North,0.0
2026-03-31,42,94.31,0,57.83,Premium,West,0.0
2026-03-31,17,68.17,2,31.67,Standard,West,0.0
2026-03-31,35,61.07,2,44.63,Standard,West,0.0
2026-03-31,6,64.55,1,35.92,Standard,East,0.0
2026-03-31,51,33.9,0,33.11,Basic,West,0.0
2026-03-31,24,70.28,1,55.52,Standard,South,0.0
2026-03-31,30,61.94,2,49.32,Standard,South,0.0
2026-03-31,14,92.12,1,62.3,Premium,North,0.0
2026-03-31,28,30.77,3,40.3,Basic,North,0.0
2026-03-31,30,59.31,0,47.96,Standard,East,0.0
2026-03-31,19,37.65,0,19.19,Basic,North,0.0
2026-03-31,70,94.32,1,47.82,Premium,West,0.0
2026-03-31,23,35.27,1,34.75,Basic,West,0.0
2026-03-31,16,71.37,2,56.24,Standard,South,0.0
2026-03-31,41,41.66,1,31.94,Basic,East,0.0
2026-03-31,25,56.77,1,46.65,Standard,North,0.0
2026-03-31,34,68.24,2,46.26,Standard,South,0.0
2026-03-31,53,36.13,2,48.58,Basic,North,0.0
2026-03-31,9,92.69,1,49.66,Premium,North,0.0
2026-03-31,38,96.64,5,59.28,Premium,North,0.0
2026-03-31,5,86.37,0,33.95,Premium,West,0.0
2026-03-31,6,42.31,3,20.86,Basic,East,0.0
2026-03-31,10,67.57,0,21.17,Standard,West,0.0
2026-03-31,14,60.67,0,51.86,Standard,West,0.0
2026-03-31,27,62.07,1,50.74,Standard,West,0.0
2026-03-31,67,56.48,2,52.97,Standard,West,0.0
2026-03-31,65,63.43,3,37.23,Standard,North,0.0
2026-03-31,11,32.59,2,31.36,Basic,West,0.0
2026-03-31,71,28.37,2,35.79,Basic,East,0.0
2026-03-31,47,38.88,0,51.44,Basic,North,0.0
2026-03-31,41,41.38,2,53.94,Basic,North,0.0
2026-03-31,57,34.86,0,44.94,Basic,West,0.0
2026-03-31,36,33.47,3,40.31,Basic,West,0.0
2026-03-31,22,67.17,3,57.35,Standard,South,0.0
2026-03-31,40,64.9,4,41.44,Standard,North,0.0
2026-03-31,53,29.59,0,33.09,Basic,South,0.0
2026-03-31,50,61.74,2,42.71,Standard,North,0.0
2026-03-31,15,93.52,0,41.21,Premium,East,0.0
2026-03-31,67,96.24,2,49.25,Premium,South,0.0
2026-03-31,23,95.05,0,39.83,Premium,North,0.0
2026-03-31,59,96.05,1,61.25,Premium,West,0.0
2026-03-31,25,57.38,3,49.44,Standard,West,0.0
2026-03-31,8,98.33,0,65.3,Premium,West,0.0
2026-03-31,71,95.02,3,34.71,Premium,West,0.0
2026-03-31,44,47.76,1,56.02,Basic,North,0.0
2026-03-31,18,93.06,0,35.28,Premium,West,0.0
2026-03-31,4,66.62,0,32.02,Standard,West,0.0
2026-03-31,12,79.15,0,37.79,Standard,West,0.0
2026-03-31,15,95.97,0,64.08,Premium,South,0.0
2026-03-31,66,34.66,1,39.26,Basic,South,0.0
2026-03-31,16,30.07,3,34.56,Basic,West,0.0
2026-03-31,15,72.64,1,36.07,Standard,North,0.0
2026-03-31,60,59.2,1,30.24,Standard,East,0.0
2026-03-31,63,97.14,4,62.33,Premium,West,0.0
2026-03-31,18,92.63,5,58.99,Premium,West,0.0
2026-03-31,48,64.05,0,57.52,Standard,East,0.0
2026-03-31,40,87.88,0,54.97,Premium,West,0.0
2026-03-31,43,41.72,1,10.58,Basic,West,0.0
2026-03-31,25,93.61,1,38.55,Premium,West,0.0
2026-03-31,55,28.92,4,41.65,Basic,North,1.0
2026-03-31,63,71.26,1,40.3,Standard,North,0.0
2026-03-31,53,32.48,2,31.41,Basic,South,1.0
2026-03-31,65,66.67,3,32.97,Standard,South,0.0
2026-03-31,11,39.21,1,46.48,Basic,South,0.0
2026-03-31,48,37.37,1,41.56,Basic,North,0.0
2026-03-31,71,54.02,2,49.01,Standard,East,0.0
2026-03-31,40,68.48,1,37.66,Standard,North,0.0
2026-03-31,68,34.5,0,38.76,Basic,West,0.0
2026-03-31,27,63.35,0,30.62,Standard,East,0.0
2026-03-31,64,34.45,0,35.7,Basic,West,0.0
2026-03-31,67,26.95,5,11.72,Basic,North,0.0
2026-03-31,46,35.96,1,21.32,Basic,South,1.0
2026-03-31,51,58.18,2,40.78,Standard,West,0.0
2026-03-31,39,63.57,1,67.75,Standard,South,0.0
2026-03-31,25,65.78,1,25.99,Standard,East,0.0
2026-03-31,40,100.37,2,38.56,Premium,North,0.0
2026-03-31,69,60.9,0,46.17,Standard,West,0.0
2026-03-31,5,72.26,3,61.69,Standard,South,1.0
2026-03-31,17,99.73,2,53.02,Premium,West,0.0
2026-03-31,37,32.85,0,44.02,Basic,South,0.0
2026-03-31,27,29.46,0,33.62,Basic,North,0.0
2026-03-31,46,27.78,1,31.89,Basic,East,0.0
2026-03-31,28,66.36,2,44.82,Standard,South,0.0
2026-03-31,48,61.31,3,37.42,Standard,South,0.0
2026-03-31,11,41.0,1,44.24,Basic,West,0.0
2026-03-31,26,91.6,2,34.94,Premium,South,0.0
2026-03-31,51,90.5,0,59.9,Premium,South,0.0
2026-03-31,36,36.17,2,37.39,Basic,East,0.0
2026-03-31,52,31.57,0,34.85,Basic,North,0.0
2026-03-31,47,35.04,0,20.57,Basic,West,0.0
2026-03-31,26,39.93,1,27.2,Basic,North,0.0
2026-03-31,33,95.59,0,62.99,Premium,North,0.0
2026-03-31,69,65.6,1,41.91,Standard,North,0.0
2026-03-31,69,36.03,2,39.78,Basic,South,0.0
2026-03-31,6,56.53,1,35.2,Standard,East,0.0
2026-03-31,51,36.96,0,36.71,Basic,East,0.0
2026-03-31,37,35.8,0,23.28,Basic,West,0.0
2026-03-31,4,39.46,3,38.0,Basic,West,1.0
2026-03-31,47,68.03,0,47.71,Standard,South,0.0
2026-03-31,5,63.99,0,47.21,Standard,West,0.0
2026-03-31,25,100.16,4,41.96,Premium,North,0.0
2026-03-31,50,33.54,1,33.58,Basic,North,1.0
2026-03-31,59,66.24,0,49.37,Standard,South,0.0
2026-03-31,32,33.44,2,34.89,Basic,East,0.0
2026-03-31,58,37.31,0,34.13,Basic,North,0.0
2026-03-31,61,93.12,1,70.03,Premium,West,0.0
2026-03-31,34,73.24,1,34.49,Standard,South,0.0
2026-03-31,15,45.09,1,47.8,Basic,South,1.0
2026-03-31,48,69.37,0,32.45,Standard,East,0.0
2026-03-31,4,72.71,2,50.55,Standard,South,0.0
2026-03-31,64,87.3,0,58.08,Premium,South,0.0
2026-03-31,30,57.89,1,38.9,Standard,West,0.0
2026-03-31,55,33.39,0,24.83,Basic,South,0.0
2026-03-31,54,65.21,2,24.3,Standard,North,0.0
2026-03-31,36,34.01,2,30.85,Basic,East,0.0
2026-03-31,70,26.79,0,42.26,Basic,East,0.0
2026-03-31,58,70.76,1,33.22,Standard,North,0.0
2026-03-31,64,75.77,2,44.97,Standard,West,0.0
2026-03-31,10,41.4,1,22.24,Basic,South,0.0
2026-03-31,36,70.43,1,41.66,Standard,North,0.0
2026-03-31,68,66.13,1,32.53,Standard,North,0.0
2026-03-31,59,60.79,0,43.22,Standard,East,0.0
2026-03-31,34,35.36,0,31.99,Basic,North,0.0
2026-03-31,8,45.53,1,25.1,Basic,South,0.0
2026-03-31,23,33.24,0,30.41,Basic,East,0.0
2026-03-31,42,32.73,3,27.66,Basic,West,0.0
2026-03-31,47,40.54,1,23.86,Basic,South,0.0
2026-03-31,66,40.87,2,47.83,Basic,West,0.0
2026-03-31,10,30.76,2,33.4,Basic,South,0.0
2026-03-31,30,33.69,1,14.98,Basic,West,0.0
2026-03-31,22,92.49,2,44.77,Premium,South,0.0
2026-03-31,69,65.35,2,53.15,Standard,North,0.0
2026-03-31,15,40.52,1,29.39,Basic,East,0.0
2026-03-31,19,90.98,1,65.98,Premium,West,0.0
2026-03-31,24,40.45,0,28.43,Basic,West,0.0
2026-03-31,11,35.51,1,42.03,Basic,West,0.0
2026-03-31,47,106.63,0,61.37,Premium,North,0.0
2026-03-31,39,66.59,0,48.5,Standard,East,0.0
2026-03-31,41,34.52,2,23.26,Basic,East,0.0
2026-03-31,65,37.87,0,27.58,Basic,East,0.0
2026-03-31,33,63.31,1,55.7,Standard,North,0.0
2026-03-31,25,56.02,2,35.95,Standard,North,0.0
2026-03-31,29,33.8,1,46.76,Basic,East,0.0
2026-03-31,58,63.72,1,39.7,Standard,West,0.0
2026-03-31,39,27.04,4,38.41,Basic,North,0.0
2026-03-31,15,64.63,2,30.14,Standard,North,0.0
2026-03-31,50,24.66,0,30.92,Basic,South,0.0
2026-03-31,54,93.26,0,42.25,Premium,South,0.0
2026-03-31,20,66.22,0,46.26,Standard,West,0.0
2026-03-31,41,35.48,2,37.93,Basic,West,0.0
2026-03-31,42,62.94,1,48.63,Standard,East,0.0
2026-03-31,15,34.57,1,32.09,Basic,West,0.0
2026-03-31,4,31.08,0,27.7,Basic,North,0.0
2026-03-31,52,65.05,0,45.83,Standard,West,0.0
2026-03-31,45,65.29,0,33.7,Standard,South,0.0
2026-03-31,52,60.5,1,54.78,Standard,South,0.0
2026-03-31,29,96.34,0,49.85,Premium,North,0.0
2026-03-31,39,36.31,0,33.74,Basic,North,0.0
2026-03-31,70,34.17,1,41.62,Basic,North,0.0
2026-03-31,19,77.11,3,43.24,Standard,South,0.0
2026-03-31,48,34.3,4,20.42,Basic,North,0.0
2026-03-31,12,33.6,2,26.39,Basic,North,1.0
2026-03-31,8,92.89,2,61.58,Premium,East,0.0
2026-03-31,69,90.15,1,51.84,Premium,West,0.0
2026-03-31,12,98.43,0,34.18,Premium,North,0.0
2026-03-31,48,31.57,3,40.52,Basic,East,0.0
2026-03-31,38,32.16,1,31.41,Basic,West,1.0
2026-03-31,59,62.31,2,35.26,Standard,South,0.0
2026-03-31,41,90.08,0,39.55,Premium,North,0.0
2026-03-31,51,26.24,2,47.0,Basic,North,0.0
2026-03-31,64,32.69,3,17.35,Basic,West,1.0
2026-03-31,60,39.37,4,28.62,Basic,South,0.0
2026-03-31,53,65.98,1,45.2,Standard,North,0.0
2026-03-31,15,72.8,2,59.78,Standard,West,0.0
2026-03-31,15,68.75,5,49.54,Standard,West,0.0
2026-03-31,37,37.62,1,28.54,Basic,East,0.0
2026-03-31,48,74.41,0,59.29,Standard,North,0.0
2026-03-31,49,64.51,3,30.45,Standard,North,0.0
2026-03-31,57,35.32,2,39.65,Basic,North,0.0
2026-03-31,11,34.94,1,41.88,Basic,North,0.0
2026-03-31,15,72.72,2,35.19,Standard,East,0.0
2026-03-31,14,35.01,1,43.98,Basic,South,0.0
2026-03-31,40,91.76,1,45.86,Premium,West,0.0
2026-03-31,47,67.94,1,50.95,Standard,North,0.0
2026-03-31,11,30.92,1,18.6,Basic,East,0.0
2026-03-31,63,67.67,0,47.35,Standard,West,0.0
2026-03-31,24,67.07,0,39.88,Standard,North,0.0
2026-03-31,48,34.05,1,48.5,Basic,East,0.0
2026-03-31,55,67.83,0,43.56,Standard,East,0.0
2026-03-31,6,27.56,1,49.49,Basic,North,0.0
2026-03-31,62,35.81,3,42.08,Basic,South,0.0
2026-03-31,69,62.69,0,42.72,Standard,West,0.0
2026-03-31,69,79.31,2,51.88,Standard,West,0.0
2026-03-31,13,35.78,3,44.94,Basic,South,0.0
2026-03-31,30,32.02,0,41.72,Basic,North,0.0
2026-03-31,19,58.11,3,21.08,Standard,North,0.0
2026-03-31,34,41.53,2,27.17,Basic,West,0.0
2026-03-31,70,93.25,3,64.84,Premium,East,0.0
2026-03-31,55,61.04,2,31.44,Standard,South,1.0
2026-03-31,56,96.68,1,59.82,Premium,North,0.0
2026-03-31,32,38.25,0,44.06,Basic,West,0.0
2026-03-31,67,98.17,5,43.74,Premium,South,1.0
2026-03-31,66,35.1,1,17.05,Basic,East,1.0
2026-03-31,58,35.8,3,31.31,Basic,West,0.0
2026-03-31,59,36.16,0,57.78,Basic,East,0.0
2026-03-31,48,36.68,4,28.37,Basic,West,1.0
2026-03-31,10,97.12,1,43.06,Premium,East,0.0
2026-03-31,23,70.47,2,34.02,Standard,South,0.0
2026-03-31,56,65.28,1,56.15,Standard,West,0.0
2026-03-31,26,60.92,3,41.57,Standard,East,0.0
2026-03-31,15,64.28,1,37.74,Standard,West,0.0
2026-03-31,68,68.77,0,58.13,Standard,North,0.0
2026-03-31,37,86.07,1,56.79,Premium,East,0.0
2026-03-31,62,56.1,1,34.81,Standard,East,0.0
2026-03-31,23,69.59,1,31.76,Standard,North,0.0
2026-03-31,28,42.6,2,48.58,Basic,South,0.0
2026-03-31,27,88.67,1,51.17,Premium,West,0.0
2026-03-31,29,35.5,0,21.51,Basic,East,0.0
2026-03-31,33,33.0,0,19.17,Basic,West,1.0
2026-03-31,24,93.7,0,39.84,Premium,North,0.0
2026-03-31,59,36.53,1,24.61,Basic,North,0.0
2026-03-31,26,28.54,1,16.54,Basic,West,0.0
2026-03-31,34,29.46,2,26.0,Basic,South,0.0
2026-03-31,62,63.49,1,34.81,Standard,West,0.0
2026-03-31,33,94.27,1,46.37,Premium,West,0.0
2026-03-31,4,89.37,0,67.93,Premium,South,0.0
2026-03-31,4,68.95,1,41.33,Standard,West,0.0
2026-03-31,33,92.91,3,49.32,Premium,West,0.0
2026-03-31,48,62.89,1,49.09,Standard,North,0.0
