snapshot_date,tenure_months,monthly_charge,support_contacts,usage_hours,plan,region,churned_next_month
2026-05-31,51,45.02,2,22.56,Basic,East,0.0
2026-05-31,27,32.76,0,32.04,Basic,West,0.0
2026-05-31,37,30.71,3,54.91,Basic,West,0.0
2026-05-31,45,89.37,1,49.03,Premium,North,0.0
2026-05-31,49,63.06,1,45.53,Standard,West,0.0
2026-05-31,70,61.52,1,53.97,Standard,North,0.0
2026-05-31,43,102.19,0,37.38,Premium,East,0.0
2026-05-31,18,28.76,1,27.3,Basic,East,0.0
2026-05-31,53,57.31,0,40.46,Standard,North,0.0
2026-05-31,9,67.76,0,55.75,Standard,South,0.0
2026-05-31,63,64.46,3,53.9,Standard,West,0.0
2026-05-31,26,63.89,3,50.9,Standard,North,0.0
2026-05-31,55,97.8,0,49.31,Premium,North,0.0
2026-05-31,16,35.68,0,48.0,Basic,North,0.0
2026-05-31,33,34.77,1,35.17,Basic,North,0.0
2026-05-31,53,87.97,1,56.48,Premium,East,0.0
2026-05-31,48,26.66,3,45.82,Basic,West,0.0
2026-05-31,6,61.5,2,60.67,Standard,East,0.0
2026-05-31,8,29.58,1,36.14,Basic,South,0.0
2026-05-31,72,96.35,1,47.07,Premium,West,0.0
2026-05-31,41,56.01,1,56.65,Standard,South,0.0
2026-05-31,64,92.76,1,64.42,Premium,South,0.0
2026-05-31,10,64.13,1,38.27,Standard,East,0.0
2026-05-31,39,94.8,3,39.65,Premium,North,0.0
2026-05-31,45,66.99,2,55.89,Standard,South,0.0
2026-05-31,68,63.37,4,27.28,Standard,West,0.0
2026-05-31,54,61.66,0,26.77,Standard,East,0.0
2026-05-31,48,71.22,3,41.02,Standard,West,0.0
2026-05-31,25,63.4,1,43.72,Standard,West,0.0
2026-05-31,73,42.1,2,25.1,Basic,South,0.0
2026-05-31,28,33.37,1,37.92,Basic,West,1.0
2026-05-31,24,64.92,2,45.36,Standard,West,0.0
2026-05-31,55,34.31,2,30.9,Basic,East,0.0
2026-05-31,73,66.16,3,63.03,Standard,West,0.0
2026-05-31,64,32.9,1,40.0,Basic,East,0.0
2026-05-31,18,35.48,0,46.98,Basic,West,0.0
2026-05-31,61,72.65,0,28.14,Standard,North,1.0
2026-05-31,30,40.24,2,21.05,Basic,South,0.0
2026-05-31,21,100.28,2,54.3,Premium,South,0.0
2026-05-31,69,88.29,2,68.25,Premium,North,0.0
2026-05-31,70,59.1,1,32.6,Standard,East,0.0
2026-05-31,31,36.09,4,37.13,Basic,North,1.0
2026-05-31,7,38.85,2,23.35,Basic,North,1.0
2026-05-31,20,62.4,2,35.51,Standard,West,0.0
2026-05-31,42,31.51,2,37.63,Basic,North,0.0
2026-05-31,10,101.97,2,44.77,Premium,West,0.0
2026-05-31,21,98.43,2,36.64,Premium,North,0.0
2026-05-31,16,40.29,1,22.42,Basic,South,0.0
2026-05-31,70,62.79,1,23.84,Standard,North,0.0
2026-05-31,30,62.4,4,47.47,Standard,North,1.0
2026-05-31,31,69.74,0,48.68,Standard,West,0.0
2026-05-31,34,33.69,2,41.63,Basic,North,1.0
2026-05-31,6,61.95,1,33.61,Standard,West,0.0
2026-05-31,42,30.43,2,45.76,Basic,East,0.0
2026-05-31,68,92.44,1,56.77,Premium,South,0.0
2026-05-31,61,69.38,2,42.77,Standard,West,0.0
2026-05-31,23,57.45,1,41.13,Standard,South,0.0
2026-05-31,6,98.15,0,43.21,Premium,South,0.0
2026-05-31,58,61.46,1,44.62,Standard,South,0.0
2026-05-31,63,63.95,4,58.87,Standard,East,0.0
2026-05-31,68,34.27,0,47.08,Basic,West,0.0
2026-05-31,45,63.9,1,40.14,Standard,East,0.0
2026-05-31,38,33.56,1,41.09,Basic,South,0.0
2026-05-31,57,92.78,2,38.69,Premium,West,0.0
2026-05-31,52,32.14,2,43.0,Basic,East,1.0
2026-05-31,57,41.6,2,27.39,Basic,West,0.0
2026-05-31,25,65.13,1,49.6,Standard,South,0.0
2026-05-31,67,34.37,2,65.39,Basic,North,0.0
2026-05-31,8,91.78,1,44.0,Premium,West,0.0
2026-05-31,12,32.96,1,64.93,Basic,East,0.0
2026-05-31,50,31.79,1,40.61,Basic,South,0.0
2026-05-31,44,68.83,0,35.2,Standard,West,0.0
2026-05-31,43,61.23,1,34.75,Standard,North,0.0
2026-05-31,67,83.77,2,73.35,Premium,West,0.0
2026-05-31,65,35.29,1,40.63,Basic,East,0.0
2026-05-31,54,33.6,5,30.04,Basic,East,1.0
2026-05-31,17,32.07,0,33.67,Basic,North,1.0
2026-05-31,12,39.56,0,40.01,Basic,North,0.0
2026-05-31,15,51.33,2,42.61,Standard,East,0.0
2026-05-31,47,42.88,2,39.16,Basic,East,0.0
2026-06-30,56,34.98,0,27.07,Basic,South,0.0
2026-06-30,37,92.06,0,37.59,Premium,West,0.0
2026-06-30,26,75.11,3,24.67,Standard,North,0.0
2026-06-30,8,59.33,0,42.37,Standard,East,0.0
2026-06-30,27,36.57,5,41.68,Basic,West,1.0
2026-06-30,34,31.57,2,49.59,Basic,East,1.0
2026-06-30,63,68.69,3,22.46,Standard,North,0.0
2026-06-30,50,66.47,3,28.15,Standard,North,0.0
2026-06-30,35,41.27,1,33.2,Basic,North,0.0
2026-06-30,15,68.59,1,69.28,Standard,West,0.0
2026-06-30,25,31.53,5,43.26,Basic,North,1.0
2026-06-30,69,49.58,1,38.13,Basic,North,0.0
2026-06-30,15,37.78,0,22.15,Basic,South,0.0
2026-06-30,49,32.25,2,13.2,Basic,South,0.0
2026-06-30,42,36.03,1,34.79,Basic,North,1.0
2026-06-30,21,98.15,4,47.41,Premium,South,0.0
2026-06-30,66,67.96,3,38.72,Standard,West,0.0
2026-06-30,33,37.48,1,30.6,Basic,North,0.0
2026-06-30,51,39.83,2,26.92,Basic,West,0.0
2026-06-30,13,69.34,0,31.62,Standard,East,0.0
2026-06-30,72,30.76,0,48.3,Basic,South,0.0
2026-06-30,8,105.54,0,39.53,Premium,East,0.0
2026-06-30,28,74.84,1,38.64,Standard,South,0.0
2026-06-30,69,99.0,3,48.01,Premium,North,0.0
2026-06-30,50,35.19,0,41.46,Basic,North,0.0
2026-06-30,52,95.28,2,39.88,Premium,North,0.0
2026-06-30,28,63.38,2,51.18,Standard,East,0.0
2026-06-30,60,64.03,2,35.6,Standard,North,1.0
2026-06-30,70,84.07,0,46.78,Premium,North,0.0
2026-06-30,49,72.65,2,57.83,Standard,North,0.0
2026-06-30,21,40.89,2,24.71,Basic,North,0.0
2026-06-30,68,56.62,1,48.61,Standard,West,0.0
2026-06-30,7,69.45,2,51.45,Standard,North,0.0
2026-06-30,67,94.96,1,51.5,Premium,East,0.0
2026-06-30,7,64.0,0,40.22,Standard,South,0.0
2026-06-30,10,67.46,1,62.66,Standard,North,0.0
2026-06-30,9,26.29,1,34.26,Basic,South,1.0
2026-06-30,19,34.94,1,36.44,Basic,North,0.0
2026-06-30,56,65.4,2,38.03,Standard,South,0.0
2026-06-30,33,35.4,0,35.91,Basic,West,0.0
2026-06-30,12,28.16,1,44.04,Basic,East,0.0
2026-06-30,30,67.23,3,38.65,Standard,West,0.0
2026-06-30,74,70.3,2,20.31,Standard,East,0.0
2026-06-30,42,67.04,3,46.54,Standard,West,0.0
2026-06-30,56,33.85,2,23.62,Basic,North,1.0
2026-06-30,25,48.45,1,41.82,Basic,North,0.0
2026-06-30,42,60.38,1,41.39,Standard,South,0.0
2026-06-30,61,98.87,1,57.83,Premium,East,1.0
2026-06-30,52,36.22,0,24.92,Basic,West,0.0
2026-06-30,7,75.06,1,36.05,Standard,North,0.0
2026-06-30,48,66.93,1,38.0,Standard,North,0.0
2026-06-30,60,68.01,2,26.58,Standard,West,0.0
2026-06-30,16,67.53,1,52.51,Standard,East,0.0
2026-06-30,33,29.71,6,18.15,Basic,South,1.0
2026-06-30,50,60.66,1,52.37,Standard,North,0.0
2026-06-30,7,63.62,0,45.64,Standard,East,0.0
2026-06-30,55,39.79,2,32.41,Basic,West,1.0
2026-06-30,64,36.17,2,37.85,Basic,North,0.0
2026-06-30,42,33.97,1,37.58,Basic,North,0.0
2026-06-30,37,71.86,3,37.4,Standard,West,0.0
2026-06-30,13,85.09,0,51.38,Premium,West,0.0
2026-06-30,56,28.52,1,41.71,Basic,North,0.0
2026-06-30,71,22.52,1,24.95,Basic,East,0.0
2026-06-30,66,101.04,2,51.86,Premium,West,0.0
2026-06-30,44,34.52,0,8.14,Basic,North,0.0
2026-06-30,9,39.83,1,15.1,Basic,North,0.0
2026-06-30,26,94.45,1,54.05,Premium,North,0.0
2026-06-30,24,100.12,2,44.22,Premium,West,0.0
2026-06-30,7,64.37,1,32.87,Standard,West,0.0
2026-06-30,15,37.05,1,33.87,Basic,North,0.0
2026-06-30,46,66.32,2,37.44,Standard,North,0.0
2026-06-30,13,96.69,2,38.51,Premium,East,0.0
2026-06-30,9,103.42,4,32.01,Premium,West,0.0
2026-06-30,71,26.88,1,14.72,Basic,West,0.0
2026-06-30,48,94.66,0,55.79,Premium,North,0.0
2026-06-30,61,65.99,1,37.18,Standard,South,0.0
2026-06-30,23,35.24,1,44.1,Basic,North,0.0
2026-06-30,31,33.01,0,30.07,Basic,North,0.0
2026-06-30,48,32.33,3,37.95,Basic,East,0.0
2026-06-30,53,102.65,0,47.15,Premium,South,0.0
2026-06-30,32,34.65,0,34.84,Basic,East,0.0
2026-06-30,69,77.19,1,42.33,Standard,South,1.0
2026-06-30,54,37.64,1,29.94,Basic,East,0.0
2026-06-30,22,63.55,3,29.1,Standard,East,0.0
2026-06-30,13,67.76,0,49.06,Standard,North,0.0
2026-06-30,7,95.54,2,64.34,Premium,North,0.0
2026-06-30,64,71.71,1,57.99,Standard,South,0.0
2026-06-30,63,59.16,2,35.87,Standard,North,0.0
2026-06-30,39,55.99,1,34.07,Standard,North,0.0
2026-06-30,56,66.8,2,35.86,Standard,South,1.0
2026-06-30,67,99.18,1,46.64,Premium,South,0.0
2026-06-30,17,66.43,0,40.88,Standard,South,0.0
2026-06-30,73,98.36,1,38.42,Premium,North,0.0
2026-06-30,40,37.63,1,19.6,Basic,North,0.0
2026-06-30,36,57.6,1,41.9,Standard,West,0.0
2026-06-30,17,96.41,3,13.1,Premium,East,0.0
2026-06-30,52,101.58,2,47.39,Premium,South,0.0
2026-06-30,47,65.86,3,31.95,Standard,North,0.0
2026-06-30,9,58.45,0,49.2,Standard,South,0.0
2026-06-30,51,63.33,2,51.88,Standard,West,1.0
2026-06-30,16,,0,45.11,Basic,West,0.0
2026-06-30,25,103.98,0,44.94,Premium,West,0.0
2026-06-30,48,25.22,0,23.05,Basic,North,0.0
2026-06-30,60,36.81,0,26.25,Basic,South,0.0
2026-06-30,16,60.34,2,44.28,Standard,North,0.0
2026-06-30,39,37.54,2,17.94,Basic,West,0.0
2026-06-30,26,37.94,2,48.34,Basic,North,0.0
2026-06-30,55,33.83,2,31.09,Basic,East,0.0
2026-06-30,63,98.16,2,53.4,Premium,South,0.0
2026-06-30,50,70.7,1,23.59,Standard,East,0.0
2026-06-30,61,94.18,0,39.14,Premium,West,0.0
2026-06-30,37,28.31,1,15.34,Basic,South,0.0
2026-06-30,47,42.13,2,44.61,Basic,North,0.0
2026-06-30,26,39.14,1,32.8,Basic,East,0.0
2026-06-30,74,37.82,4,40.11,Basic,East,0.0
2026-06-30,20,31.55,4,35.03,Basic,North,0.0
2026-06-30,69,39.93,0,39.08,Basic,North,0.0
2026-06-30,57,45.21,0,31.03,Basic,East,1.0
2026-06-30,74,64.39,0,39.36,Standard,East,0.0
2026-06-30,50,,1,33.48,Basic,North,0.0
2026-06-30,30,59.67,1,45.46,Standard,East,0.0
2026-06-30,26,31.4,2,38.72,Basic,South,1.0
2026-06-30,19,59.63,2,69.51,Standard,North,0.0
2026-06-30,72,65.65,2,58.22,Standard,East,0.0
2026-06-30,14,63.3,3,23.61,Standard,East,0.0
2026-06-30,62,96.86,3,46.97,Premium,North,0.0
2026-06-30,54,30.54,0,30.34,Basic,East,0.0
2026-06-30,15,34.16,3,47.2,Basic,North,0.0
2026-06-30,69,90.23,4,45.24,Premium,East,0.0
2026-06-30,18,95.94,2,53.04,Premium,West,0.0
2026-06-30,17,56.84,0,18.03,Standard,West,0.0
2026-06-30,43,65.76,1,26.26,Standard,South,0.0
2026-06-30,14,63.61,2,62.32,Standard,South,0.0
2026-06-30,13,95.9,1,48.9,Premium,North,0.0
2026-06-30,49,26.74,0,24.42,Basic,West,0.0
2026-06-30,72,38.27,1,36.83,Basic,South,0.0
2026-06-30,10,93.51,2,37.87,Premium,West,0.0
2026-06-30,50,66.09,1,38.57,Standard,West,0.0
2026-06-30,47,25.65,0,19.87,Basic,South,0.0
2026-06-30,11,28.79,1,26.51,Basic,East,0.0
2026-06-30,17,,0,37.24,Standard,South,0.0
2026-06-30,37,,4,52.61,Standard,East,0.0
2026-06-30,54,67.64,2,46.04,Standard,North,1.0
2026-06-30,22,35.65,1,40.79,Basic,West,0.0
2026-06-30,36,30.38,0,34.14,Basic,North,0.0
2026-06-30,40,59.47,0,49.63,Standard,East,0.0
2026-06-30,55,36.38,1,25.66,Basic,West,0.0
2026-06-30,23,68.5,0,34.07,Standard,West,0.0
2026-06-30,53,66.04,1,45.48,Standard,West,0.0
2026-06-30,63,43.55,1,31.61,Basic,East,0.0
2026-06-30,46,61.59,1,41.26,Standard,West,0.0
2026-06-30,56,35.9,1,32.76,Basic,West,0.0
2026-06-30,18,56.53,2,53.93,Standard,South,0.0
2026-06-30,68,66.06,2,54.46,Standard,East,0.0
2026-06-30,27,72.35,3,35.14,Standard,South,0.0
2026-06-30,20,89.79,1,30.8,Premium,South,0.0
2026-06-30,44,39.21,0,27.29,Basic,West,0.0
2026-06-30,33,72.21,1,32.43,Standard,North,0.0
2026-06-30,38,31.55,3,42.72,Basic,North,0.0
2026-06-30,61,97.33,4,57.6,Premium,North,0.0
2026-06-30,43,42.9,3,24.09,Basic,North,0.0
2026-06-30,32,66.15,0,33.85,Standard,East,0.0
2026-06-30,61,38.93,1,19.61,Basic,West,0.0
2026-06-30,32,26.13,2,35.74,Basic,West,0.0
2026-06-30,72,37.99,0,33.95,Basic,West,0.0
2026-06-30,74,37.59,1,42.29,Basic,West,0.0
2026-06-30,38,28.37,3,39.37,Basic,South,0.0
2026-06-30,59,30.18,1,40.5,Basic,West,0.0
2026-06-30,55,68.02,1,25.98,Standard,South,1.0
2026-06-30,65,33.49,2,28.14,Basic,East,0.0
2026-06-30,38,40.56,2,43.89,Basic,North,0.0
2026-06-30,34,96.55,2,43.01,Premium,West,0.0
2026-06-30,25,65.28,1,25.12,Standard,West,0.0
2026-06-30,46,,1,42.48,Basic,East,0.0
2026-06-30,48,36.46,4,28.63,Basic,North,0.0
2026-06-30,37,69.01,2,52.03,Standard,South,0.0
2026-06-30,28,67.67,4,41.22,Standard,East,0.0
2026-06-30,37,92.88,0,45.63,Premium,South,0.0
2026-06-30,41,,3,55.03,Standard,East,0.0
2026-06-30,15,98.29,1,35.37,Premium,South,1.0
2026-06-30,51,66.93,0,55.74,Standard,West,0.0
2026-06-30,64,95.46,3,42.01,Premium,North,0.0
2026-06-30,28,67.5,1,43.02,Standard,South,0.0
2026-06-30,33,,0,43.12,Standard,North,0.0
2026-06-30,13,66.21,0,37.13,Standard,East,0.0
2026-06-30,46,,1,33.78,Standard,South,0.0
2026-06-30,36,36.1,1,30.7,Basic,South,0.0
2026-06-30,65,35.42,1,24.25,Basic,North,0.0
2026-06-30,68,32.02,3,54.02,Basic,West,0.0
2026-06-30,59,37.46,2,29.59,Basic,North,0.0
2026-06-30,21,94.02,0,59.99,Premium,West,0.0
2026-06-30,20,71.55,3,51.67,Standard,West,0.0
2026-06-30,40,30.68,1,38.03,Basic,West,0.0
2026-06-30,49,32.74,1,33.04,Basic,South,0.0
2026-06-30,9,32.0,2,36.34,Basic,East,1.0
2026-06-30,40,104.17,1,54.12,Premium,West,0.0
2026-06-30,12,94.05,0,49.4,Premium,North,0.0
2026-06-30,24,32.26,3,18.73,Basic,North,0.0
2026-06-30,31,24.55,2,16.22,Basic,North,0.0
2026-06-30,9,90.44,0,63.49,Premium,West,0.0
2026-06-30,24,67.64,0,15.05,Standard,North,1.0
2026-06-30,49,97.62,1,50.36,Premium,West,0.0
2026-06-30,74,31.74,3,32.05,Basic,West,1.0
2026-06-30,60,32.02,2,36.01,Basic,West,0.0
2026-06-30,27,74.3,1,30.0,Standard,East,0.0
2026-06-30,71,48.48,1,37.91,Basic,East,0.0
2026-06-30,36,100.75,1,50.46,Premium,East,0.0
2026-06-30,31,72.8,2,69.01,Standard,East,0.0
2026-06-30,64,43.86,2,35.7,Basic,West,0.0
2026-06-30,34,76.07,0,54.88,Standard,South,0.0
2026-06-30,57,63.49,0,26.41,Standard,West,0.0
2026-06-30,18,90.61,3,58.6,Premium,South,1.0
2026-06-30,29,44.17,2,36.66,Basic,North,0.0
2026-06-30,73,60.18,0,44.1,Standard,West,0.0
2026-06-30,23,29.86,3,37.24,Basic,East,0.0
2026-06-30,64,89.97,3,65.46,Premium,North,0.0
2026-06-30,38,64.34,1,43.95,Standard,North,0.0
2026-06-30,72,25.08,2,26.56,Basic,North,1.0
2026-06-30,35,57.83,1,35.24,Standard,East,0.0
2026-06-30,40,61.89,1,49.57,Standard,West,0.0
2026-06-30,33,59.02,2,45.87,Standard,South,0.0
2026-06-30,21,40.31,2,19.1,Basic,North,0.0
2026-06-30,64,65.03,0,46.55,Standard,West,0.0
2026-06-30,45,97.89,1,37.58,Premium,East,0.0
2026-06-30,41,37.34,0,38.78,Basic,East,0.0
2026-06-30,32,33.97,0,26.34,Basic,North,0.0
2026-06-30,59,99.94,0,45.59,Premium,East,0.0
2026-06-30,30,67.26,1,35.95,Standard,South,0.0
2026-06-30,23,33.41,2,49.59,Basic,North,0.0
2026-06-30,12,86.58,0,52.42,Premium,South,0.0
2026-06-30,66,37.6,3,47.01,Basic,North,0.0
2026-06-30,11,,1,70.35,Standard,South,0.0
2026-06-30,64,66.9,0,41.87,Standard,West,0.0
2026-06-30,32,35.39,1,49.42,Basic,West,0.0
2026-06-30,7,88.2,1,41.41,Premium,East,1.0
2026-06-30,69,66.29,1,53.95,Standard,West,0.0
2026-06-30,57,35.96,2,26.32,Basic,West,0.0
2026-06-30,56,95.97,2,48.22,Premium,North,0.0
2026-06-30,44,95.73,2,53.77,Premium,South,0.0
2026-06-30,58,,2,48.34,Standard,South,0.0
2026-06-30,16,37.96,0,21.67,Basic,East,0.0
2026-06-30,22,31.56,1,25.73,Basic,West,0.0
2026-06-30,43,59.63,1,47.51,Standard,West,1.0
2026-06-30,56,98.37,1,44.72,Premium,North,0.0
2026-06-30,47,39.68,0,20.43,Basic,East,0.0
2026-06-30,34,38.03,2,33.69,Basic,North,0.0
2026-06-30,52,33.96,2,33.21,Basic,South,0.0
2026-06-30,11,55.3,1,43.17,Standard,South,0.0
2026-06-30,41,72.41,3,46.69,Standard,East,1.0
2026-06-30,33,25.22,1,39.06,Basic,West,0.0
2026-06-30,40,,0,33.72,Standard,West,0.0
2026-06-30,15,75.55,1,37.29,Standard,South,0.0
2026-06-30,68,35.75,0,43.68,Basic,East,0.0
2026-06-30,65,96.46,1,42.97,Premium,North,0.0
2026-06-30,71,36.9,2,30.45,Basic,North,1.0
2026-06-30,64,35.99,0,19.36,Basic,West,0.0
2026-06-30,52,76.75,2,41.11,Standard,West,0.0
2026-06-30,26,60.78,1,44.85,Standard,West,0.0
2026-06-30,14,30.16,1,14.65,Basic,South,0.0
2026-06-30,48,93.36,0,37.7,Premium,East,0.0
2026-06-30,71,43.7,1,20.18,Basic,North,0.0
2026-06-30,31,32.12,0,42.28,Basic,East,0.0
2026-06-30,74,67.15,1,22.28,Standard,South,0.0
2026-06-30,17,,1,47.61,Premium,West,0.0
2026-06-30,26,68.89,2,48.58,Standard,South,0.0
2026-06-30,51,40.09,2,36.28,Basic,East,0.0
2026-06-30,40,42.09,5,30.0,Basic,East,1.0
2026-06-30,58,36.54,0,37.86,Basic,West,0.0
2026-06-30,30,62.71,1,51.77,Standard,North,0.0
2026-06-30,59,65.74,3,40.32,Standard,South,0.0
2026-06-30,27,33.3,4,12.01,Basic,South,1.0
2026-06-30,17,77.61,2,52.88,Standard,North,1.0
2026-06-30,45,62.34,0,45.4,Standard,West,0.0
2026-06-30,41,37.42,2,34.07,Basic,West,0.0
2026-06-30,45,27.5,1,14.6,Basic,North,0.0
2026-06-30,8,65.66,1,38.42,Standard,East,0.0
2026-06-30,34,33.56,1,25.65,Basic,West,0.0
2026-06-30,13,38.38,2,22.24,Basic,South,1.0
2026-06-30,61,38.51,3,33.04,Basic,East,0.0
2026-06-30,12,72.08,0,36.04,Standard,East,0.0
2026-06-30,70,71.69,0,36.7,Standard,North,0.0
2026-06-30,10,64.67,0,48.8,Standard,West,0.0
2026-06-30,48,30.28,3,36.96,Basic,West,0.0
2026-06-30,29,60.86,2,36.44,Standard,South,0.0
2026-06-30,14,36.51,5,28.18,Basic,South,0.0
2026-06-30,31,95.79,2,43.85,Premium,West,0.0
2026-06-30,9,96.29,1,45.93,Premium,West,0.0
2026-06-30,54,62.32,0,47.24,Standard,North,0.0
2026-06-30,66,42.19,2,23.97,Basic,South,0.0
2026-06-30,29,57.64,1,55.98,Standard,East,0.0
2026-06-30,36,32.05,5,40.25,Basic,North,0.0
2026-06-30,16,29.61,2,7.02,Basic,West,0.0
2026-06-30,39,93.96,2,49.25,Premium,North,0.0
2026-06-30,71,41.23,2,44.81,Basic,West,0.0
2026-06-30,43,33.56,1,38.29,Basic,North,0.0
2026-06-30,66,65.51,0,37.28,Standard,West,0.0
2026-06-30,60,68.32,1,40.79,Standard,North,0.0
2026-06-30,15,63.32,0,43.18,Standard,East,0.0
2026-06-30,10,36.91,1,42.1,Basic,South,0.0
2026-06-30,31,66.25,1,27.25,Standard,South,0.0
2026-06-30,70,29.35,0,28.35,Basic,North,0.0
2026-06-30,18,92.68,2,64.79,Premium,East,0.0
2026-06-30,10,36.77,1,34.73,Basic,East,0.0
2026-06-30,72,41.41,2,49.68,Basic,South,0.0
2026-06-30,20,71.41,0,71.26,Standard,South,0.0
2026-06-30,31,45.48,2,29.48,Basic,East,0.0
2026-06-30,60,67.43,2,29.43,Standard,East,0.0
2026-06-30,13,32.93,2,31.74,Basic,East,0.0
2026-06-30,18,34.68,2,45.39,Basic,North,0.0
2026-06-30,56,34.43,2,46.79,Basic,East,0.0
2026-06-30,7,32.96,1,57.12,Basic,South,0.0
2026-06-30,55,36.91,0,34.03,Basic,South,0.0
2026-06-30,43,37.15,2,39.28,Basic,South,0.0
2026-06-30,23,29.13,3,27.28,Basic,South,0.0
2026-06-30,48,70.44,1,16.33,Standard,North,0.0
2026-06-30,28,55.82,3,41.0,Standard,South,0.0
2026-06-30,71,33.89,3,22.86,Basic,East,1.0
2026-06-30,35,40.75,2,40.83,Basic,North,0.0
2026-06-30,57,38.04,2,15.59,Basic,West,1.0
2026-06-30,25,33.22,0,27.01,Basic,South,0.0
2026-06-30,63,74.84,0,44.08,Standard,East,0.0
2026-06-30,26,32.8,1,38.12,Basic,North,0.0
2026-06-30,41,84.99,0,47.93,Premium,North,0.0
2026-06-30,61,67.26,4,60.07,Standard,West,0.0
2026-06-30,69,26.11,1,50.09,Basic,West,0.0
2026-06-30,58,30.84,3,27.56,Basic,North,0.0
2026-06-30,52,38.11,1,50.49,Basic,West,0.0
2026-06-30,54,32.7,2,52.02,Basic,West,0.0
2026-06-30,34,67.9,1,40.16,Standard,North,0.0
2026-06-30,53,29.21,1,34.85,Basic,North,0.0
2026-06-30,46,39.29,2,33.89,Basic,North,0.0
2026-06-30,42,26.55,1,27.95,Basic,West,0.0
2026-06-30,28,71.59,2,35.94,Standard,West,0.0
2026-06-30,30,32.62,0,47.59,Basic,East,0.0
2026-06-30,15,102.66,0,52.77,Premium,South,0.0
2026-06-30,55,30.8,2,28.86,Basic,West,0.0
2026-06-30,8,44.62,1,25.14,Basic,West,0.0
2026-06-30,14,60.21,1,33.82,Standard,West,0.0
2026-06-30,26,56.03,1,39.76,Standard,South,1.0
2026-06-30,16,35.22,1,43.53,Basic,East,0.0
2026-06-30,57,71.17,1,32.8,Standard,East,0.0
2026-06-30,15,38.95,0,43.42,Basic,North,0.0
2026-06-30,38,40.81,2,36.37,Basic,East,0.0
2026-06-30,56,,1,35.83,Basic,East,1.0
2026-06-30,47,60.9,0,51.66,Standard,East,0.0
2026-06-30,47,68.83,0,49.83,Standard,South,0.0
2026-06-30,30,65.46,2,27.35,Standard,East,0.0
2026-06-30,37,91.45,1,37.56,Premium,West,0.0
2026-06-30,59,65.9,1,39.1,Standard,East,0.0
2026-06-30,39,94.72,2,51.96,Premium,West,0.0
2026-06-30,54,42.08,0,48.05,Basic,West,0.0
2026-06-30,63,62.43,2,42.05,Standard,South,0.0
2026-06-30,23,62.19,0,58.44,Standard,East,0.0
2026-06-30,15,31.51,1,27.33,Basic,East,0.0
2026-06-30,38,44.48,2,29.02,Basic,West,0.0
2026-06-30,33,61.79,1,38.34,Standard,South,0.0
2026-06-30,17,41.48,3,26.23,Basic,North,0.0
2026-06-30,58,29.84,1,45.99,Basic,East,0.0
2026-06-30,49,67.53,1,13.7,Standard,East,0.0
2026-06-30,51,36.31,0,29.36,Basic,East,0.0
2026-06-30,55,41.17,0,45.88,Basic,East,0.0
2026-06-30,36,40.44,0,31.28,Basic,East,0.0
2026-06-30,41,95.41,3,59.13,Premium,North,0.0
2026-06-30,22,92.31,3,70.38,Premium,West,0.0
2026-06-30,56,73.12,2,42.2,Standard,South,0.0
2026-06-30,71,31.82,1,46.09,Basic,North,0.0
2026-06-30,66,23.66,2,58.59,Basic,West,0.0
2026-06-30,34,25.71,1,38.42,Basic,West,0.0
2026-06-30,10,56.92,0,40.92,Standard,East,0.0
2026-06-30,66,67.98,1,50.42,Standard,East,0.0
2026-06-30,46,76.07,1,53.24,Standard,North,0.0
2026-06-30,59,24.8,0,34.01,Basic,South,0.0
2026-06-30,27,91.09,1,43.56,Premium,North,0.0
2026-06-30,65,35.45,2,51.57,Basic,South,0.0
2026-06-30,63,42.73,0,31.69,Basic,South,0.0
2026-06-30,8,61.06,0,53.34,Standard,North,0.0
2026-06-30,45,67.95,2,44.03,Standard,East,1.0
2026-06-30,39,93.75,1,66.67,Premium,East,0.0
2026-06-30,51,48.04,0,25.91,Basic,South,0.0
2026-06-30,24,95.72,1,39.89,Premium,West,0.0
2026-06-30,13,,1,42.94,Basic,South,0.0
2026-06-30,25,35.42,1,23.1,Basic,North,0.0
2026-06-30,42,32.93,2,35.57,Basic,West,0.0
2026-06-30,25,39.75,1,49.88,Basic,North,0.0
2026-06-30,38,89.2,4,30.55,Premium,North,0.0
2026-06-30,33,24.99,2,38.42,Basic,South,0.0
2026-06-30,54,34.25,1,46.52,Basic,East,1.0
2026-06-30,34,39.08,2,34.14,Basic,South,0.0
2026-06-30,16,62.1,3,32.13,Standard,West,1.0
2026-06-30,50,95.93,1,45.77,Premium,South,0.0
2026-06-30,21,58.9,2,33.01,Standard,West,0.0
2026-06-30,27,40.31,1,35.09,Basic,East,0.0
2026-06-30,55,38.26,1,31.63,Basic,North,0.0
2026-06-30,25,35.1,0,29.27,Basic,South,0.0
2026-06-30,11,95.84,2,53.06,Premium,North,0.0
2026-06-30,31,28.03,2,50.19,Basic,West,0.0
2026-06-30,33,88.26,1,51.68,Premium,East,0.0
2026-06-30,53,64.39,1,54.84,Standard,South,0.0
2026-06-30,55,67.57,0,57.19,Standard,East,0.0
2026-06-30,7,67.82,4,35.53,Standard,East,0.0
2026-06-30,58,33.19,1,37.15,Basic,East,0.0
2026-06-30,57,38.73,0,30.15,Basic,South,0.0
